simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E80,2.74,786.6771871324729,809.0496133690543,475.2506074766439,541.4039755715135,808.0356462765745,239.7291641218152,37.6845935424198,37.17487793177428,56.419968000000004
E80,8.220000000000002,774.7661061539036,814.7292430260909,475.2410982778546,808.0356462765745,814.1449323489186,107.97201864108212,0.8893505465310138,6.295223320716897,0.0
E80,13.700000000000001,763.0018901913247,805.1664959899698,475.21209788501625,814.1449323489186,806.9440723951001,71.6837947126361,-1.0478716845833456,1.8854964270545889,0.0
E80,19.180000000000003,751.303081124848,791.3169429834301,475.15537977658073,806.9440723951001,795.8710936698624,54.449530757360364,-1.6077443224779786,0.5647292550744266,0.0
E80,24.66,739.6959774415251,776.5177601424239,475.0645545429982,795.8710936698624,783.6096402179763,44.21128005665529,-1.7753878518089996,0.16914332319107842,0.0
E80,30.14,728.2322237189801,761.7197996019243,474.9348622748216,783.6096402179763,771.067009489882,37.365497219910125,-1.8108213502953188,0.05066049531354819,0.0
E80,35.620000000000005,716.9666498157178,747.2065347762817,474.7630136540624,771.067009489882,758.5809040700958,32.436413154105914,-1.7973918342551747,0.015173438342078197,0.0
E80,41.1,705.9518044128325,733.0821314702029,474.54707447557166,758.5809040700958,746.2945538254658,28.702287814861805,-1.7635292171835288,0.004544630479743408,0.0
E80,46.580000000000005,695.2368685040483,719.4027198145102,474.2863652234983,746.2945538254658,734.2812491045607,25.766683212552472,-1.7194611901390162,0.0013611724469949021,0.0
E80,52.06,684.8676592422048,706.2098874166061,473.98136179422926,734.2812491045607,722.5870726988593,23.39302014908733,-1.669178084744717,0.0004076878062400122,0.0
E80,57.54,674.8868972413852,693.5387212351894,473.63359308926374,722.5870726988593,711.2460158440873,21.43100249883136,-1.6144624749357261,0.00012210748735308206,0.0
E80,63.02,665.3345479027819,681.4197369829891,473.2455351546161,711.2460158440873,700.2855799913567,19.78035207715064,-1.5562743507238783,3.657268684387684e-5,0.0
E80,68.50000000000001,656.2481996642884,669.8795891893245,472.8205027501801,700.2855799913567,689.7290568548635,18.371469395049537,-1.4952342991017462,1.0953967295327495e-5,0.0
E80,73.98000000000002,647.6634727490381,658.9416991723432,472.3625393800608,689.7290568548635,679.5966495834452,17.15445462397644,-1.4317926704302748,3.280847262311388e-6,0.0
E80,79.46000000000002,639.6144547270483,648.6270395871802,471.87630658736214,679.5966495834452,669.9062122353417,16.092548358023997,-1.3662863350001908,9.826539068824461e-7,0.0
E80,84.94000000000001,632.1341561313044,638.9551457834028,471.366972937439,669.9062122353417,660.6739057238589,15.158043240184458,-1.2989525368810784,2.9431687107282565e-7,0.0
E80,90.42000000000002,625.2549745031168,629.9454369133985,470.84010262189923,660.6739057238589,651.9149089219208,14.3296433562154,-1.2299229656119701,8.815150480896768e-8,0.0
E80,95.90000000000002,619.0091481685442,621.6189979700241,470.301542971676,651.9149089219208,643.6442839114296,13.5907069422213,-1.159203877051729,2.6402454510202497e-8,0.0
E80,101.38000000000001,613.4291699562809,614.0010840792097,469.7573092739589,643.6442839114296,635.8781085509986,12.928047769975462,-1.0866404019037816,7.907858245573557e-9,0.0
E80,106.86000000000001,608.548113017731,607.1247809912219,469.2134639750735,635.8781085509986,628.6350406823096,12.331102086564377,-1.0118579849867797,2.3685003228741896e-9,0.0
E80,112.34,604.3997912459465,601.036532611328,468.6759853343947,628.6350406823096,621.9385710171957,11.791343405334889,-0.9341681008074678,7.093948329935268e-10,0.0
E80,117.82000000000002,601.0186279751288,595.8046985866679,468.1506173958782,621.9385710171957,615.8203757824162,11.301872819718703,-0.8524168352989848,2.124724342309685e-10,0.0
E80,123.30000000000003,598.439026323878,591.5330544104521,467.642687959977,615.8203757824162,610.3254339211129,10.857141584099521,-0.7647409509748921,6.363809434237194e-11,0.0
E80,128.78,596.693902189895,588.3824092578761,467.15687270564945,610.3254339211129,605.5199964976069,10.452783291571846,-0.6681721924607631,1.9060388074277376e-11,0.0
E80,134.26000000000002,595.8118219386838,586.6056902557136,466.6968693863896,605.5199964976069,601.5042157483798,10.085550149177795,-0.5579883346927332,5.7088194939891225e-12,0.0
