simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
E67,heating,T8,81.33420438490063,-54.681891690626344,150.0,0.00030803082355741767
E67,heating,T12_wall,173.4296974040355,-150.31949929831956,300.0,0.0003252401225475421
E67,heating,T11_wall,110.91681938038818,-106.42912336449194,50.0,0.00023257332834816487
E67,heating,T9_active,129.03721789735906,-115.85951922009497,200.0,0.0002433263743929793
E67,heating,T10_active,36.1063392628933,-42.61250800157177,-350.0,9.838185409399051e-5
E67,heating,T3,36.768374456410875,-48.72060917802264,-150.0,3.212886580682258e-5
E67,heating,T2,2.9603443330068786,-4.965891143612453,-50.0,3.049678327825195e-5
E67,heating,T12_minus_T8,94.35547806186105,-95.63760760769321,0.0,0.00618845131092026
E67,heating,T11_minus_T8,36.67084089484362,-51.7472316738656,0.0,0.001112086088795347
E67,heating,T12_minus_T9,47.06505434166914,-34.45998007822459,0.0,0.015548116265276593
E67,heating,T11_minus_T10,78.32768804673283,-63.816615362920174,0.0,0.003104576412066264
E68,heating,T8,62.48426497079031,-45.528363667108806,200.0,0.0001407329940549886
E68,heating,T12_wall,147.2256242637692,-129.11215545459277,350.0,0.00017853531854030967
E68,heating,T11_wall,71.07752865587638,-66.63765356250315,-100.0,0.00012550418045884163
E68,heating,T9_active,101.41024259824133,-91.07550281778447,200.0,0.00010201932503256002
E68,heating,T10_active,19.971794670952367,-6.61588738698299,-500.0,5.7483877881986694e-5
E68,heating,T3,15.3052953542624,-5.053120835432651,0.0,2.2395439579349827e-5
E68,heating,T2,3.962635528790553,-6.087738658887645,50.0,1.4466128921089309e-5
E68,heating,T12_minus_T8,87.07525626502655,-83.58379178748396,0.0,0.004525848943365189
E68,heating,T11_minus_T8,24.06727442656863,-21.10928989539434,0.0,0.00046557648965997857
E68,heating,T12_minus_T9,47.83159445191944,-38.0366526368083,0.0,0.009743968660862653
E68,heating,T11_minus_T10,70.75680898118034,-60.021766175520156,0.0,0.002231284293725882
E69,heating,T8,32.27920979019052,-14.060242679685189,200.0,6.331316500175111e-5
E69,heating,T12_wall,114.3240888338542,-88.47822925423759,350.0,0.00020677494013744173
E69,heating,T11_wall,48.19772927911559,-20.29666404791851,0.0,0.0001967399984040922
E69,heating,T9_active,67.17904551834381,-49.86984458504128,250.0,9.428173571568124e-5
E69,heating,T10_active,41.184456487324844,35.49937643764497,-350.0,0.00011601000589833273
E69,heating,T3,30.489089543344125,33.53096229037362,150.0,8.769104356098304e-5
E69,heating,T2,4.481031630318545,-1.704954059443935,0.0,7.372353729755607e-5
E69,heating,T12_minus_T8,83.57975525366655,-74.4179865745524,0.0,0.004984284660811175
E69,heating,T11_minus_T8,23.92336506055286,-6.236421368233323,0.0,0.0002364448747927736
E69,heating,T12_minus_T9,47.686327979596484,-38.60838466919631,0.0,0.007463084526978164
E69,heating,T11_minus_T10,63.41760221787877,-55.79604048556348,0.0,0.0020280814550608928
E70,heating,T8,68.12798716672994,-45.14555349226589,350.0,6.030786413767153e-5
E70,heating,T12_wall,114.01365914585239,-88.28569732219898,350.0,0.0001371444093780288
E70,heating,T11_wall,31.507406595688874,-1.9943662664015847,-50.0,9.222058833919127e-5
E70,heating,T9_active,66.83469668442362,-48.61180958499017,250.0,6.317230239487726e-5
E70,heating,T10_active,54.703535453739924,50.9462768954611,-450.0,4.935749033394755e-5
E70,heating,T3,46.996388497527825,52.04673911131215,150.0,2.881972848185838e-5
E70,heating,T2,6.2983087182155,-9.101609113739244,150.0,9.498024155726564e-6
E70,heating,T12_minus_T8,47.7211492449878,-43.140143829933095,0.0,0.0011222524464650312
E70,heating,T11_minus_T8,54.63537078975877,43.151187225864305,0.0,6.345817266992209e-5
E70,heating,T12_minus_T9,47.80483884165596,-39.673887737208815,0.0,0.008486403457528345
E70,heating,T11_minus_T10,61.016004422123,-52.94064316186268,0.0,0.002012348486712201
E71,heating,T8,32.62002371783551,4.7172153625049305,350.0,0.00035829193088723817
E71,heating,T12_wall,54.84955965695983,-14.027339652963292,300.0,0.0001221881097244404
E71,heating,T11_wall,62.70145103552399,70.95366090656523,0.0,7.035275536456817e-5
E71,heating,T9_active,27.99889321788645,25.322025397777907,200.0,7.231966259404159e-5
E71,heating,T10_active,110.02468014472643,118.95427082506058,-350.0,4.4860251350573446e-5
E71,heating,T3,92.54162538302566,110.28211248369985,200.0,2.6908201649853578e-5
E71,heating,T2,4.997262711983022,-6.2583356026297,250.0,7.4337967636478405e-6
E71,heating,T12_minus_T8,31.93991636278072,-18.744555015468222,0.0,0.002485579099454596
E71,heating,T11_minus_T8,71.6398936089134,66.2364455440603,0.0,0.0007984166692413967
E71,heating,T12_minus_T9,46.97209983465749,-39.3493650507412,0.0,0.006317133444383461
E71,heating,T11_minus_T10,54.48304708822268,-48.00060991849534,0.0,0.0020621040919654924
E72,heating,T8,80.3744289513208,-86.7921537909167,0.0,0.00013804039825514522
E72,heating,T12_wall,170.2243418827147,-169.13293129503336,250.0,0.0004357676816300348
E72,heating,T11_wall,138.46421574667104,-145.12260580117527,50.0,0.00040859416242425257
E72,heating,T9_active,129.34549177923563,-136.05062439955327,100.0,0.00022194680814633888
E72,heating,T10_active,72.12879985491462,-88.37873490981963,-350.0,0.0001429855622674305
E72,heating,T3,76.67893108537082,-96.61830503843771,-150.0,9.616647104968847e-5
E72,heating,T2,1.549432277348354,-0.83456394639785,-100.0,3.9814460562221656e-5
E72,heating,T12_minus_T8,92.81428297658721,-82.34077750411666,0.0,0.018200939188771095
E72,heating,T11_minus_T8,61.4501482487781,-58.33045201025857,0.0,0.01030992033100284
E72,heating,T12_minus_T9,44.12323217456641,-33.08230689548009,0.0,0.018401421944958446
E72,heating,T11_minus_T10,67.93916223148568,-56.74387089135564,0.0,0.004235919004504235
E73,heating,T8,84.31047046818368,-79.41284531523468,150.0,9.195781464916663e-5
E73,heating,T12_wall,179.89037264876603,-173.72745680166167,350.0,0.0002865187764287874
E73,heating,T11_wall,125.41382510437754,-131.3378805077815,50.0,0.00021584137153618494
E73,heating,T9_active,138.2921755762024,-139.045394319534,200.0,0.0001483567526398881
E73,heating,T10_active,66.19221564797064,-79.14361370871848,-350.0,8.914759522164684e-5
E73,heating,T3,62.62011463467518,-76.69261750822477,-100.0,5.59505799391771e-5
E73,heating,T2,2.5748607891019746,-3.653479349041504,-100.0,4.308642673944455e-5
E73,heating,T12_minus_T8,96.41408711466217,-94.314611486427,0.0,0.007919357739156132
E73,heating,T11_minus_T8,42.82540286216059,-51.92503519254683,0.0,0.0005981434255019206
E73,heating,T12_minus_T9,43.45013254807351,-34.68206248212766,0.0,0.009551266037621851
E73,heating,T11_minus_T10,60.637741693315334,-52.19426679906303,0.0,0.002266059419832412
E74,heating,T8,74.8179187975306,-56.787917835803,350.0,6.556277688266983e-5
E74,heating,T12_wall,152.72080723337814,-136.66951190591362,500.0,0.00014896251505475003
E74,heating,T11_wall,74.46335918565443,-71.32201679465607,100.0,9.649943935533828e-5
E74,heating,T9_active,110.15321215597004,-100.08269485525466,300.0,7.537810815969796e-5
E74,heating,T10_active,25.668483994850533,-26.33344730857698,-200.0,4.226146860052475e-5
E74,heating,T3,19.593743603986248,-21.594283146609996,100.0,2.3488819704247136e-5
E74,heating,T2,4.0872485743844145,-6.357133468500706,100.0,1.0914659050941412e-5
E74,heating,T12_minus_T8,79.02543330977319,-79.88159407011062,0.0,0.0028885676477748853
E74,heating,T11_minus_T8,15.719545679983913,-14.534098958853065,0.0,0.00012072668888254523
