variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E68,2.74,942.4779746767096,1016.8041387473907,298.7555,1016.8041387473761,76.91565560027578,2554.474128579898,0.02294084798643217,31.52860324662535,0.9999999999999797,191.2856756204647,12.883342375975674
fitted_active_etc,E68,8.220000000000002,963.739772275803,1004.2061973713719,1016.8041387473761,1004.2061974425028,36.243699828232195,1653.8777923242515,0.022098675416592762,18.992277853385506,0.9999999943537705,-3.6070964067584934,7.014256900735687
fitted_active_etc,E68,13.700000000000001,969.3527535550035,994.3904889381238,1004.2061974425028,994.3904889809033,36.97509450788274,1673.1129975738247,0.02145697210261832,19.251188786426322,0.9999999956417219,-2.8049245254882478,4.33992149726803
fitted_active_etc,E68,19.180000000000003,967.8517864154016,985.8377766711179,994.3904889809033,985.8377767011348,37.59014392507964,1689.162441367788,0.020908068744974032,19.467756220788775,0.9999999964903735,-2.4400076510045348,3.117605668644479
fitted_active_etc,E68,24.66,963.1202769693499,977.8519876947938,985.8377767011348,977.8519877177757,38.156418353871906,1703.839489868262,0.020404075412014944,19.666223502968894,0.9999999971221534,-2.274874005820269,2.5535243939030816
fitted_active_etc,E68,30.14,956.9093401122091,970.1087621185395,977.8519877177757,970.1087621369326,38.7063169300521,1718.0024162564882,0.01992318799079001,19.858109619077446,0.9999999976246229,-2.2026200441891315,2.28792478394055
fitted_active_etc,E68,35.620000000000005,950.0006731469823,962.4507832841597,970.1087621369326,962.4507832991887,39.25579737674481,1732.0679278351424,0.01945508542912782,20.04902851991864,0.9999999980374644,-2.175291972575442,2.1580426424714823
fitted_active_etc,E68,41.1,942.7356611782166,954.7949179507472,962.4507832991887,954.7949179631364,39.813323830137676,1746.2524995623617,0.018994499194754568,20.24191111484726,0.9999999983817348,-2.171608945165546,2.090293986550562
fitted_active_etc,E68,46.580000000000005,935.254761025298,947.0898773968175,954.7949179631364,947.0898774070608,40.3840887288273,1760.6848994870857,0.01853835249979685,20.438513175920882,0.9999999986705669,-2.1824237444055123,2.0514425596994803
fitted_active_etc,E68,52.06,927.6053980900623,939.2966862038322,947.0898774070608,939.296686212301,40.97201897262087,1775.4590125149937,0.018084475677877868,20.64012567367704,0.9999999989133059,-2.2041718598335747,2.0265120562745134
fitted_active_etc,E68,57.54,919.7903364293704,931.3794317175191,939.296686212301,931.3794317245084,41.58076088938247,1790.6593158350445,0.01763102169980891,20.8479188995687,0.9999999991171968,-2.235922114002463,2.0087984398473933
fitted_active_etc,E68,63.02,911.7891076985479,923.3006219430144,931.3794317245084,923.3006219487655,42.21420427112236,1806.3740052492738,0.017176193957866657,21.063121066486307,0.9999999992881267,-2.278054668788986,1.9953509121814705
fitted_active_etc,E68,68.50000000000001,903.5672370918735,915.0185737114923,923.3006219487655,915.0185737162049,42.87680874768314,1822.7027374160145,0.016718113934802704,21.28712487137338,0.999999999430991,-2.3316770727031613,1.9849200100357764
fitted_active_etc,E68,73.98000000000002,895.0799504014018,906.4856486108564,915.0185737162049,906.485648614697,43.57385906373354,1839.76227488362,0.016254752068216895,21.521566303385598,0.9999999995499067,-2.398377693581703,1.9770092659392362
fitted_active_etc,E68,79.46000000000002,886.2734469607036,897.6467776001339,906.485648614697,897.6467776032421,44.31171460236349,1857.6916672696193,0.015783887610206018,21.768397839280965,0.9999999996483546,-2.4801375746740852,1.9713988259048831
fitted_active_etc,E68,84.94000000000001,877.0852840839823,888.4379768649055,897.6467776032421,888.4379768673984,45.09809378304605,1876.6579098324637,0.015303081624760299,22.029968924641576,0.9999999997292889,-2.579325273437989,1.9678215580561056
fitted_active_etc,E68,90.42000000000002,867.4449136523353,878.7846265620337,888.4379768673984,878.7846265640105,45.9424293413829,1896.8628359971167,0.014809653709344507,22.309124252785107,0.999999999795228,-2.698753885212009,1.965571689156283
fitted_active_etc,E68,95.90000000000002,857.2756017329435,868.5992012648077,878.7846265640105,868.5992012663525,46.85634210309771,1918.552192803368,0.014300651666772626,22.60933313585719,0.9999999998483329,-2.8418218044580086,1.9627786731831378
fitted_active_etc,E68,101.38000000000001,846.4999665104049,857.777845149048,868.5992012663525,857.7778451502331,47.85431538504136,1942.02853506904,0.013772793192598701,22.934872925052407,0.9999999998904755,-3.0128170949127426,1.9548536318673724
