variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E75,2.74,961.1695214837068,1046.110962910102,296.71049999999997,1046.0874476949577,13.884487341142634,468.22128441850805,0.024982207512445547,10.369381118455479,0.9999686212962119,111.25779619404605,14.723343865350971
fitted_active_etc,E75,8.220000000000002,981.0677591331417,1026.1245635592682,1046.0874476949577,1026.164825548172,6.485962652406165,301.6359647392514,0.023577502695150465,6.206222214721055,0.9979831577125658,-3.183714443945302,7.809931335043042
fitted_active_etc,E75,13.700000000000001,982.8760731064899,1009.9154209392541,1026.164825548172,1009.9440668867082,6.694850871531172,307.22189342247276,0.022477735810549987,6.340799564597694,0.9982371078729618,-2.584110661375837,4.686871441681337
fitted_active_etc,E75,19.180000000000003,976.5922448116377,995.4382497578658,1009.9440668867082,995.4609717270172,6.879826686231996,312.1068039688308,0.02152486938739549,6.458972768765318,0.9984335960567041,-2.3010866665260528,3.2666765085669716
fitted_active_etc,E75,24.66,966.7164812186949,981.7741157905238,995.4609717270172,981.7932911678507,7.055841089992799,316.70309184648164,0.020650581471829233,6.570564205454039,0.9985989932665351,-2.1660888588076177,2.6100184771639823
fitted_active_etc,E75,30.14,955.2591228124013,968.503547423267,981.7932911678507,968.5202299425295,7.230346271772281,321.21148663596955,0.019824452344573133,6.680386449257836,0.9987447072281443,-2.0984198584084006,2.2957253205253165
fitted_active_etc,E75,35.620000000000005,943.1118618452757,955.430150887462,968.5202299425295,955.4448653902974,7.407043817511612,325.72884709445736,0.019032436014343675,6.790776303361633,0.9988759042039745,-2.0621602571583493,2.135193403305429
fitted_active_etc,E75,41.1,930.6648734199377,942.4568845382514,955.4448653902974,942.4699352482324,7.587910936310943,330.3046752386241,0.018267622362122014,6.90293712197603,0.998995170217011,-2.0413507868409804,2.043970900934382
fitted_active_etc,E75,46.580000000000005,918.0833714423751,929.5306598537144,942.4699352482324,929.5422534925307,7.774158483298538,334.96737447983895,0.01752623816073311,7.017565999358073,0.9991039962855067,-2.02893654496632,1.9842183129426125
fitted_active_etc,E75,52.06,905.4313354393673,916.6175061816849,929.5422534925307,916.6278021606604,7.966682381427749,339.736414874327,0.016805908458393866,7.13514572048845,0.9992033903079253,-2.021841102862447,1.9389574230193256
fitted_active_etc,E75,57.54,892.7268279035451,903.6914085526417,916.6278021606604,903.70053994397,8.166279145972881,344.6280144380718,0.016104899225338067,7.256081754296737,0.9992941316100122,-2.0187696994097344,1.9005480543429771
fitted_active_etc,E75,63.02,879.966728741829,890.7292656646473,903.70053994397,890.7373483511359,8.373752919551036,349.6578597598936,0.015421787560201973,7.380768217213071,0.999376877990971,-2.01922854259705,1.865526759579444
fitted_active_etc,E75,68.50000000000001,867.1378233049563,877.70858829422,890.7373483511359,877.7157252967125,8.589973553157133,354.8424889894688,0.014755318725945397,7.509621635720568,0.9994522116869612,-2.023086672256213,1.832285928319306
fitted_active_etc,E75,73.98000000000002,854.22184782111,864.6064199269009,877.7157252967125,864.6127037406229,8.815913687552317,360.20008702811367,0.014104344892064339,7.643100513865812,0.9995206600544643,-2.0303808413540723,1.8000121429606368
fitted_active_etc,E75,79.46000000000002,841.1979579312366,851.3987845656377,864.6127037406229,851.404298656589,9.05267835948185,365.7510464865003,0.01346779908444704,7.781719228859503,0.9995827058665678,-2.0412312520333735,1.7681625803261591
fitted_active_etc,E75,84.94000000000001,828.0443119008759,838.0603145179236,851.404298656589,838.0651344521804,9.301534438719628,371.51847562412775,0.012844682628860425,7.926060647655181,0.9996387934662785,-2.0558122644149517,1.7361260676843695
