variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E80,2.74,658.1033590004495,687.741742268934,296.5685,687.7413075223783,21.347572988280437,567.6806491452809,0.007098616346556385,13.709897864073032,0.9999988886086555,53.256219873909494,5.13737583383369
fitted_active_etc,E80,8.220000000000002,660.3179668537726,677.8243029527827,687.7413075223783,677.8252396331948,11.685736581028621,399.021931366397,0.006795930983089368,9.267419326526895,0.9999055480507689,-1.403812976321297,3.0344647074476905
fitted_active_etc,E80,13.700000000000001,657.4100139141642,669.1114069917712,677.8252396331948,669.1121152284168,11.972537017465733,404.6650333238216,0.006537216265922326,9.417643996840665,0.9999187227165522,-1.2310030628344297,2.0282636024552922
fitted_active_etc,E80,19.180000000000003,652.1184786219313,661.0101083187145,669.1121152284168,661.0106809996696,12.24168847788125,409.912678285027,0.006302630603299578,9.557293591436943,0.9999293161606234,-1.1424840429005172,1.5412326345150074
fitted_active_etc,E80,24.66,645.7427221198499,653.2394203630009,661.0106809996696,653.2399000463694,12.505227053196746,415.0072772502467,0.006082956427841873,9.692816716126925,0.9999382747033115,-1.0939618764155614,1.2994418770763474
fitted_active_etc,E80,30.14,638.8933847928984,645.6641569631144,653.2399000463694,645.6645656887152,12.769253935513094,420.0694961773356,0.005873778766762319,9.827417973002552,0.9999460481174759,-1.0646707765133974,1.173613317857601
fitted_active_etc,E80,35.620000000000005,631.8550657448716,638.2173411969092,645.6645656887152,638.217692140322,13.036959030852515,425.16089502983857,0.005672876806091464,9.96272697582052,0.9999528759454888,-1.0449147796701388,1.102806447281713
fitted_active_etc,E80,41.1,624.7585590112639,630.8639076913055,638.217692140322,630.8642098962524,13.310133141090457,430.3147742629475,0.00547904158265547,10.099620210350647,0.9999589048402218,-1.0301632942588796,1.058271987437528
fitted_active_etc,E80,46.580000000000005,617.6621077064436,623.5836959909763,630.8642098962524,623.5839563580307,13.58991057014573,435.55113823080444,0.005291536626643478,10.238619625739082,0.9999642378192201,-1.0183007347304902,1.0264198379274851
fitted_active_etc,E80,52.06,610.5896581126997,616.3634642423544,623.5839563580307,616.3636883995918,13.877133827586142,440.8839543227625,0.005109850729689156,10.380085910828287,0.9999689554072357,-1.0083434221494658,1.0008039848539918
fitted_active_etc,E80,57.54,603.5488736182193,609.1931253643717,616.3636883995918,609.1933180734947,14.172534521489702,446.32469903998935,0.004933584063623634,10.524312818785157,0.9999731249663328,-0.9998401384863895,0.9783476466339439
fitted_active_etc,E80,63.02,596.5396365315321,602.0639609915254,609.1933180734947,602.0641263569336,14.47682545207315,451.88412204381046,0.004762395353560482,10.671573997410006,0.9999768050041206,-0.992591848322549,0.9575600234984433
fitted_active_etc,E80,68.50000000000001,589.5580920252263,594.9677594880919,602.0641263569336,594.9679010796158,14.790750301134688,457.5731611620744,0.004595977023602633,10.822147182393167,0.9999800473218872,-0.986520944540441,0.937685927098254
fitted_active_etc,E80,73.98000000000002,582.5986316500257,587.8963784294831,594.9679010796158,587.8964993651268,15.11511377369211,463.40346249976426,0.004434043055050601,10.976327847908939,0.9999828982172911,-0.9816112395924015,0.9182861302524168
fitted_active_etc,E80,79.46000000000002,575.6549872200566,580.8414856706456,587.8964993651268,580.8415886790613,15.450803913637621,469.3877341986911,0.004276322341019976,11.134438393916218,0.9999853992607054,-0.9778826682212939,0.8990028761320663
fitted_active_etc,E80,84.94000000000001,568.7210723941239,573.79434052219,580.8415886790613,573.7944279935523,15.79881352153377,475.5400637688183,0.004122553804377422,11.296836315208765,0.9999875878697209,-0.9753854179621271,0.8793760726955623
fitted_active_etc,E80,90.42000000000002,561.7920448617957,566.7455036985245,573.7944279935523,566.7455777278656,16.160266543286948,481.876301991599,0.003972480748990005,11.463924066010263,0.9999894977818005,-0.9742095042379607,0.858608902219039
