variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
initial_active_etc,E80,2.74,640.9577266221814,708.3237297267224,296.5685,531.2520450429643,1.2951254903256977,35.00694440823154,0.24374619808252565,0.8438744213980905,0.5699588690074958,32.01038004974654,4.670719656669495
initial_active_etc,E80,8.220000000000002,642.9311325565759,683.3544087405402,531.2520450429643,609.8710478079428,0.985195001685019,30.816434436728183,0.21886709722029918,0.7274947408413586,0.5168821894266948,10.949943278596114,2.8026865474923057
initial_active_etc,E80,13.700000000000001,640.3781164380744,668.1893653064898,609.8710478079428,639.2133848571223,0.9178231060076141,29.83032102136078,0.2046167365584604,0.6994490113853292,0.5031410079673602,4.114607152686886,1.9282507612133972
initial_active_etc,E80,19.180000000000003,635.6417454808804,657.2835595985111,639.2133848571223,648.2360606194475,0.8998689944357631,29.56193348365326,0.19476045689611085,0.6917744111918609,0.4993131439763678,1.267755495625604,1.5005023594518614
initial_active_etc,E80,24.66,629.8459548619622,648.3333693192162,648.2360606194475,648.2846466812825,0.899799723982798,29.56089317332036,0.18691217929735096,0.6917446302846902,0.4992982328455546,0.006826769866496764,1.2817968430232043
initial_active_etc,E80,30.14,623.5366080682895,640.3128647579122,648.2846466812825,644.2912254760196,0.9074792529925434,29.675997913920778,0.1800607929925322,0.695038192076031,0.5009446123401475,-0.5606264593910297,1.1631563143794672
initial_active_etc,E80,35.620000000000005,616.982148823021,632.7513871377021,644.2912254760196,638.4825970841639,0.918834133067544,29.845361320571296,0.17375679358104013,0.6998785837940156,0.5033543990446041,-0.8144408318476615,1.0933362226164451
initial_active_etc,E80,41.1,610.3161591452449,625.4290106694885,638.4825970841639,631.8758208289078,0.9320705891138454,30.041566821205922,0.16779404461680808,0.7054774575094637,0.5061272852821928,-0.9250407114613114,1.047826639990375
initial_active_etc,E80,46.580000000000005,603.6056136285991,618.2407449544559,631.8758208289078,624.9344651859043,0.9463736352181638,30.252140166638224,0.16207474505918293,0.7114757729769039,0.5090808226457733,-0.9704476056552624,1.0147046345549147
initial_active_etc,E80,52.06,596.8839771374124,611.1345155937205,624.9344651859043,617.8670671677157,0.961375603188016,30.47143635070387,0.1565499428377514,0.7177107332895923,0.5121321618588748,-0.9865857639050288,0.9880394712257456
