variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E73,2.74,749.7945224770981,786.7621272931018,296.981,786.7621272931018,127.46858290200406,3654.512963715404,0.01062742109331098,43.81532957500747,1.0,134.31894727908545,6.407788100182775
fitted_active_etc,E73,8.220000000000002,757.5160833566483,779.2818973919042,786.7621272931018,779.2818973919077,65.98629940065449,2492.714282971448,0.010327169723799644,28.383986379173134,0.999999999999529,-2.1599607887440593,3.7727822741040886
fitted_active_etc,E73,13.700000000000001,758.3982321550676,773.0286818154947,779.2818973919077,773.0286818154968,67.00327883458762,2514.803936189804,0.010080553411482516,28.677855388335264,0.999999999999649,-1.8029873135880066,2.535972284410019
fitted_active_etc,E73,19.180000000000003,756.0710710152329,767.3400369695205,773.0286818154968,767.3400369695221,67.90813560380893,2534.341013824505,0.009859641572539973,28.937904556789857,0.9999999999997293,-1.6380931776934382,1.9533087497188615
fitted_active_etc,E73,24.66,752.2367834460989,761.9035795352165,767.3400369695221,761.9035795352177,68.76889221801736,2552.8258004775253,0.009651561740400742,29.18405482103948,0.9999999999997884,-1.5635916728885326,1.6755962755781644
fitted_active_etc,E73,30.14,747.6839520663922,756.5685971089638,761.9035795352177,756.5685971089647,69.6191543401045,2570.991381904601,0.009450232306632939,29.426046296217933,0.9999999999998339,-1.5326165429634908,1.5400219479053772
fitted_active_etc,E73,35.620000000000005,742.7726553330572,751.2584401622917,756.5685971089647,751.2584401622923,70.47625611347053,2589.210608364234,0.009252639549884827,29.668834353990626,0.9999999999998697,-1.5237231294281948,1.4708854230648092
fitted_active_etc,E73,41.1,737.6622969812066,745.9297581890906,751.2584401622923,745.9297581890912,71.35005895955577,2607.6911786460323,0.009057145636615409,29.915179503206957,0.9999999999998982,-1.5272711744877328,1.4330422490252328
fitted_active_etc,E73,46.580000000000005,732.4177458561729,740.5534515372407,745.9297581890912,740.5534515372411,72.24719613526565,2626.568851217202,0.008862714973911525,30.166885853005407,0.9999999999999208,-1.539125913961863,1.4102043751335176
fitted_active_etc,E73,52.06,727.0585493707491,735.1056731308091,740.5534515372411,735.1056731308095,73.1731449497054,2645.9524385210048,0.008668558302976477,30.42539929783499,0.9999999999999388,-1.5577472371062722,1.3948500079206592
fitted_active_etc,E73,57.54,721.581629877207,729.5634687354573,735.1056731308095,729.5634687354575,74.13327853002313,2665.94623633786,0.00847396741966642,30.6921058236573,0.9999999999999531,-1.5828474000054042,1.3835338347733845
fitted_active_etc,E73,63.02,715.9716448887136,723.9025439734859,729.5634687354575,723.9025439734861,75.13344927851618,2686.6620720886626,0.008278237077559912,30.968491740075965,0.9999999999999645,-1.614775612115591,1.374704177673792
fitted_active_etc,E73,68.50000000000001,710.2056155581972,718.0959889319737,723.9025439734861,718.0959889319738,76.18036989462207,2708.226777906836,0.008080626882787514,31.256242975627746,0.9999999999999734,-1.654240349161366,1.3676796444382011
fitted_active_etc,E73,73.98000000000002,704.2549179761106,712.1134103991172,718.0959889319738,712.1134103991174,77.28192342715785,2730.7879095464173,0.007880341612074297,31.557320914981272,0.9999999999999802,-1.702190107365347,1.362153552661839
fitted_active_etc,E73,79.46000000000002,698.0861326939887,705.9202012648844,712.1134103991174,705.9202012648846,78.44747293868318,2754.519172275409,0.00767651993448879,31.87403416623714,0.9999999999999857,-1.7597716634109029,1.3579200387597155
fitted_active_etc,E73,84.94000000000001,691.6615706363073,699.4767889845514,705.9202012648846,699.4767889845515,79.68821765411934,2779.6264617664306,0.007468226387100832,32.209118268396864,0.9999999999999897,-1.8283331377449814,1.3546526311742348
fitted_active_etc,E73,90.42000000000002,684.9401164242702,692.7377191071333,699.4767889845515,692.7377191071333,81.01764114298183,2806.355340780976,0.007254442742548053,32.565834155360584,0.9999999999999928,-1.9094672857546944,1.3515992158510965
fitted_active_etc,E73,95.90000000000002,677.8792366184175,685.6503543181989,692.7377191071333,685.6503543181989,82.45211653564175,2835.001088284059,0.007034053474788794,32.948100344120796,0.9999999999999951,-2.0051157366681567,1.3470084353482832
fitted_active_etc,E73,101.38000000000001,670.4397016803035,678.1527595545937,685.6503543181989,678.1527595545937,84.01178506601761,2865.923359492791,0.006805815182642875,33.360685732142194,0.9999999999999968,-2.117792352788548,1.336944622430647
fitted_active_etc,E73,106.86000000000001,662.5961607534576,670.1698782180861,678.1527595545937,670.1698782180861,85.72193878418322,2899.56953414908,0.006568289149796421,33.809516864504765,0.9999999999999979,-2.2510546861821195,1.3127920211639728
fitted_active_etc,E73,112.34,654.3600790014908,661.6061214908195,670.1698782180861,661.6061214908195,87.61538938112447,2936.515286215146,0.0063196946643901,34.30221249143856,0.9999999999999988,-2.41049515865615,1.2559944055785501
fitted_active_etc,E73,117.82000000000002,645.8285804886856,652.3304558649958,661.6061214908195,652.3304558649958,89.73685917466328,2977.540641483788,0.006057598950402412,34.84908692157207,0.9999999999999992,-2.605812648528226,1.1270040315718681
fitted_active_etc,E73,123.30000000000003,637.2874027149694,642.1459109037987,652.3304558649958,642.1459109037987,92.15166867576727,3023.7812018073187,0.00577828176490232,35.46514630626041,0.9999999999999996,-2.8551047438811867,0.8421506102971418
fitted_active_etc,E73,128.78,629.4271085344877,630.727046597394,642.1459109037987,630.727046597394,94.96381443472387,3077.0419170271416,0.005475476447849818,36.17423002157301,0.9999999999999998,-3.1936611677254403,0.22532505667933075
fitted_active_etc,E73,134.26000000000002,623.7992865587063,617.4923736991708,630.727046597394,617.4923736991708,98.35514857662277,3140.469539710416,0.005137979250043223,37.017875680378516,0.9999999999999999,-3.6917145538243483,-1.093210159851249
