variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E67,2.74,859.5431909669626,914.1409849969795,296.33849999999995,914.1409849969795,158.95670653422778,4959.3146969646095,0.016670057332779164,50.57272648674434,1.0,199.19881901990948,9.46372091519215
fitted_active_etc,E67,8.220000000000002,874.4434815134673,905.3025168158877,914.1409849969795,905.3025168158879,77.71346496075208,3278.44470211321,0.0161911887092694,31.33677840115503,0.9999999999999755,-3.0403412225204183,5.348957828838458
fitted_active_etc,E67,13.700000000000001,878.3679447047101,898.2905714774791,905.3025168158879,898.2905714774793,78.91401727452548,3307.601449857058,0.015817872670131256,31.664736564074456,0.9999999999999822,-2.408283582972084,3.453292995159554
fitted_active_etc,E67,19.180000000000003,877.2285377126206,892.1061392899272,898.2905714774793,892.1061392899273,79.93466852678705,3332.2378208996474,0.015493414349151474,31.942254206524268,0.9999999999999866,-2.121299884947385,2.578812417542823
fitted_active_etc,E67,24.66,873.754263152133,886.2873349696657,892.1061392899273,886.2873349696658,80.88021912064626,3354.939802920248,0.015192217912734125,32.19829850938524,0.9999999999999896,-1.993505192420054,2.17242282400604
fitted_active_etc,E67,30.14,869.1908942983398,880.6167046690173,886.2873349696658,880.6167046690173,81.80105260098198,3376.9379306160326,0.014902471833931681,32.44668431717951,0.9999999999999919,-1.9405100567437694,1.9804954119309577
fitted_active_etc,E67,35.620000000000005,864.1000751905027,874.986972736616,880.6167046690173,874.986972736616,82.72216747902648,3398.83565458525,0.014618483184155153,32.69420085829668,0.9999999999999937,-1.9243274000597324,1.8870828362051155
fitted_active_etc,E67,41.1,858.7282411332828,869.3394339352064,874.986972736616,869.3394339352064,83.65706201318443,3420.953275234252,0.014337244494042481,32.94446152682117,0.9999999999999951,-1.928216350992996,1.839293492324818
fitted_active_etc,E67,46.580000000000005,853.1755546972037,863.6355088118833,869.3394339352064,863.6355088118833,84.61432669456923,3443.4896495961075,0.014056882742021437,33.19971810466404,0.9999999999999962,-1.9452257522454914,1.8130785004357588
fitted_active_etc,E67,52.06,847.4728066595086,857.8433813919967,863.6355088118833,857.8433813919967,85.60081615025777,3466.599144213007,0.013775950255081779,33.461726069954814,0.9999999999999971,-1.9729914443874281,1.7975859051091472
fitted_active_etc,E67,57.54,841.6161031626109,851.9314490346554,857.8433813919967,851.9314490346554,86.62324770884113,3490.429747542422,0.013493092662388927,33.7321744701348,0.9999999999999978,-2.0113878787004493,1.7880127981551468
fitted_active_etc,E67,63.02,835.5821816831285,845.8647966985238,851.9314490346554,845.8647966985238,87.68909937402728,3515.1438200183156,0.01320688522953555,34.01292109659208,0.9999999999999983,-2.061484545187697,1.7823393877519174
fitted_active_etc,E67,68.50000000000001,829.3348062749814,839.6029516561271,845.8647966985238,839.6029516561271,88.80722271926713,3540.931587373928,0.012915743791779394,34.3061464650109,0.9999999999999988,-2.125101724404832,1.77983129044293
fitted_active_etc,E67,73.98000000000002,822.8270383247668,833.0981025344619,839.6029516561271,833.0981025344619,89.98837609499421,3568.0222668216056,0.01261786821735308,34.61448166977718,0.9999999999999991,-2.2046454673999523,1.7803372262464023
fitted_active_etc,E67,79.46000000000002,816.0016349251752,826.2933796011447,833.0981025344619,826.2933796011447,91.24579128244459,3596.695399361378,0.012311199547976251,34.941139222655835,0.9999999999999993,-2.3030791012341423,1.78392187952214
fitted_active_etc,E67,84.94000000000001,808.7907524347536,819.120958628286,826.2933796011447,819.120958628286,92.59585327607023,3627.2940605694484,0.011993381985780333,35.29006592140695,0.9999999999999996,-2.42397354579216,1.7905886153244939
fitted_active_etc,E67,90.42000000000002,801.1158336167074,811.499774145828,819.120958628286,811.499774145828,94.05897459193963,3660.241525616374,0.011661724066831863,35.666135802238955,0.9999999999999997,-2.5716269495499113,1.799902668476369
fitted_active_etc,E67,95.90000000000002,792.8888375499204,803.3325216894303,811.499774145828,803.3325216894303,95.66077999258374,3696.0635590055226,0.011313151382491941,36.07540809509465,0.9999999999999998,-2.7512874511758385,1.8102583406282446
fitted_active_etc,E67,101.38000000000001,784.0170051769711,794.5013196182936,803.3325216894303,794.5013196182936,97.43380292256731,3735.4201118547585,0.01094413445442893,36.52549360135334,0.9999999999999999,-2.969579730243181,1.8173010031365866
fitted_active_etc,E67,106.86000000000001,774.4157799040427,784.8606860694762,794.5013196182936,784.8606860694762,99.42008348499591,3779.153843649056,0.01055055433243894,37.02611459876608,0.9999999999999999,-3.235368961696589,1.8104701607667129
