variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E74,2.74,876.7250439074353,938.869156453679,296.54699999999997,938.8691508299864,33.94075990749253,1075.3467903452463,0.018059792956598528,18.553612042526076,0.9999999912447476,122.40658448620269,10.771763733468918
fitted_active_etc,E74,8.220000000000002,890.7803897560915,924.9696436085956,938.8691508299864,924.9697926230546,16.502810272936248,708.7552024585561,0.017269509043848115,11.443320604385617,0.9999892791552528,-2.8305494761983434,5.926202010668608
fitted_active_etc,E74,13.700000000000001,892.1698848571741,913.5834677065067,924.9697926230546,913.5835688325031,16.904011060641096,718.6611481785652,0.01663957567285822,11.631556395837059,0.9999911186447631,-2.31311838514617,3.711728202223957
fitted_active_etc,E74,19.180000000000003,887.8044565434665,903.3487785521821,913.5835688325031,903.3488556141914,17.258537624557906,727.3298641856582,0.016086587897893696,11.796692874170652,0.9999924705824833,-2.074811441464928,2.694378553563669
fitted_active_etc,E74,24.66,880.8346411448655,893.6421485939749,903.3488556141914,893.6422111319429,17.595358903692983,735.4942099121423,0.015573580910043652,11.95255378999024,0.999993557241622,-1.963900512818011,2.219992185965947
fitted_active_etc,E74,30.14,872.6825153013888,884.1735778208421,893.6422111319429,884.1736301594959,17.928545210777866,743.5039129628238,0.01508377858996201,12.105759959214005,0.9999944724172803,-1.9120881352820975,1.9918059078237291
fitted_active_etc,E74,35.620000000000005,863.983552761801,874.8032443703064,884.1736301594959,874.8032887814026,18.26516468722608,751.5308331004394,0.014609276420431139,12.259575473346196,0.9999952604836975,-1.8886809229592874,1.8754336798854383
fitted_active_etc,E74,41.1,855.0161239150516,865.4585783927338,874.8032887814026,865.4586162790991,18.6090745077745,759.6656997957182,0.014146089852362204,12.415729713708215,0.9999959456886561,-1.8799494103305887,1.8100451969185964
fitted_active_etc,E74,46.580000000000005,845.8961476400735,856.096641694581,865.4586162790991,856.0966740536886,18.962716503042436,767.963288462324,0.013691969766663988,12.575271269797666,0.9999965435595489,-1.8798398978739768,1.7681049325154448
fitted_active_etc,E74,52.06,836.6650729072499,846.686977944537,856.0966740536886,846.6870055574072,19.327970829126766,776.4635868842788,0.013245433983099514,12.738969238955415,0.9999970654875636,-1.885788301361341,1.7371491650248816
fitted_active_etc,E74,57.54,827.3295833319297,837.2037276890017,846.6870055574072,837.2037512015808,19.70657119580081,785.2018803007871,0.012805336973939641,12.907505022090644,0.9999975206274209,-1.8968292422466988,1.7115370342668659
fitted_active_etc,E74,63.02,817.8794868740497,827.6219445963901,837.2037512015808,827.6219645579581,20.100318534229423,794.2137585300188,0.012370679177654047,13.081567890701226,0.9999979167218905,-1.9127398759650427,1.6887111018001655
fitted_active_etc,E74,68.50000000000001,808.2957683893037,817.9158174690657,827.6219645579581,817.9158343530067,20.511204377027973,803.5378308861506,0.011940523625803893,13.261907027082705,0.9999982604898843,-1.9336517976493361,1.6674933721912955
fitted_active_etc,E74,73.98000000000002,798.5542468028314,808.0577495979528,817.9158343530067,808.0577638149422,20.94149691290319,813.2174538329322,0.011513960900823697,13.44936478050818,0.9999985578345375,-1.9598762428350174,1.6472917957148847
fitted_active_etc,E74,79.46000000000002,788.6273593922269,798.0178037033751,808.0577638149422,798.017815611019,21.393816132226146,823.3021037774541,0.011090095675887821,13.644903154837818,0.9999988139749721,-1.9918289887149803,1.6276947779520454
fitted_active_etc,E74,84.94000000000001,778.4853486444714,787.7632549050292,798.017815611019,787.7632648156109,21.871213274398322,833.8487383026495,0.01066804181594462,13.849630065911953,0.9999990335440014,-2.030007078593789,1.6081879696267554
fitted_active_etc,E74,90.42000000000002,768.0977170893194,777.2580593652983,787.7632648156109,777.2580675523284,22.37726694372687,844.9234008805696,0.010246917817316488,14.064830247986444,0.9999992206692108,-2.075003646462119,1.5878099899025102
fitted_active_etc,E74,95.90000000000002,757.43595836508,766.4619856868911,777.2580675523284,766.4619923907748,22.91621203474674,856.6033818492856,0.009825833737856029,14.292006832570065,0.9999993790447586,-2.127572057078739,1.564528477094842
fitted_active_etc,E74,101.38000000000001,746.4793375141005,755.3289343048417,766.4619923907748,755.328939737807,23.49313056058521,868.980491733632,0.009403854821129022,14.532944365283061,0.9999995119970398,-2.188781895184301,1.5339468512868955
fitted_active_etc,E74,106.86000000000001,735.227326815314,743.8034553594831,755.328939737807,743.8034597098301,24.114264418291736,882.1665944962631,0.00897991293485152,14.78981554713053,0.9999996225454025,-2.2603655610431956,1.4865451712244715
fitted_active_etc,E74,112.34,723.7262802626525,731.8133679206531,743.8034597098301,731.8133713563204,24.787580455417093,896.3038854077078,0.008552607990075988,15.065380028418527,0.9999997134578034,-2.345467286334679,1.4017771591639057
fitted_active_etc,E74,117.82000000000002,712.1263756762652,719.2540525141844,731.8133713563204,719.2540551855552,25.52387744414771,911.5853864715812,0.00811978451336631,15.363381755797652,0.999999787299711,-2.4502383596900024,1.2354774687538068
fitted_active_etc,E74,123.30000000000003,700.8027583785299,705.9551447251854,719.2540551855552,705.9551467669434,26.339087392946134,928.2978220883949,0.007677659967516152,15.689381459250765,0.9999998464717824,-2.5871958950433322,0.8930900469199566
fitted_active_etc,E74,128.78,690.6132399625748,691.6104132620783,705.9551467669434,691.6104147937187,27.259261252845615,946.9141417263389,0.007219084448126929,16.05255403785407,0.9999998932262831,-2.78221513557795,0.17284525827901234
fitted_active_etc,E74,134.26000000000002,683.4502850000728,675.6315133670867,691.6104147937187,675.631514491348,28.331713279544804,968.2977246223226,0.006730188769937599,16.469653561941307,0.9999999296408897,-3.0888949831698818,-1.3552685405846403
