variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_ETC_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_active_etc,E72,2.74,645.9965785016235,669.227953130408,296.422,669.227953130408,406.2833955195029,10641.413700427325,0.006540632827135564,92.8153779178788,1.0,140.53808699583652,4.026815549401491
fitted_active_etc,E72,8.220000000000002,650.3131715298057,664.9879025340027,669.227953130408,664.9879025340027,223.25620198386062,7492.853077304027,0.0064170996785787564,62.96124905563525,1.0,-1.6591159161906641,2.5436478010977126
fitted_active_etc,E72,13.700000000000001,650.850207880362,661.372046503154,664.9879025340027,661.372046503154,225.6047024843615,7538.446827406366,0.006312989349413468,63.39864614173219,1.0,-1.4136595494186304,1.8238052655762793
fitted_active_etc,E72,19.180000000000003,649.5522109685583,658.0515717471698,661.372046503154,658.0515717471698,227.7130660936194,7579.2206080069645,0.006218381227317951,63.78973038930203,1.0,-1.2971965153804077,1.473238613305283
fitted_active_etc,E72,24.66,647.3598483923228,654.8650463969246,658.0515717471698,654.8650463969246,229.72127900310954,7617.920689134292,0.006128482956935768,64.16085644484278,1.0,-1.2439859666428292,1.3009151851402603
fitted_active_etc,E72,30.14,644.7228180387547,651.7307970776591,654.8650463969246,651.7307970776591,231.7007743461493,7655.938489054433,0.006040908846911334,64.52537127123458,1.0,-1.2227376146454147,1.2147296238240954
fitted_active_etc,E72,35.620000000000005,641.8524526138243,648.6046563629327,651.7307970776591,648.6046563629327,233.68989613409582,7694.014047883942,0.00595439632316405,64.89036868325267,1.0,-1.218745611322803,1.1703947564061712
fitted_active_etc,E72,41.1,638.8442216138981,645.4595190010974,648.6046563629327,645.4595190010974,235.71156281856292,7732.58375764395,0.005868195598578019,65.26002715723713,1.0,-1.2253179885038081,1.1466640613544785
fitted_active_etc,E72,46.580000000000005,635.7366472811411,642.2753426653387,645.4595190010974,642.2753426653387,237.78209158829355,7771.95287470102,0.005781776503082158,65.6372651793133,1.0,-1.239677161491042,1.1333862359252154
fitted_active_etc,E72,52.06,632.5394341813324,639.0341278400251,642.2753426653387,639.0341278400251,239.91571435648748,7812.383004781388,0.005694685031268694,66.02458022590919,1.0,-1.2610070175220678,1.125759186932439
fitted_active_etc,E72,57.54,629.2467370159719,635.7172478700039,639.0341278400251,635.7172478700039,242.12703594092193,7854.139003090015,0.005606470419085807,66.42449802125006,1.0,-1.2895312368363292,1.1215674550443284
fitted_active_etc,E72,63.02,625.8432474095455,632.3038602350646,635.7172478700039,632.3038602350646,244.4325501694725,7897.5171617603255,0.005516645167804607,66.83984196028995,1.0,-1.3260887288088283,1.119851778044535
fitted_active_etc,E72,68.50000000000001,622.3068001938102,628.7697802022133,632.3038602350646,628.7697802022133,246.8517760364884,7942.865590188424,0.005424660122231143,67.27392726850672,1.0,-1.3719510654236504,1.1202620942224526
fitted_active_etc,E72,73.98000000000002,618.609297263791,625.086505564478,628.7697802022133,625.086505564478,249.4083125923102,7990.602466840223,0.0053298860177629585,67.73073425218516,1.0,-1.4287612161375003,1.1227283584675114
fitted_active_etc,E72,79.46000000000002,614.7168616617442,621.2202201501108,625.086505564478,621.2202201501108,252.13099468407813,8041.235487126572,0.005231597226022598,68.21509233337514,1.0,-1.498538927984078,1.1272611071339234
fitted_active_etc,E72,84.94000000000001,610.5897696322502,617.1306526967846,621.2202201501108,617.1306526967846,255.05529575193867,8095.385019944186,0.005128955204097129,68.73289866636682,1.0,-1.5837332465814509,1.1337654379887354
fitted_active_etc,E72,90.42000000000002,606.1826587019053,612.7696539218944,617.1306526967846,612.7696539218944,258.225145089885,8153.813715126401,0.005020989351418797,69.29139716228747,1.0,-1.687326939308989,1.1417582988317976
fitted_active_etc,E72,95.90000000000002,601.4457457626057,608.0792700079465,612.7696539218944,608.0792700079465,261.69541243718356,8217.46664199476,0.00490657165688609,69.89955628141499,1.0,-1.8130247446482337,1.1498234179123072
fitted_active_etc,E72,101.38000000000001,596.3284373061052,602.9888875427822,608.0792700079465,602.9888875427822,265.5355056530173,8287.529175045536,0.004784377916936712,70.5686134711954,1.0,-1.9656025588845962,1.1544906406801387
fitted_active_etc,E72,106.86000000000001,590.7881213393797,597.4105913451592,602.9888875427822,597.4105913451592,269.83493439093087,8365.516517534725,0.004652820569559709,71.31291703242795,1.0,-2.151582182782978,1.1479073288102395
fitted_active_etc,E72,112.34,584.8098434808371,591.2309805651404,597.4105913451592,591.2309805651404,274.71255409805184,8453.422846543692,0.004509922724282381,72.15132898773923,1.0,-2.3805712769424567,1.1130092415570438
fitted_active_etc,E72,117.82000000000002,578.4485244008234,584.2958670271784,591.2309805651404,584.2958670271784,280.3330554454786,8553.988075528952,0.004353073442869028,73.10973500363792,1.0,-2.6679569351273105,1.013550450058589
fitted_active_etc,E72,123.30000000000003,571.9175416651043,576.3806326481055,584.2958670271784,576.3806326481055,286.9383182176209,8671.204979294604,0.004178550828954015,74.22581557317744,1.0,-3.0403253642760992,0.7736108799379742
fitted_active_etc,E72,128.78,565.7726500266206,567.1318523243542,576.3806326481055,567.1318523243542,294.91035308805533,8811.331648851723,0.003980610371275362,75.55856426159755,1.0,-3.546288992426635,0.2355976361603039
fitted_active_etc,E72,134.26000000000002,561.2940303901202,555.9520486152982,567.1318523243542,555.9520486152982,304.9037809212631,8984.995724617584,0.003749812530362627,77.2080349472146,1.0,-4.27780873461742,-0.9259536131288363
