variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E73,2.74,742.7909347157133,296.981,742.790923980431,52.478754777774164,1456.9219046050787,0.0,17.54186752709645,0.9999999759195981,121.74243577271533
fitted_axial_redistribution,E73,8.220000000000002,763.0420270315008,742.790923980431,763.0418917465645,28.327864597195312,1039.7179950152793,0.0,11.91633662835176,0.9999933196262966,5.809655609904312
fitted_axial_redistribution,E73,13.700000000000001,767.1324686210706,763.0418917465645,767.132435390181,27.608959825029682,1025.3531413434155,0.0,11.720716708726721,0.9999918762339229,1.1766089206151886
fitted_axial_redistribution,E73,19.180000000000003,765.289781480581,767.132435390181,765.2897967179919,27.54410639872491,1024.0491148401034,0.0,11.70296378883534,0.9999917307255772,-0.5301477417154743
fitted_axial_redistribution,E73,24.66,761.2776808504805,765.2897967179919,761.2777125251706,27.71355504633058,1027.4533882278408,0.0,11.749311363389767,0.9999921052404238,-1.153590212180392
fitted_axial_redistribution,E73,30.14,756.4623349118093,761.2777125251706,756.4623703383473,27.97234336721705,1032.6346547507917,0.0,11.819863824661782,0.9999926430405196,-1.3832261341335153
fitted_axial_redistribution,E73,35.620000000000005,751.3326514354529,756.4623703383473,751.3326862566547,28.268762748316476,1038.5432073348725,0.0,11.90033497327097,0.9999932118694158,-1.4719322187761401
fitted_axial_redistribution,E73,41.1,746.0572615056813,751.3326862566547,746.0572943867662,28.584564853111917,1044.8079626160477,0.0,11.985672188935917,0.9999937671208492,-1.5120307131178257
fitted_axial_redistribution,E73,46.580000000000005,740.6871092080521,746.0572943867662,740.6871398433342,28.913841933880068,1051.3075324277677,0.0,12.074220597511202,0.9999942953024874,-1.5374084467813853
fitted_axial_redistribution,E73,52.06,735.2288261443723,740.6871398433342,735.228854562944,29.255379185364415,1058.0147458156728,0.0,12.165607589252982,0.9999947935253882,-1.5607953272825046
fitted_axial_redistribution,E73,57.54,729.6711291384049,735.228854562944,729.6711554688088,29.609877958517984,1064.9402479862367,0.0,12.259975171849055,0.9999952623776965,-1.5873126909222257
fitted_axial_redistribution,E73,63.02,723.9941428803609,729.6711554688088,723.9941672717343,29.978968789402614,1072.1123962770685,0.0,12.357706176227941,0.9999957034843436,-1.61939298169657
fitted_axial_redistribution,E73,68.50000000000001,718.1725013232691,723.9941672717343,718.1725239190664,30.36489074457897,1079.570578300404,0.0,12.459333094106803,0.999996118671609,-1.658569399526552
fitted_axial_redistribution,E73,73.98000000000002,712.1761651704886,718.1725239190664,712.1761860997274,30.7704257888787,1087.3635952998357,0.0,12.56551580113457,0.9999965096753429,-1.7061309802525666
fitted_axial_redistribution,E73,79.46000000000002,705.9703845675301,712.1761860997274,705.9704039418476,31.1989388360437,1095.5500735311684,0.0,12.677046792409858,0.9999968780313964,-1.763366046748159
fitted_axial_redistribution,E73,84.94000000000001,699.5153282903152,705.9704039418476,699.5153462029817,31.65447131589494,1104.199826054047,0.0,12.794869214673138,0.9999972250260957,-1.8316553698365101
fitted_axial_redistribution,E73,90.42000000000002,692.7655741706037,699.5153462029817,692.7655906962979,32.14187283887612,1113.3958172607556,0.0,12.920102898457907,0.9999975516663274,-1.9125088948781714
fitted_axial_redistribution,E73,95.90000000000002,685.6695406967712,692.7655906962979,685.6695558918474,32.666970328989386,1123.2366644285012,0.0,13.054077406263536,0.9999978586571083,-2.0075789501935093
fitted_axial_redistribution,E73,101.38000000000001,678.168902900366,685.6695558918474,678.1689168036894,33.23678114570648,1133.8397327855498,0.0,13.198372738324178,0.9999981463849386,-2.118660453611519
fitted_axial_redistribution,E73,106.86000000000001,670.1980285364828,678.1689168036894,670.1980411710597,33.85978170508398,1145.344950788303,0.0,13.354869237325865,0.9999984149097898,-2.2476801356866267
fitted_axial_redistribution,E73,112.34,661.6834759280958,670.1980411710597,661.6834873037997,34.546248257371786,1157.9195328657186,0.0,13.52580897618678,0.9999986639712668,-2.3966732946479232
fitted_axial_redistribution,E73,117.82000000000002,652.5436065535597,661.6834873037997,652.5436166712575,35.308693081334546,1171.7638674165303,0.0,13.7138717543839,0.999998893016439,-2.567744902169428
fitted_axial_redistribution,E73,123.30000000000003,642.6883812270344,652.5436166712575,642.6883900843475,36.16242856993337,1187.118921579074,0.0,13.922269931846424,0.9999991012580922,-2.7630109125492446
fitted_axial_redistribution,E73,128.78,632.0194272774855,642.6883900843475,632.0194348762187,37.126304982771416,1204.2756451598113,0.0,14.154867860739857,0.9999992877720774,-2.9845151282875158
fitted_axial_redistribution,E73,134.26000000000002,620.4304839376529,632.0194348762187,620.4304902925699,38.22368722355147,1223.5870430277143,0.0,14.416333857576559,0.9999994516400144,-3.234117044362848
