variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E71,2.74,1191.7559131331504,300.7835,1181.1568117506836,5.7405288957770955,209.3243056418691,0.0,4.431544243014888,0.988103894995812,136.72982161663086
fitted_axial_redistribution,E71,8.220000000000002,1219.0322430468932,1181.1568117506836,1216.419209727169,2.6298975983190775,137.15116120213733,0.0,2.6737909131451927,0.9310098068774765,5.9472431865880075
fitted_axial_redistribution,E71,13.700000000000001,1218.8523589649994,1216.419209727169,1218.6772358952007,2.564449901704821,135.30787759465846,0.0,2.631452697172791,0.9280261699217247,0.3817581292237396
fitted_axial_redistribution,E71,19.180000000000003,1208.709295592321,1218.6772358952007,1209.4200123329986,2.5789509109040254,135.71769178736085,0.0,2.6408552973817296,0.9286997394564788,-1.5642437216671412
fitted_axial_redistribution,E71,24.66,1194.9989206605503,1209.4200123329986,1195.9989955731005,2.621878460488758,136.92618678936756,0.0,2.668616924687136,0.9306519273807226,-2.264214177002186
fitted_axial_redistribution,E71,30.14,1180.0307164717822,1195.9989955731005,1181.0998961985829,2.6763881680356425,138.4505730675881,0.0,2.7037124541951325,0.9330435220967223,-2.50856917756683
fitted_axial_redistribution,E71,35.620000000000005,1164.630378517421,1181.0998961985829,1165.6915450584283,2.7363884850940208,140.115259738787,0.0,2.7421424456804946,0.9355678434820759,-2.5887099967430487
fitted_axial_redistribution,E71,41.1,1149.0837479424354,1165.6915450584283,1150.1115316777498,2.7997002309312924,141.85672038801002,0.0,2.782467520174598,0.9381143851808854,-2.611676893971804
fitted_axial_redistribution,E71,46.580000000000005,1133.4790948666086,1150.1115316777498,1134.4663235882615,2.865618069393847,143.65340529066611,0.0,2.824208345704475,0.9406443726278576,-2.616569929547207
fitted_axial_redistribution,E71,52.06,1117.831342941048,1134.4663235882615,1118.7771229557611,2.934006765530489,145.4997791103946,0.0,2.867253025651058,0.9431451088059024,-2.617754651372273
fitted_axial_redistribution,E71,57.54,1102.1271034392753,1118.7771229557611,1103.0326411830106,3.004966192788106,147.39671329063063,0.0,2.9116377083587714,0.9456134124744624,-2.6206597808300818
fitted_axial_redistribution,E71,63.02,1086.3409157136784,1103.0326411830106,1087.2080569579687,3.0787095438844982,149.3479759969949,0.0,2.957466519700547,0.9480496341805085,-2.6275054257587724
fitted_axial_redistribution,E71,68.50000000000001,1070.441014099115,1087.2080569579687,1071.2717291493434,3.155521990433441,151.3589997084849,0.0,3.0048836678711814,0.950455482387585,-2.639372267362073
fitted_axial_redistribution,E71,73.98000000000002,1054.3912878386643,1071.2717291493434,1055.187484029317,3.2357502444427775,153.43650680157174,0.0,3.0540652856612565,0.9528332123551261,-2.65694691808541
fitted_axial_redistribution,E71,79.46000000000002,1038.151864048749,1055.187484029317,1038.9153103065744,3.3198046592327395,155.58846795148858,0.0,3.105218990993734,0.9551852965318486,-2.6807885003928194
fitted_axial_redistribution,E71,84.94000000000001,1021.6792045700355,1038.9153103065744,1022.4114932951239,3.4081672244602292,157.82420129622028,0.0,3.1585867639762606,0.9575142589467845,-2.7114212637063653
fitted_axial_redistribution,E71,90.42000000000002,1004.9260501268849,1022.4114932951239,1005.6285705026439,3.5014032529096846,160.15454471073303,0.0,3.2144495893740723,0.9598225581702692,-2.74936280748286
fitted_axial_redistribution,E71,95.90000000000002,987.8413454431351,1005.6285705026439,988.5152593662784,3.6001762960005017,162.5920805996312,0.0,3.273133393042151,0.9621124756172618,-2.795126957856167
fitted_axial_redistribution,E71,101.38000000000001,970.3702097799343,988.5152593662784,971.0164277266625,3.7052665778762495,165.15141125396894,0.0,3.3350162267068657,0.9643859916913899,-2.849214851468315
fitted_axial_redistribution,E71,106.86000000000001,952.453996157983,971.0164277266625,953.0731527173551,3.81759365625319,167.8494913024633,0.0,3.400536845240839,0.9666446415125487,-2.912098541584362
fitted_axial_redistribution,E71,112.34,934.0304791583831,953.0731527173551,934.622909195008,3.938244358630872,170.70602903882673,0.0,3.470204932109465,0.9688893455643038,-2.9841980950313385
fitted_axial_redistribution,E71,117.82000000000002,915.0342144528247,934.622909195008,915.599931793708,4.06850741936422,173.74397318491114,0.0,3.544613324207964,0.971120212534371,-3.0658519852798443
fitted_axial_redistribution,E71,123.30000000000003,895.3971185245613,915.599931793708,895.9358000042007,4.209916725643528,176.99010724533144,0.0,3.6244526950764016,0.9733363134894636,-3.157280313036095
fitted_axial_redistribution,E71,128.78,875.0493219055854,895.9358000042007,875.5603006300391,4.364305732912301,180.47578087518818,0.0,3.710529293425845,0.975535429092393,-3.258540591608353
fitted_axial_redistribution,E71,134.26000000000002,853.9203514626026,875.5603006300391,854.4026242313358,4.533876513194715,184.23781745389556,0.0,3.803786519729626,0.9777137753419999,-3.3694764432659206
