variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E80,2.74,662.4999620546298,296.5685,661.7606179261752,9.840124456016518,256.33652381753245,0.0,6.204437852410537,0.9979795557225299,49.60908947757455
fitted_axial_redistribution,E80,8.220000000000002,667.6703874656298,661.7606179261752,667.597253097773,5.627434171850821,188.36158080976662,0.0,4.392063709832215,0.9876248358978093,0.8230345222072024
fitted_axial_redistribution,E80,13.700000000000001,664.7114039611392,667.597253097773,664.7474689578635,5.607588121539909,187.99975560372417,0.0,4.382251688632413,0.9875028128579474,-0.4019793481818018
fitted_axial_redistribution,E80,19.180000000000003,658.8362911715682,664.7474689578635,658.9079890275589,5.668139231938861,189.1020330948782,0.0,4.412139532909026,0.9878708002731889,-0.8229111345680629
fitted_axial_redistribution,E80,24.66,651.9587656045333,658.9079890275589,652.0394004764065,5.758461735818137,190.73717763114584,0.0,4.456453985161858,0.9883965636208925,-0.9665965393211613
fitted_axial_redistribution,E80,30.14,644.7699110830569,652.0394004764065,644.8501438269218,5.861268336147169,192.58539762998473,0.0,4.506509624141572,0.9889630839907005,-1.010180191799256
fitted_axial_redistribution,E80,35.620000000000005,637.5159774446206,644.8501438269218,637.5927729201022,5.97028690268141,194.530680160411,0.0,4.559153309388877,0.9895290791783877,-1.018157669868318
fitted_axial_redistribution,E80,41.1,630.2818718085529,637.5927729201022,630.3543918243334,6.083292378049748,196.5316948366899,0.0,4.613259212730871,0.9900805639860186,-1.013906705415566
fitted_axial_redistribution,E80,46.580000000000005,623.0939433755484,630.3543918243334,623.1620955787414,6.199573234557343,198.57482473585353,0.0,4.668453389512313,0.990613224007616,-1.0058901074449682
fitted_axial_redistribution,E80,52.06,615.9571827483331,623.1620955787414,616.021118192482,6.318995160064425,200.6568820717038,0.0,4.724644520753966,0.9911261321748368,-0.9971819029373971
fitted_axial_redistribution,E80,57.54,608.8686745734797,616.021118192482,608.9286154264965,6.441654291489062,202.77873952136653,0.0,4.781851049227936,0.991619528064831,-0.9889121158654206
fitted_axial_redistribution,E80,63.02,601.8224591362136,608.9286154264965,601.8786401576748,6.567749714696675,204.94299432656467,0.0,4.840137767020909,0.9920940352046539,-0.9815100621492437
fitted_axial_redistribution,E80,68.50000000000001,594.8112864994229,601.8786401576748,594.8639355633237,6.697537887989861,207.1531264855319,0.0,4.899592924295865,0.992550384988956,-0.9751528379337688
fitted_axial_redistribution,E80,73.98000000000002,587.8272466236883,594.8639355633237,587.8765786070694,6.831317890506909,209.41321281942612,0.0,4.960320396618487,0.9929893187258637,-0.9699270905205378
fitted_axial_redistribution,E80,79.46000000000002,580.8619929740028,587.8765786070694,580.9082082050098,6.969428484587505,211.72785008923591,0.0,5.022437502856316,0.9934115522392013,-0.9658873598629263
fitted_axial_redistribution,E80,84.94000000000001,573.9068193173075,580.9082082050098,573.9501035668868,7.112249947729208,214.10215918353921,0.0,5.086075003105383,0.9938177624077791,-0.963077088498039
fitted_axial_redistribution,E80,90.42000000000002,566.9526838486241,573.9501035668868,566.9932088355032,7.260208103130703,216.54182349160982,0.0,5.151378004558516,0.9942085813756016,-0.9615361376656855
fitted_axial_redistribution,E80,95.90000000000002,559.9902148991044,566.9932088355032,560.028138958475,7.413779659152815,219.05314470925285,0.0,5.218507319228825,0.9945845934303262,-0.9613034081512246
fitted_axial_redistribution,E80,101.38000000000001,553.0097108217586,560.028138958475,553.0451796217803,7.5734986101830035,221.64311060787878,0.0,5.287641122381233,0.994946332806895,-0.9624176676829107
fitted_axial_redistribution,E80,106.86000000000001,546.001138825196,553.0451796217803,546.0342860959956,7.739963708822656,224.31947362133397,0.0,5.358976876854008,0.9952942818253221,-0.9649177033294624
fitted_axial_redistribution,E80,112.34,538.9541347073206,546.0342860959956,538.9850829752298,7.913847137096912,227.09084087908775,0.0,5.432733535635636,0.9956288691850916,-0.9688422014143113
fitted_axial_redistribution,E80,117.82000000000002,531.8580044362946,538.9850829752298,531.8868657660934,8.095904575068966,229.96677717923893,0.0,5.509154057497701,0.99595046839443,-0.9742294989142388
fitted_axial_redistribution,E80,123.30000000000003,524.7017281801064,531.8868657660934,524.7286049317718,8.286986924732139,232.95792296719046,0.0,5.5885082848198815,0.9962593963798624,-0.9811172567911098
fitted_axial_redistribution,E80,128.78,517.4739672784614,524.7286049317718,517.49895288634,8.488054010521212,236.07612990566554,0.0,5.671096245415976,0.9965559123594145,-0.9895420720845698
fitted_axial_redistribution,E80,134.26000000000002,510.16307462283555,517.49895288634,510.18625440558293,8.700190653281867,239.33461719391414,0.0,5.757251953951204,0.996840217092657,-0.999539034496408
