variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E74,2.74,882.986086500991,296.54699999999997,882.8350420902102,15.564817285937856,476.1693859992245,0.0,8.264250177645133,0.999742438022537,111.0710454588261
fitted_axial_redistribution,E74,8.220000000000002,902.2958967207798,882.8350420902102,902.2059399033494,7.9447184611912105,330.47151474798113,0.0,5.376830523214343,0.9953775505167677,3.9146166797571658
fitted_axial_redistribution,E74,13.700000000000001,903.3868959317765,902.2059399033494,903.3810761054532,7.8000336356953,327.19866921201054,0.0,5.312809163065386,0.9950719364792203,0.23796184467275225
fitted_axial_redistribution,E74,19.180000000000003,897.8568516377865,903.3810761054532,897.8837100210869,7.830487546009967,327.8899234865755,0.0,5.326320149264434,0.9951380716953802,-1.1127235277543217
fitted_axial_redistribution,E74,24.66,889.9351705154768,897.8837100210869,889.9722254575462,7.925478788682224,330.03793812839467,0.0,5.368341748752687,0.9953381445681692,-1.5992394850574914
fitted_axial_redistribution,E74,30.14,881.1508485152833,889.9722254575462,881.1898449975025,8.046155068539925,332.74928746071214,0.0,5.421461810163753,0.9955793202722784,-1.772330810272382
fitted_axial_redistribution,E74,35.620000000000005,872.0490199553382,881.1898449975025,872.0871530950842,8.178592706821918,335.70289376611674,0.0,5.479422213896005,0.9958282606252616,-1.8336733417416666
fitted_axial_redistribution,E74,41.1,862.8167615894605,872.0871530950842,862.8531614021583,8.317910705480259,338.78573523626153,0.0,5.540017262320287,0.9960735409420732,-1.8566724201379212
fitted_axial_redistribution,E74,46.580000000000005,853.5103986264767,862.8531614021583,853.5448592335299,8.462590701191752,341.9616616896436,0.0,5.602540440763225,0.9963115185646286,-1.8680766868784298
fitted_axial_redistribution,E74,52.06,844.1378417264877,853.5448592335299,844.1703781081529,8.61240171982136,345.2235371594912,0.0,5.66685233395018,0.9965412648971053,-1.877749045480905
fitted_axial_redistribution,E74,57.54,834.6882830663028,844.1703781081529,834.7189787014692,8.767640815337863,348.5757806374542,0.0,5.733040099317107,0.9967627792137891,-1.889470668619351
fitted_axial_redistribution,E74,63.02,825.1428049883697,834.7189787014692,825.1717598626034,8.928860684440068,352.0280879274269,0.0,5.801294830379609,0.9969763628876019,-1.9048512425691562
fitted_axial_redistribution,E74,68.50000000000001,815.4780819272812,825.1717598626034,815.5053948389715,9.096779244624598,355.59328902088566,0.0,5.871869646689667,0.9971823995110544,-1.9247403467769493
fitted_axial_redistribution,E74,73.98000000000002,805.6675935190433,815.5053948389715,805.693356007729,9.272258509613485,359.2867519306844,0.0,5.945068014941414,0.9973812757700691,-1.949734350736328
fitted_axial_redistribution,E74,79.46000000000002,795.6819502982692,805.693356007729,795.7062444712986,9.456311374288822,363.12638466893355,0.0,6.021243764399552,0.9975733504630107,-1.9803561673115302
fitted_axial_redistribution,E74,84.94000000000001,785.488913509564,795.7062444712986,785.5118111665681,9.650121486841195,367.13289291424314,0.0,6.100806080209529,0.9977589394833224,-2.017116460729251
fitted_axial_redistribution,E74,90.42000000000002,775.0533229495032,785.5118111665681,775.0748851552817,9.855071389099832,371.33017565718524,0.0,6.184227147618271,0.9979383056775646,-2.0605313367382174
fitted_axial_redistribution,E74,95.90000000000002,764.3370158068578,775.0748851552817,764.3572926639904,10.072777997084172,375.74582572462947,0.0,6.272051770716064,0.9981116498557908,-2.111123203338983
fitted_axial_redistribution,E74,101.38000000000001,753.2987743208167,764.3572926639904,753.3178049046976,10.305136171932714,380.41173561630006,0.0,6.3649089377808306,0.9982791018389311,-2.1694140219009994
fitted_axial_redistribution,E74,106.86000000000001,741.8943260111389,753.3178049046976,741.9121385113791,10.554372067647275,385.36482459397604,0.0,6.463525596965866,0.998440711414958,-2.2359138750936376
fitted_axial_redistribution,E74,112.34,730.0764173710132,741.9121385113791,730.0930295212434,10.823108713035229,390.64791289832243,0.0,6.56874308375252,0.9985964395381496,-2.311105540141336
fitted_axial_redistribution,E74,117.82000000000002,717.7949829236529,730.0930295212434,717.8104028241357,11.114447147388796,396.31077828849726,0.0,6.681536801205821,0.9987461504263777,-2.3954250150898178
fitted_axial_redistribution,E74,123.30000000000003,704.9974335448103,717.8104028241357,705.0116609951618,11.432067539343672,402.41144115287193,0.0,6.803039940013978,0.9988896055206755,-2.489237797207198
fitted_axial_redistribution,E74,128.78,691.6290896026397,705.0116609951618,691.6421180630954,11.780356222915119,409.0177388184992,0.0,6.934572266687459,0.9990264606050997,-2.592810842394562
fitted_axial_redistribution,E74,134.26000000000002,677.6337850167714,691.6421180630954,677.6456042993655,12.164566666233132,416.20926896292974,0.0,7.0776753332241364,0.9991562677332843,-2.706280419268587
