variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
initial_axial_redistribution,E76,2.74,1113.9514924883247,296.4675,652.2501489721558,0.48580314137444897,16.990197149303487,0.3792287953304976,0.571313082083728,0.4352166553001184,34.78891008209705
initial_axial_redistribution,E76,8.220000000000002,1097.6575985299178,652.2501489721558,819.5963262117705,0.354413685160488,14.527065978587569,1.0884898571181432,0.47114798680108827,0.37571481439246274,16.965559013114326
initial_axial_redistribution,E76,13.700000000000001,1072.3795669887452,819.5963262117705,909.3887219103857,0.3159189713740177,13.720061413403156,1.6916794078443362,0.43883833161425134,0.3552149874438753,9.230449865798436
initial_axial_redistribution,E76,19.180000000000003,1047.089462761222,909.3887219103857,957.1113772800481,0.3005394508420732,13.38331699542157,2.20471204514244,0.42551663987349664,0.3465678911732059,4.935187147927275
initial_axial_redistribution,E76,24.66,1023.8828230386334,957.1113772800481,980.0393770384787,0.2949896338305982,13.259601734435915,2.6503043440246365,0.42065028688351835,0.34338031022014487,2.3763328283043297
initial_axial_redistribution,E76,30.14,1002.8055097230847,980.0393770384787,987.8513894401078,0.29457694032433385,13.250354025894048,3.0433036496462793,0.42028715700013164,0.3431418286915014,0.8097968736214253
initial_axial_redistribution,E76,35.620000000000005,983.4299560440248,987.8513894401078,986.3276006356117,0.29716982421082827,13.308344934757203,3.3921583619019446,0.4225657440990874,0.34463683335049067,-0.15779249692185898
initial_axial_redistribution,E76,41.1,965.3200912069257,986.3276006356117,979.0337460660222,0.3016514665501317,13.40796263117102,3.701755771408709,0.42648792414793407,0.3472022513830029,-0.7539541928624933
initial_axial_redistribution,E76,46.580000000000005,948.1374364687808,979.0337460660222,968.2061631324226,0.3073828904796153,13.534243904244063,3.975257565760004,0.43147403022702535,0.3504490689906334,-1.1167158111741027
initial_axial_redistribution,E76,52.06,931.6418268675466,968.2061631324226,955.2573111398997,0.31397854288298116,13.67805423891108,4.215052645513044,0.43717073624137176,0.3541388499088312,-1.332098423215441
initial_axial_redistribution,E76,57.54,915.668352630723,955.2573111398997,941.0796359882556,0.32119917820060073,13.833689955128063,4.423197944440546,0.4433569517959859,0.35812195333094554,-1.4545255202078498
initial_axial_redistribution,E76,63.02,900.1044038210464,941.0796359882556,926.2341595668385,0.3288952571716159,13.9975685076133,4.601601044302955,0.4498930588491297,0.3623036560436466,-1.5186904340131193
initial_axial_redistribution,E76,68.50000000000001,884.8721510863938,926.2341595668385,911.0698437486841,0.3369746027984046,14.16746175601365,4.7520834362052335,0.456691449396128,0.3666242616173694,-1.5467630828506163
initial_axial_redistribution,E76,73.98000000000002,869.9163815160057,911.0698437486841,895.7999814590063,0.3453828216743219,14.342024662953117,4.876393672274535,0.46369849915395955,0.37104684420822676,-1.552893614186841
initial_axial_redistribution,E76,79.46000000000002,855.196411675441,895.7999814590063,880.5513329590048,0.35409098113748544,14.52049629623599,4.976202843711641,0.4708831437763827,0.37554945491944264,-1.5460782780485784
initial_axial_redistribution,E76,84.94000000000001,840.6808301887667,880.5513329590048,865.3957544761098,0.3630876747197967,14.702506730249809,5.053096527401348,0.4782294882281243,0.380120074487951,-1.5320021044900944
initial_axial_redistribution,E76,90.42000000000002,826.3441214744697,865.3957544761098,850.3705091259795,0.3723738690766081,14.887951463716426,5.1085686390882525,0.4857319817991123,0.3847533174732844,-1.5142292326606854
initial_axial_redistribution,E76,95.90000000000002,812.1645122728926,850.3705091259795,835.4912494085987,0.3819595738918427,15.0769099197649,5.144018698645576,0.4933922697427774,0.38944827888134537,-1.4949722542432462
initial_axial_redistribution,E76,101.38000000000001,798.122602938611,835.4912494085987,820.7602623298886,0.3918617348623401,15.269593150451923,5.160752387971881,0.5012171589331478,0.3942071354000223,-1.475588264834786
initial_axial_redistribution,E76,106.86000000000001,784.200498645269,820.7602623298886,806.1716645200898,0.40210296203843476,15.466311063949712,5.159984733636186,0.5092173311342302,0.39903424802321774,-1.4568972534783062
initial_axial_redistribution,E76,112.34,770.3812578151473,806.1716645200898,791.7146451692552,0.41271083865529984,15.667452793152405,5.142845169654579,0.5174065614486617,0.40393559844175053,-1.4393852041335904
initial_axial_redistribution,E76,117.82000000000002,756.6485417383238,791.7146451692552,777.3754685890298,0.42371764248330773,15.87347598622577,5.110383840224951,0.5258012806614417,0.4089184476532688,-1.4233326819119974
initial_axial_redistribution,E76,123.30000000000003,742.9863922590723,777.3754685890298,763.1386955859512,0.4351603703824758,16.08490224279499,5.063578654239859,0.5344203745162308,0.41399114260816927,-1.408895519902012
initial_axial_redistribution,E76,128.78,729.3790917894601,763.1386955859512,748.9879180436762,0.44708099730243733,16.302316893798928,5.003342746530334,0.5432851498070432,0.41916302180494586,-1.396154914323989
initial_axial_redistribution,E76,134.26000000000002,715.8110772633478,748.9879180436762,734.906194174998,0.4595269296487894,16.52637198576653,4.930532115570435,0.5524194223615773,0.4244443876352375,-1.385148121090443
