variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E72,2.74,632.7104249010566,296.422,632.7104249010561,152.55601779690355,3874.749216412762,0.0,33.90085224367287,0.9999999999999981,126.37952271401947
fitted_axial_redistribution,E72,8.220000000000002,651.8748678397208,632.7104249010561,651.8748678390098,87.1372867825858,2842.883799385797,0.0,24.017478922820093,0.9999999999629028,7.4586409142642145
fitted_axial_redistribution,E72,13.700000000000001,656.9762959211431,651.8748678390098,656.9762959208429,84.49830066215924,2795.6195415291754,0.0,23.556117905749733,0.9999999999411552,1.990663830076569
fitted_axial_redistribution,E72,19.180000000000003,656.8978439604559,656.9762959208429,656.897843960461,83.96944268640743,2786.0743864183673,0.0,23.462872780543382,0.9999999999354042,-0.030630009467331725
fitted_axial_redistribution,E72,24.66,654.9226194333935,656.897843960461,654.9226194335163,84.18496955580346,2789.9673600474357,0.0,23.500905429645865,0.9999999999378149,-0.7710149626039839
fitted_axial_redistribution,E72,30.14,652.2454040715565,654.9226194335163,652.2454040717092,84.67681732103253,2798.835906825207,0.0,23.587532813591764,0.9999999999429751,-1.0445038299322194
fitted_axial_redistribution,E72,35.620000000000005,649.2951108054708,652.2454040717092,649.2951108056221,85.27849219609722,2809.65569606218,0.0,23.693192102315724,0.9999999999486929,-1.1503408028484245
fitted_axial_redistribution,E72,41.1,646.2206670438846,649.2951108056221,646.2206670440254,85.930969256823,2821.353314524501,0.0,23.807388627538018,0.9999999999542298,-1.1979648529060294
fitted_axial_redistribution,E72,46.580000000000005,643.0679027208546,646.2206670440254,643.0679027209827,86.6146085854095,2833.570213695913,0.0,23.926614654059954,0.999999999959374,-1.227654159540726
fitted_axial_redistribution,E72,52.06,639.8435706273269,643.0679027209827,639.8435706274427,87.3246342911194,2846.216518019266,0.0,24.04998727671193,0.9999999999640894,-1.2546559737248597
fitted_axial_redistribution,E72,57.54,636.5382712935851,639.8435706274427,636.5382712936896,88.06227963750925,2859.3098964052074,0.0,24.17767308921816,0.999999999968394,-1.2852550863602288
fitted_axial_redistribution,E72,63.02,633.1343977350216,636.5382712936896,633.1343977351158,88.83166590448046,2872.9186388738763,0.0,24.31033144049379,0.9999999999723206,-1.3226278862895602
fitted_axial_redistribution,E72,68.50000000000001,629.608578094235,633.1343977351158,629.6085780943199,89.6388126403053,2887.1432958002424,0.0,24.448934448377848,0.999999999975903,-1.3689900919005091
fitted_axial_redistribution,E72,73.98000000000002,625.9320481065179,629.6085780943199,625.9320481065945,90.49146884125587,2902.113010898428,0.0,24.594730378463254,0.9999999999791721,-1.4264027775348738
fitted_axial_redistribution,E72,79.46000000000002,622.0701907074488,625.9320481065945,622.0701907075177,91.39929452897792,2917.9879538652513,0.0,24.749266308876468,0.9999999999821544,-1.497094476188195
fitted_axial_redistribution,E72,84.94000000000001,617.9816848323006,622.0701907075177,617.9816848323625,92.37423360987869,2934.964888255652,0.0,24.91444099231134,0.9999999999848715,-1.5836098623136794
fitted_axial_redistribution,E72,90.42000000000002,613.6174193291254,617.9816848323625,613.6174193291806,93.43103792569597,2953.28502733138,0.0,25.092579459576502,0.9999999999873401,-1.6888964690127684
fitted_axial_redistribution,E72,95.90000000000002,608.9192284524263,613.6174193291806,608.9192284524753,94.58795268013752,2973.2441820594845,0.0,25.2865291427141,0.999999999989572,-1.8163679164788553
fitted_axial_redistribution,E72,101.38000000000001,603.8184764746023,608.9192284524753,603.8184764746453,95.86760122677603,2995.205622414786,0.0,25.499781241745037,0.9999999999915747,-1.96995453490851
fitted_axial_redistribution,E72,106.86000000000001,598.2345195323284,603.8184764746453,598.2345195323655,97.29813090785616,3019.6163735223367,0.0,25.73662380088699,0.9999999999933514,-2.1541407029381427
fitted_axial_redistribution,E72,112.34,592.073089436361,598.2345195323655,592.0730894363924,98.91471015394362,3047.0279888295154,0.0,26.002335799376635,0.9999999999949029,-2.3739819654613683
fitted_axial_redistribution,E72,117.82000000000002,585.2246735533507,592.0730894363924,585.2246735533765,100.76150709215372,3078.1232651524188,0.0,26.30343524157616,0.9999999999962281,-2.635090108909878
fitted_axial_redistribution,E72,123.30000000000003,577.5630075000049,585.2246735533765,577.5630075000254,102.8943394698451,3113.750968669049,0.0,26.647999440742275,0.9999999999973275,-2.9435694881179137
fitted_axial_redistribution,E72,128.78,568.9438547291803,577.5630075000254,568.9438547291958,105.38427686034044,3154.9715351967943,0.0,27.04608335223973,0.9999999999982051,-3.3058827815852996
fitted_axial_redistribution,E72,134.26000000000002,559.2043197220232,568.9438547291958,559.2043197220343,108.32261871524038,3203.1180612397966,0.0,27.51027335548489,0.9999999999988717,-3.7286195496519356
