variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E70,2.74,1089.7756399133468,299.03999999999996,1089.115006827335,12.199266511614272,421.80389636319455,0.0,7.0875203844271395,0.9991645335651191,154.60245950029883
fitted_axial_redistribution,E70,8.220000000000002,1120.4634112491135,1089.115006827335,1120.057778405079,5.735345981187423,280.20927789808917,0.0,4.347470223713729,0.9870604947359704,6.557479098585467
fitted_axial_redistribution,E70,13.700000000000001,1124.0122190943507,1120.057778405079,1123.9571738384352,5.586262369375938,276.23644033740015,0.0,4.274438769841015,0.9860801412283344,0.828573341545873
fitted_axial_redistribution,E70,19.180000000000003,1117.7554662544676,1123.9571738384352,1117.8413693499554,5.5962756077377644,276.50466942682806,0.0,4.279360085595227,0.9861484769598273,-1.2992988090308826
fitted_axial_redistribution,E70,24.66,1107.9585765045006,1117.8413693499554,1108.0909599818774,5.664537729844491,278.3278826741659,0.0,4.312847584971926,0.986604649166778,-2.0689369881315005
fitted_axial_redistribution,E70,30.14,1096.8844775050304,1108.0909599818774,1097.0280532421318,5.755666771605978,280.7473696490034,0.0,4.357385001774365,0.98718815316064,-2.343639569638995
fitted_axial_redistribution,E70,35.620000000000005,1085.3416814527502,1097.0280532421318,1085.4842057729677,5.856960105348814,283.4174652432489,0.0,4.406665984207921,0.9878042284820142,-2.4411747261852765
fitted_axial_redistribution,E70,41.1,1073.608678102801,1085.4842057729677,1073.7462001994359,5.963921825365866,286.2152261840582,0.0,4.45845045630241,0.9884197064370851,-2.4776212035575664
fitted_axial_redistribution,E70,46.580000000000005,1061.7695461046317,1073.7462001994359,1061.901006798325,6.07511089868012,289.1001890701022,0.0,4.512006642081476,0.9890235876687488,-2.4954714769730364
fitted_axial_redistribution,E70,52.06,1049.8357075734723,1061.901006798325,1049.9610327832158,6.190259440908955,292.06315166292416,0.0,4.5671767420712746,0.9896127557710754,-2.510522624282525
fitted_axial_redistribution,E70,57.54,1037.7899377672504,1049.9610327832158,1037.9093742046978,6.309583179924977,295.10743765500774,0.0,4.624034832940872,0.9901868782315242,-2.528935115341628
fitted_axial_redistribution,E70,63.02,1025.6020871649769,1037.9093742046978,1025.7159714969057,6.4335338216903875,298.2421383852802,0.0,4.682763507087045,0.9907465933344072,-2.5534273483071104
fitted_axial_redistribution,E70,68.50000000000001,1013.234494544523,1025.7159714969057,1013.3431724949883,6.562717338858184,301.4798055830763,0.0,4.743612054520284,0.9912928613432699,-2.5855255224751987
fitted_axial_redistribution,E70,73.98000000000002,1000.6436301392356,1013.3431724949883,1000.7474269908242,6.697876225914577,304.8358251305921,0.0,4.806885598061601,0.9918267250361495,-2.626382070599645
fitted_axial_redistribution,E70,79.46000000000002,987.7803516036936,1000.7474269908242,987.879559951902,6.839898324775383,308.3284558664371,0.0,4.872946595223483,0.9923492117346012,-2.677073714173761
fitted_axial_redistribution,E70,84.94000000000001,974.5896474927957,987.879559951902,974.6845204365728,6.989838969786226,311.97916704746115,0.0,4.94222200219929,0.9928612815119012,-2.7387087442305136
fitted_axial_redistribution,E70,90.42000000000002,961.0101987764731,974.6845204365728,961.1009444845633,7.148952385937301,315.81315056156416,0.0,5.015213843424755,0.9933637872250001,-2.812462101204963
fitted_axial_redistribution,E70,95.90000000000002,946.9738964982639,961.1009444845633,947.0606728291052,7.3187319611821176,319.8599768134282,0.0,5.092512637365092,0.9938574335611086,-2.89958006749376
fitted_axial_redistribution,E70,101.38000000000001,932.4053908805571,947.0606728291052,932.4882997672325,7.50096074929015,324.1544018095223,0.0,5.17481383809983,0.9943427300159406,-3.0013682384995453
fitted_axial_redistribution,E70,106.86000000000001,917.2217335872834,932.4882997672325,917.3008153813278,7.697774702575361,328.73735304338646,0.0,5.262937814820396,0.9948199357267292,-3.1191658595944527
fitted_axial_redistribution,E70,112.34,901.3321815552695,917.3008153813278,901.4074098585382,7.9117422468009435,333.65713714083506,0.0,5.35785415787895,0.9952889956593519,-3.2543053846339247
fitted_axial_redistribution,E70,117.82000000000002,884.6382473317652,901.4074098585382,884.7095251759621,8.145965187354083,338.9709288892646,0.0,5.460711376243402,0.9957494690576778,-3.4080542325685452
fitted_axial_redistribution,E70,123.30000000000003,867.0341027690603,884.7095251759621,867.1012613694821,8.404207814433843,344.74662286896773,0.0,5.572873396499457,0.9962004528731605,-3.581534909607914
fitted_axial_redistribution,E70,128.78,848.407466279018,867.1012613694821,848.4702679819643,8.691063748965105,351.06515902721543,0.0,5.695964744349195,0.9966405054381698,-3.775619832559047
fitted_axial_redistribution,E70,134.26000000000002,828.6411215063878,848.4702679819643,828.6992689088481,9.012173991832066,358.02347740176253,0.0,5.8319269701841,0.9970675791551636,-3.990798994648312
