variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E68,2.74,944.1515114995623,298.7555,944.1504542372415,33.64754519349908,1070.9206733075691,0.0,13.321936527806288,0.9999983618393948,170.5875440987713
fitted_axial_redistribution,E68,8.220000000000002,976.3097199282537,944.1504542372415,976.3030042291683,16.651450867590608,731.2639145066664,0.0,8.474007957465206,0.9997911737428996,9.122891430968908
fitted_axial_redistribution,E68,13.700000000000001,983.1997514728822,976.3030042291683,983.1980273709214,16.111888579875682,718.310028388882,0.0,8.294098852960113,0.9997500123029118,1.9634066586578154
fitted_axial_redistribution,E68,19.180000000000003,980.8789001591404,983.1980273709214,980.8794920031881,16.050356676394788,716.8198571623733,0.0,8.273458303656312,0.9997447987998331,-0.6604933951262288
fitted_axial_redistribution,E68,24.66,975.2080761147788,980.8794920031881,975.2094721353087,16.158054813043,719.426318123104,0.0,8.30956837080628,0.9997538497339231,-1.6140769857293866
fitted_axial_redistribution,E68,30.14,968.3098469258583,975.2094721353087,968.311450584175,16.329629267789752,723.5618425919471,0.0,8.36693490440694,0.9997675731263644,-1.9613975191340378
fitted_axial_redistribution,E68,35.620000000000005,960.9439414416618,968.311450584175,960.9455445567806,16.52760972817243,728.308452182936,0.0,8.432886269863102,0.9997824074476418,-2.091688889740476
fitted_axial_redistribution,E68,41.1,953.3729848187487,960.9455445567806,953.3745210840211,16.7387417617327,733.3408665447782,0.0,8.502932108472104,0.9997971273485369,-2.146958142535006
fitted_axial_redistribution,E68,46.580000000000005,945.6769782423912,953.3745210840211,945.6784304247747,16.95868622784652,738.5514921034708,0.0,8.575588928469807,0.9998113446831862,-2.1793089822966785
fitted_axial_redistribution,E68,52.06,937.867132214589,945.6784304247747,937.8684994875501,17.186491269877095,743.9147046206963,0.0,8.650508236319116,0.9998249621350529,-2.208312453701049
fitted_axial_redistribution,E68,57.54,929.926727304792,937.8684994875501,929.928014021522,17.42258758804385,749.4376782516647,0.0,8.727797922841399,0.9998379811583221,-2.2418662826735933
fitted_axial_redistribution,E68,63.02,921.8254189064045,929.928014021522,921.8266307688789,17.66807903020952,755.1429220527103,0.0,8.80778126269545,0.999850435267075,-2.2837766182228942
fitted_axial_redistribution,E68,68.50000000000001,913.5238426346361,921.8266307688789,913.5249853740673,17.924516777725287,761.0625548320482,0.0,8.890918267544727,0.9998623667841786,-2.3365211909427908
fitted_axial_redistribution,E68,73.98000000000002,904.9746339384562,913.5249853740673,904.975712835088,18.193860159510574,767.2370278521407,0.0,8.977788783012777,0.9998738184459565,-2.4022662589941204
fitted_axial_redistribution,E68,79.46000000000002,896.1220755241562,904.975712835088,896.123095197987,18.478516772228602,773.7156542562968,0.0,9.069100846682295,0.9998848299523655,-2.4832512803159883
fitted_axial_redistribution,E68,84.94000000000001,886.9011745592697,896.123095197987,886.9021388398896,18.781425239385975,780.5580198885365,0.0,9.165711534296824,0.9998954360314177,-2.5819437753613723
fitted_axial_redistribution,E68,90.42000000000002,877.2364659380436,886.9021388398896,877.2373777509943,19.106170992506115,787.8359926470654,0.0,9.26865641966321,0.9999056648243823,-2.7011081044587426
fitted_axial_redistribution,E68,95.90000000000002,867.0406641141237,877.2373777509943,867.0415253675084,19.45713678264693,795.6363002359617,0.0,9.379187281603334,0.9999155361800535,-2.8438371898160217
fitted_axial_redistribution,E68,101.38000000000001,856.2132370136729,867.0415253675084,856.2140484884146,19.839695697282302,804.0637621787924,0.0,9.498819298687355,0.9999250597402641,-3.0135606583905097
fitted_axial_redistribution,E68,106.86000000000001,844.6389778868614,856.2140484884146,844.6397391463324,20.2604593909133,813.2453370165038,0.0,9.629389997130787,0.9999342328442594,-3.214028324473022
fitted_axial_redistribution,E68,112.34,832.1866801096195,844.6397391463324,832.1873894557934,20.727599955440745,823.3352191669728,0.0,9.773133192519813,0.999943038399496,-3.449260482027822
fitted_axial_redistribution,E68,117.82000000000002,818.7080692855976,832.1873894557934,818.7087238008367,21.251271680564905,834.5213130096661,0.0,9.932772361170151,0.9999514430081967,-3.7234511431508754
fitted_axial_redistribution,E68,123.30000000000003,804.037216051067,818.7087238008367,804.0378117756306,21.84417034897384,847.0335423672484,0.0,10.111639504000072,0.999959395818498,-4.040805553935436
fitted_axial_redistribution,E68,128.78,787.9907421241551,804.0378117756306,787.9912744250561,22.52228479356497,861.154644561424,0.0,10.31382788180535,0.9999668287785519,-4.405289042531867
fitted_axial_redistribution,E68,134.26000000000002,770.369238830538,787.9912744250561,770.3697030095643,23.305921590544035,877.2343839646007,0.0,10.544390388907104,0.9999736591709949,-4.820261644745941
