variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E75,2.74,978.164022763343,296.71049999999997,973.4660308544492,6.876724252091601,223.08396231627927,0.0,4.97709288638088,0.9931059246860402,99.7369828729464
fitted_axial_redistribution,E75,8.220000000000002,994.884932896847,973.4660308544492,993.981915515316,3.4089296724320057,152.493782055516,0.0,3.1662872822814045,0.957840164741243,3.2488067349828254
fitted_axial_redistribution,E75,13.700000000000001,992.6974854665327,993.981915515316,992.7533561153222,3.357370656134737,151.23743123776927,0.0,3.135031181246424,0.9565016025260943,-0.19487018416558627
fitted_axial_redistribution,E75,19.180000000000003,983.645999349005,992.7533561153222,984.0352963055724,3.3861481203402826,151.93976599376097,0.0,3.152495364874954,0.9572546715192719,-1.3815564969202359
fitted_axial_redistribution,E75,24.66,972.1515522602393,984.0352963055724,972.6421348028656,3.4437877013160616,153.338123633685,0.0,3.1873331511267735,0.9587181833641929,-1.8021824136113105
fitted_axial_redistribution,E75,30.14,959.8124280437831,972.6421348028656,960.3203932668401,3.513314814230524,155.0102924070859,0.0,3.2291056147844315,0.9604071057432878,-1.944832436906328
fitted_axial_redistribution,E75,35.620000000000005,947.1998261075382,960.3203932668401,947.6964822152345,3.588611140787543,156.80368064493038,0.0,3.274038439795561,0.9621467500858613,-1.9879168425364715
fitted_axial_redistribution,E75,41.1,934.5112432575056,947.6964822152345,934.9875510728489,3.66751944215186,158.66408587558766,0.0,3.3207889059570888,0.9638756781829817,-1.9965408478498594
fitted_axial_redistribution,E75,46.580000000000005,921.8077567164754,934.9875510728489,922.2614942522251,3.749370032885375,160.57392070925314,0.0,3.368921289452024,0.9655732461766138,-1.9943887425319895
fitted_axial_redistribution,E75,52.06,909.100174565586,922.2614942522251,909.5314266663327,3.834066945386833,162.52946686344217,0.0,3.4183446403609974,0.9672333693721864,-1.9901177925349274
fitted_axial_redistribution,E75,57.54,896.380288406408,909.5314266663327,896.789879013295,3.921750168165536,164.5325080136828,0.0,3.4691054524922165,0.9688551212228372,-1.9869558075674982
fitted_axial_redistribution,E75,63.02,883.6321868376485,896.789879013295,884.0211364620557,4.0126727909152535,166.58728343693744,0.0,3.521311987914773,0.9704393734695339,-1.9861739449085833
fitted_axial_redistribution,E75,68.50000000000001,870.8363316501889,884.0211364620557,871.2056698265083,4.107158866483946,168.69941623032904,0.0,3.575107603544342,0.971987588622705,-1.98834020954227
fitted_axial_redistribution,E75,73.98000000000002,857.9710129072101,871.2056698265083,858.3217131096307,4.205592051016346,170.87558013039242,0.0,3.630662457760255,0.9735013756262069,-1.9937706272343645
fitted_axial_redistribution,E75,79.46000000000002,845.012861904872,858.3217131096307,845.3458185630888,4.308416505257952,173.12344937604374,0.0,3.688172270972999,0.9749823141686528,-2.002690393115032
fitted_axial_redistribution,E75,84.94000000000001,831.9370344739181,845.3458185630888,832.2530544169355,4.416143295778765,175.45176491870365,0.0,3.7478599778063377,0.9764318717554272,-2.015289943128668
fitted_axial_redistribution,E75,90.42000000000002,818.7172901183832,832.2530544169355,819.0170890117035,4.529359962183741,177.8704574872442,0.0,3.8099787744938767,0.9778513509316654,-2.031742653653326
fitted_axial_redistribution,E75,95.90000000000002,805.3260523418785,819.0170890117035,805.610253012461,4.648742618293373,180.39080815900144,0.0,3.874816064814541,0.9792418443222108,-2.052208198717352
fitted_axial_redistribution,E75,101.38000000000001,791.7344849611677,805.610253012461,792.0036167281554,4.775070653207548,183.02564256782668,0.0,3.942698192358497,0.980604189548801,-2.0768302041942754
fitted_axial_redistribution,E75,106.86000000000001,777.9126011153027,792.0036167281554,778.1671000565485,4.909244439375564,185.78956141023232,0.0,4.013996006848306,0.981938921349731,-2.1057313016658576
fitted_axial_redistribution,E75,112.34,763.82941525069,778.1671000565485,764.0696256630202,5.052306687127636,188.69921335263473,0.0,4.089131393747601,0.9832462203219794,-2.1390067115188596
fitted_axial_redistribution,E75,117.82000000000002,749.4531459840717,764.0696256630202,749.6793234550736,5.205468309518603,191.7736190321751,0.0,4.168584955247159,0.9845258587587536,-2.1767168076416645
fitted_axial_redistribution,E75,123.30000000000003,734.7514765723706,749.6793234550736,734.9637931764752,5.370139927066471,195.03455749891836,0.0,4.252905089757509,0.9857771448372411,-2.218878918580032
fitted_axial_redistribution,E75,128.78,719.691878618216,734.9637931764752,719.8904308073347,5.5479704836375285,198.5070296330015,0.0,4.342718787678958,0.9869988672107072,-2.265458609894528
fitted_axial_redistribution,E75,134.26000000000002,704.2420030571191,719.8904308073347,704.4268228348378,5.740894898384576,202.2198171349776,0.0,4.438744551907989,0.9881892429917651,-2.316360769653341
