variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E77,2.74,510.61018129445904,297.13699999999994,510.61018129187335,95.02297957405796,2153.071832248824,0.0,25.13677870644291,0.9999999999878875,60.12070000456934
fitted_axial_redistribution,E77,8.220000000000002,518.3207056746777,510.61018129187335,518.3207056405822,60.91423668878992,1677.31584588449,0.0,19.236687623885427,0.9999999955780613,2.2105496760633097
fitted_axial_redistribution,E77,13.700000000000001,519.5299360843552,518.3207056405822,519.52993607797,59.996967437746406,1663.2404825296278,0.0,19.05926603996811,0.9999999947196109,0.346968264533397
fitted_axial_redistribution,E77,19.180000000000003,518.3542543652256,519.52993607797,518.3542543714378,59.99356344494134,1663.188091580925,0.0,19.058605291060704,0.9999999947161207,-0.3373430914574656
fitted_axial_redistribution,E77,24.66,516.3035613925896,518.3542543714378,516.3035614027558,60.322490195743505,1668.2452171767338,0.0,19.12237304362969,0.9999999950425436,-0.5882345826675627
fitted_axial_redistribution,E77,30.14,513.9248124458264,516.3035614027558,513.9248124566225,60.77927732950979,1675.250176137414,0.0,19.21066148150088,0.9999999954614647,-0.6820524461281052
fitted_axial_redistribution,E77,35.620000000000005,511.4130728585941,513.9248124566225,511.4130728689245,61.29073550070074,1683.0689864723122,0.0,19.309152171729092,0.9999999958871605,-0.719855176003933
fitted_axial_redistribution,E77,41.1,508.8350486089639,511.4130728689245,508.83504861852293,61.83113924794744,1691.302455172669,0.0,19.412803458080433,0.9999999962921122,-0.7385022602162211
fitted_axial_redistribution,E77,46.580000000000005,506.2103512196371,508.83504861852293,506.21035122838003,62.392266796848766,1699.8217703971181,0.0,19.51998596742433,0.9999999966689757,-0.7515102948360891
fitted_axial_redistribution,E77,52.06,503.5409392515727,506.21035122838003,503.54093925953543,62.97251530024215,1708.5997673796135,0.0,19.63035184327221,0.9999999970170462,-0.7639407407177331
fitted_axial_redistribution,E77,57.54,500.8217314182914,503.54093925953543,500.82173142553086,63.57294112896386,1717.6496040297063,0.0,19.74406049089476,0.9999999973376602,-0.7778078327825699
fitted_axial_redistribution,E77,63.02,498.04438187478473,500.82173142553086,498.04438188135964,64.19584073541054,1727.0027523462434,0.0,19.86150065751759,0.9999999976326642,-0.7940417192738046
fitted_axial_redistribution,E77,68.50000000000001,495.19856877021493,498.04438188135964,495.19856877617997,64.8442711116538,1736.7014672266591,0.0,19.98319514402822,0.9999999979039164,-0.8132019766385725
fitted_axial_redistribution,E77,73.98000000000002,492.27237402456336,495.19856877617997,492.27237402996764,65.52192347714109,1746.7966525588527,0.0,20.109773509312053,0.99999999815313,-0.8357381103497383
fitted_axial_redistribution,E77,79.46000000000002,489.2523264712916,492.27237402996764,489.25232647617855,66.2331362001147,1757.3478129878222,0.0,20.241970965496936,0.9999999983818316,-0.86208585234224
fitted_axial_redistribution,E77,84.94000000000001,486.1233159522748,489.25232647617855,486.12331595668246,66.98297022435372,1768.423897572074,0.0,20.380638385310498,0.9999999985913561,-0.8927038830243653
fitted_axial_redistribution,E77,90.42000000000002,482.8684540389024,486.12331595668246,482.8684540428641,67.77732129238228,1780.104623009175,0.0,20.52675819235991,0.9999999987828554,-0.9280888159123606
fitted_axial_redistribution,E77,95.90000000000002,479.46890958934637,482.8684540428641,479.468909592891,68.62306271255041,1792.4821569491987,0.0,20.68146458699229,0.9999999989573127,-0.9687820501299771
fitted_axial_redistribution,E77,101.38000000000001,475.90373061435395,479.468909592891,475.9037306175071,69.52822047226009,1805.6631573183852,0.0,20.846068001632254,0.9999999991155614,-1.0153732839814682
fitted_axial_redistribution,E77,106.86000000000001,472.1496584531374,475.9037306175071,472.1496584559218,70.50218664685664,1819.7712162511307,0.0,21.02208432613907,0.999999999258306,-1.068502254634783
fitted_axial_redistribution,E77,112.34,468.18093902144807,472.1496584559218,468.18093902388426,71.55598015733312,1834.9497900543186,0.0,21.21126983498081,0.9999999993861496,-1.128859059735976
fitted_axial_redistribution,E77,117.82000000000002,463.9691363525675,468.18093902388426,463.96913635467496,72.70256719422278,1851.365726443376,0.0,21.41566309418892,0.9999999994996249,-1.1971829356571584
fitted_axial_redistribution,E77,123.30000000000003,459.482954903102,463.96913635467496,459.4829549048999,73.9572577074465,1869.213534823422,0.0,21.63763552188966,0.9999999995992308,-1.2742591482113548
fitted_axial_redistribution,E77,128.78,454.6880788155651,459.4829549048999,454.68807881707323,75.33819981343116,1888.7205896575674,0.0,21.879952781287095,0.9999999996854735,-1.3609135292352492
fitted_axial_redistribution,E77,134.26000000000002,449.5470383927525,454.68807881707323,449.54703839399195,76.86700144483925,1910.153515906606,0.0,22.14584985645946,0.9999999997589097,-1.4580041110446416
