variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_axial_redist_W_mK,UA_over_mcp,effectiveness,Qgas_W
fitted_axial_redistribution,E81,2.74,741.9697582968389,297.84499999999997,721.2182056731733,3.1431647927628164,87.26374790927366,0.0,3.0634844410034394,0.9532753978786388,39.65275444635523
fitted_axial_redistribution,E81,8.220000000000002,743.2261193507576,721.2182056731733,740.6415536725644,1.7744710984845378,63.80547915924087,0.0,2.141844623623463,0.8825619858357747,1.9025054611671404
fitted_axial_redistribution,E81,13.700000000000001,736.6344424453398,740.6415536725644,737.1141452785213,1.7497577841033265,63.32257578597577,0.0,2.1226590538367347,0.8802871180808816,-0.3459918611685772
fitted_axial_redistribution,E81,19.180000000000003,727.1486442552712,737.1141452785213,728.3186524386622,1.7748249580261322,63.812372185557535,0.0,2.142118487563431,0.8825941434694266,-0.8614962441692469
fitted_axial_redistribution,E81,24.66,716.7376870526806,728.3186524386622,718.0580089806474,1.8129508445425802,64.55156984943771,0.0,2.171487243648586,0.8859920668129277,-1.0028960751024272
fitted_axial_redistribution,E81,30.14,706.1271779603045,718.0580089806474,707.4434593688281,1.855987478103277,65.37791164702674,0.0,2.204315245409995,0.8896739542887403,-1.0351200472812259
fitted_axial_redistribution,E81,35.620000000000005,695.5763094580665,707.4434593688281,696.8414043177243,1.9014452642371678,66.24181296049737,0.0,2.2386269639378793,0.8933952238598935,-1.0315073893105173
fitted_axial_redistribution,E81,41.1,685.1737557716287,696.8414043177243,686.3746565775982,1.9484812950165231,67.12644279072865,0.0,2.2737479835517416,0.8970743075414878,-1.0160027247317331
fitted_axial_redistribution,E81,46.580000000000005,674.946301535595,686.3746565775982,676.0813204289599,1.9968197663386915,68.02615082435456,0.0,2.309448254683286,0.9006839663981973,-0.9969092514120044
fitted_axial_redistribution,E81,52.06,664.8982970076509,676.0813204289599,665.9694520144604,2.046394142368434,68.93935086847989,0.0,2.3456593505033414,0.904215973940594,-0.9771595175708486
fitted_axial_redistribution,E81,57.54,655.0259406054655,665.9694520144604,656.0363675003101,2.097218834269168,69.86598842079425,0.0,2.3823738055205523,0.9076688590086281,-0.9577934036801369
fitted_axial_redistribution,E81,63.02,645.3224427914685,656.0363675003101,646.2755153746459,2.1493422193501632,70.80661974664477,0.0,2.419608485469606,0.9110435616193087,-0.9391788532579549
fitted_axial_redistribution,E81,68.50000000000001,635.7798918799931,646.2755153746459,636.6789272366856,2.2028295947208556,71.76207777086464,0.0,2.4573912766122,0.9143418819138762,-0.9214448722351438
fitted_axial_redistribution,E81,73.98000000000002,626.3899278967352,636.6789272366856,627.2380920644358,2.2577573037707674,72.73335423915951,0.0,2.4957563671832865,0.917565922625022,-0.9046355548721455
fitted_axial_redistribution,E81,79.46000000000002,617.1439860701798,627.2380920644358,617.944268139075,2.314211082891801,73.72156218116598,0.0,2.5347427159209306,0.9207178853332283,-0.8887649006726553
fitted_axial_redistribution,E81,84.94000000000001,608.0333852693283,617.944268139075,608.7885946191716,2.3722860444602385,74.72792859566371,0.0,2.5743937167560915,0.9237999924155511,-0.873836304597565
fitted_axial_redistribution,E81,90.42000000000002,599.0493608814756,608.7885946191716,599.7621320270837,2.4320873396534397,75.75379892695014,0.0,2.6147573268579123,0.9268144532922262,-0.8598494618427339
fitted_axial_redistribution,E81,95.90000000000002,590.1830780452299,599.7621320270837,590.855877788296,2.49373115333443,76.80064659621571,0.0,2.6558863900331597,0.9297634459164129,-0.8468027900526102
fitted_axial_redistribution,E81,101.38000000000001,581.4256381603068,590.855877788296,582.060773256912,2.5573459123180267,77.87008518835027,0.0,2.6978390597203314,0.9326491031341226,-0.834694258148965
fitted_axial_redistribution,E81,106.86000000000001,572.7680832860137,582.060773256912,573.3677080434677,2.623073676054463,78.96388251576639,0.0,2.740679290101482,0.9354735002101876,-0.8235216519871044
fitted_axial_redistribution,E81,112.34,564.2014000499205,573.3677080434677,564.767523677669,2.6910717140371365,80.08397640020041,0.0,2.7844773883082277,0.938238642194106,-0.8132826432233342
fitted_axial_redistribution,E81,117.82000000000002,555.7165236276838,564.767523677669,556.2510173058613,2.761514290322817,81.23249226448449,0.0,2.8293106304990983,0.9409464506435001,-0.8039747902967177
fitted_axial_redistribution,E81,123.30000000000003,547.3043419938639,556.2510173058613,547.8089456691121,2.834594684979498,82.41176274396051,0.0,2.8752639490670204,0.9435987495185514,-0.7955955155036143
fitted_axial_redistribution,E81,128.78,538.9557005346178,547.8089456691121,539.4320294678446,2.910527489873168,83.62434959950424,0.0,2.9224307008877126,0.9461972501618715,-0.7881420719089696
fitted_axial_redistribution,E81,134.26000000000002,530.6614070922751,539.4320294678446,531.110958188356,2.989551223942572,84.87306827476151,0.0,2.9709135286745783,0.9487435353124923,-0.7816115033622744
