% Model:              Cav_Hex_Unif_flux_v5.1 - Base Case.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 26 2021, 17:03
% Dimension:          3
% Nodes:              3498
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
1.1999999999999997        1.1999999999999997       0                        376951.6778303012
0.9600778226534712        1.3999999999999995       0                        366119.3466158631
1.4                       1.4                      0                        357112.11583923217
1.4                       0.9600778226534701       0                        526030.0504209108
1                         1                        0                        453685.62169051985
0.666666666666667         1                        0                        473317.7977887112
0.5151345559223477        1.4000000000000001       0                        476917.2015984554
1                         0.6666666666666666       0                        553999.1635263648
1.4                       0.5151345559223482       0                        588404.0922516292
1.3999999999999997        -0.5151345559223481      0                        582378.3792725541
1.4000000000000001        -0.9600778226534704      0                        600080.6400955239
1                         -0.666666666666667       0                        617283.5110670914
1                         0.33333333333333315      0                        540621.000630577
1.4                       2.0816681711721685E-16   0                        497113.05629464576
1                         -1.97758476261356E-16    0                        392753.8488920531
1.0000000000000002        -0.3333333333333335      0                        506222.39334562485
0.3333333333333336        0.9999999999999998       0                        457448.2958627834
-1.1379786002407855E-15   1.4                      0                        499807.86807172024
1.97758476261356E-16      1                        0                        432029.23378125817
-0.33333333333333326      1                        0                        505709.54739572783
-0.515134555922349        1.4                      0                        472840.627489374
1.1999999999999997        -1.2000000000000002      0                        684464.8886918668
1.4                       -1.4                     0                        615026.4217231264
1                         -1                       0                        664971.1670178092
-0.6666666666666666       1                        0                        438435.6987641097
-0.9600778226534759       1.4                      0                        392728.69129261875
-1.2000000000000002       1.1999999999999997       0                        426550.5828079779
-1.4                      1.4                      0                        376951.6778303063
-1                        1                        0                        434451.6683388514
0.9600778226534754        -1.4                     0                        666638.8895875885
0.6666666666666665        -1                       0                        455803.36275078746
-1.4                      0.9600778226534766       0                        445971.2606174606
-1                        0.666666666666667        0                        442755.5991030924
0.515134555922349         -1.4                     0                        445540.1223125405
0.33333333333333326       -1                       0                        382490.608453806
-1.4                      0.5151345559223497       0                        524905.7726912474
-0.9999999999999998       0.3333333333333336       0                        562182.6555673309
-4.787836793695988E-16    -1.4                     0                        474778.1815328507
-1.97758476261356E-16     -1                       0                        458212.82370739523
-1.4                      4.787836793695988E-16    0                        509433.21179275133
-1                        1.97758476261356E-16     0                        510580.0035596688
-0.5151345559223497       -1.4                     0                        496940.3186855186
-0.3333333333333335       -1.0000000000000002      0                        512382.866184697
-1                        -0.33333333333333326     0                        501087.6124063448
-1.4                      -0.515134555922349       0                        466058.74233049975
-1.2000000000000002       -1.2000000000000002      0                        337272.5538481683
-0.9600778226534766       -1.4                     0                        392504.8060884664
-1.4                      -1.4                     0                        376951.67783030594
-1.4                      -0.9600778226534754      0                        424040.0856196375
-0.666666666666667        -1                       0                        490773.52440613456
-1                        -0.6666666666666666      0                        506098.6550643167
