ID,Io,signal,tstar,theta
E67,456.0,wall,0.6832439246057626,0.8801484437504249
E67,456.0,wall,0.6932916293793767,0.8821948993479571
E67,456.0,wall,0.7033393341529909,0.8856891397462447
E67,456.0,wall,0.713387038926605,0.8879533104370253
E67,456.0,wall,0.7234347437002192,0.8911202696957667
E67,456.0,wall,0.7334824484738334,0.8932364668014919
E67,456.0,wall,0.7435301532474475,0.896208782916034
E67,456.0,wall,0.7535778580210617,0.8991425257943136
E67,456.0,wall,0.7636255627946759,0.9011449972750121
E67,456.0,wall,0.77367326756829,0.903933674845123
E67,456.0,wall,0.7837209723419042,0.9056205554308899
E67,456.0,wall,0.7937686771155184,0.9079052840396187
E67,456.0,wall,0.8038163818891325,0.9097442177972708
E67,456.0,wall,0.8138640866627467,0.9112678120631015
E67,456.0,wall,0.8239117914363607,0.913579720776244
E67,456.0,wall,0.8339594962099749,0.9149636263322347
E67,456.0,wall,0.8440072009835891,0.9168448529494355
E67,456.0,wall,0.8540549057572032,0.9183805088508386
E67,456.0,wall,0.8641026105308174,0.9206978341582597
E67,456.0,wall,0.8741503153044315,0.9229539428083993
E67,456.0,wall,0.8841980200780457,0.9243570921297186
E67,456.0,wall,0.8942457248516599,0.9264412696211625
E67,456.0,wall,0.904293429625274,0.928083571864563
E67,456.0,wall,0.9143411343988882,0.9301424604886253
E67,456.0,wall,0.9243888391725024,0.9312460515769813
E67,456.0,wall,0.9344365439461165,0.9329093345526518
E67,456.0,wall,0.9444842487197307,0.9347398863020688
E67,456.0,wall,0.9545319534933449,0.9358655894366897
E67,456.0,wall,0.964579658266959,0.9375537898887838
E67,456.0,wall,0.9746273630405731,0.9384715140869614
E67,456.0,wall,0.9846750678141872,0.9401181358928882
E67,456.0,wall,0.9947227725878014,0.9414289802768928
E67,456.0,wall,1.0047704773614157,0.9422960467484081
E67,456.0,wall,1.0148181821350297,0.943467105289553
E67,456.0,wall,1.024865886908644,0.9443219958513547
E67,456.0,wall,1.034913591682258,0.9455388726092949
E67,456.0,wall,1.0449612964558723,0.946404910613542
E67,456.0,wall,1.0550090012294864,0.9481149031443066
E67,456.0,wall,1.0650567060031004,0.9498738278622058
E67,456.0,wall,1.0751044107767147,0.9506310026061214
E67,456.0,wall,1.0851521155503288,0.9522570893489278
E67,456.0,wall,1.095199820323943,0.953349418720698
E67,456.0,wall,1.105247525097557,0.9548605856737056
E67,456.0,wall,1.1152952298711714,0.9564787646459613
E67,456.0,wall,1.1253429346447854,0.9574229490214652
E67,456.0,wall,1.1353906394183997,0.9588196532812371
E67,456.0,wall,1.1454383441920137,0.9597946859610772
E67,456.0,wall,1.155486048965628,0.9606618609930263
E67,456.0,wall,1.165533753739242,0.9617803362882349
E67,456.0,wall,1.1755814585128563,0.9622874849255619
E67,456.0,wall,1.1856291632864704,0.9627082023164175
E67,456.0,wall,1.1956768680600844,0.9634167419859648
E67,456.0,wall,1.2057245728336987,0.9641407372330697
E67,456.0,wall,1.2157722776073128,0.9653011568516966
E67,456.0,wall,1.225819982380927,0.9661301586068769
E67,456.0,wall,1.235867687154541,0.966500086855808
E67,456.0,wall,1.2459153919281554,0.9670416662917891
E67,456.0,wall,1.2559630967017694,0.9675333822063876
E67,456.0,wall,1.2660108014753837,0.9676766934064936
E67,456.0,wall,1.2760585062489977,0.9677773003601448
E67,456.0,wall,1.286106211022612,0.9681127692418866
E67,456.0,wall,1.296153915796226,0.9683032928033068
E67,456.0,wall,1.3062016205698403,0.9684686017755372
E67,456.0,wall,1.3162493253434544,0.9688420268131795
E67,456.0,wall,1.3262970301170687,0.9693189156579957
E67,456.0,wall,1.3363447348906827,0.969841108485973
E67,456.0,wall,1.3463924396642968,0.9698467707696548
E67,456.0,wall,1.356440144437911,0.9709198849446318
E67,456.0,wall,1.366487849211525,0.9711420110197191
E67,456.0,wall,1.3765355539851394,0.9719557343222607
E67,456.0,wall,1.3865832587587534,0.9723674240559844
E67,456.0,wall,1.3966309635323677,0.9725886130831163
E67,456.0,wall,1.4066786683059818,0.9735260152883575
E67,456.0,wall,1.416726373079596,0.9738920182205482
E67,456.0,wall,1.42677407785321,0.9742692428733759
E67,456.0,wall,1.4368217826268244,0.974529347959192
E67,456.0,wall,1.4468694874004384,0.975067836279662
E67,456.0,wall,1.4569171921740527,0.9760924982188963
E67,456.0,wall,1.4669648969476667,0.9769799797656837
E67,456.0,wall,1.477012601721281,0.9774848372064858
E67,456.0,wall,1.487060306494895,0.9778455835281954
E67,456.0,wall,1.4971080112685091,0.9785337938280763
E67,456.0,wall,1.5071557160421234,0.9789695439821671
E67,456.0,wall,1.5172034208157374,0.9799584552564201
E67,456.0,wall,1.5272511255893517,0.9808598668209837
E67,456.0,wall,1.5372988303629658,0.9807992786714768
E67,456.0,wall,1.54734653513658,0.9814137878641825
E67,456.0,wall,1.557394239910194,0.9819023555261989
E67,456.0,wall,1.5674419446838084,0.9826108437723831
E67,456.0,wall,1.5774896494574224,0.982541136546432
E67,456.0,wall,1.5875373542310367,0.982810177870067
E67,456.0,wall,1.5975850590046508,0.9832271413553935
E67,456.0,wall,1.607632763778265,0.9835716264668525
E67,456.0,wall,1.617680468551879,0.9841597040507671
E67,456.0,wall,1.6277281733254934,0.984892344136631
E67,456.0,wall,1.6377758780991074,0.9853405216035453
