variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
initial_energy_accounting,E67,2.74,858.4075221218712,837.184437213137,296.33849999999995,837.1609038974586,32.918427673872536,976.9551715518926,6.510072946667297,0.9999564879496005,172.9897863023137,171.06323407845935,6.183475575177506,1.8950903934616294,0.0,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,8.220000000000002,871.4283835492062,844.3581242743442,837.1609038974586,844.3550833276078,20.138563688138994,801.5832034745746,6.810835877585019,0.9995774831702858,2.4405113832543543,0.0,6.152976907003491,2.4172069480433604,0.0,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,13.700000000000001,881.6819433948775,851.6617130314808,844.3550833276078,851.6514429692581,16.94119872240463,678.588608422359,7.054092511655331,0.9985944186801757,2.4788911977716745,0.0,6.122628666974824,2.6806211451269832,0.21693072408954453,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,19.180000000000003,889.7326561563707,858.0539424231491,851.6514429692581,858.0360959557308,15.106788416147328,608.700420142653,7.249096878026137,0.9972125780647418,2.172203820787563,0.0,6.09243011313618,2.8287134660778075,0.6646384300679304,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,24.66,895.9335459055538,863.327318576857,858.0360959557308,863.3038780576513,13.864115649605804,561.4310644200489,7.401720897603478,0.9955699238372372,1.794360793084534,0.0,6.0623805071930965,2.91153470116917,1.1202173453213535,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,30.14,900.5136677848216,867.372789454648,863.3038780576513,867.3473721556112,12.945789533298191,526.3308280695699,7.515817699499739,0.9937532925746267,1.3786417295145712,0.0,6.032479114491794,2.959275733215657,1.5807276124309395,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,35.620000000000005,903.6288943945995,870.142341721588,867.3473721556112,870.1194686574714,12.229967155783767,498.6694694259234,7.594088243872977,0.9918163459112658,0.9458098263042377,0.0,6.00272520400219,2.990142316900139,2.043081445499119,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,41.1,905.3919535950878,871.6264985634131,870.1194686574714,871.6111156384194,11.65160177856494,475.9444200555488,7.638625222479452,0.9897925549234171,0.5091538828921414,0.0,5.97311804829981,3.015046574829153,2.5042014088308755,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,46.580000000000005,905.8903713844428,871.8410131482242,871.6111156384194,871.8381860958887,11.17215281068733,456.6893688990134,7.6512473457803285,0.9877029884408499,0.07752088482153276,0.0,5.943656923548386,3.0403973774065234,2.96110798465939,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,52.06,905.1972417067744,870.8187430215221,871.8381860958887,870.8334628153264,10.767023733972172,439.9807329161244,7.633698037201591,0.9855609458002881,-0.34298060780221545,0.0,5.914341109481206,3.069787586499395,3.4109725324305353,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,57.54,903.3777221356357,868.6044407819476,870.8334628153264,868.6414987913686,10.419616239507366,425.20452997955977,7.587757456400884,0.9833747675590159,-0.7480226992534343,0.0,5.885169889384553,3.1050392403317737,3.8511505692761783,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,63.02,900.4929912061117,865.2512809660573,868.6414987913686,865.3151879868228,10.118231089003176,411.9351970789678,7.5153000022109495,0.9811495826939546,-1.1344871067106745,0.0,5.856142550079889,3.1468670465338455,4.279203068039848,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,68.50000000000001,896.6027145769845,860.8184928494294,865.3151879868228,860.9134251864962,9.854328894449598,399.8678209271962,7.418318222447119,0.97888842045853,-1.5000997980862536,0.0,5.8272583819058985,3.1953099714303064,4.692910307302783,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,73.98000000000002,891.7666583272276,855.3697372802872,860.9134251864962,855.4994987512176,9.62149508842993,388.7779871345194,7.298926718218789,0.9765929335983866,-1.843183525986295,0.0,5.798516678701504,3.250020236184032,5.090281174865114,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,79.46000000000002,886.0458472960405,848.9720100318386,855.4994987512176,849.1400022710474,9.414793726229314,378.4968561161364,7.159354947117125,0.9742638790458648,-2.162481341524338,0.0,5.769916737788894,3.3104646732687955,5.469559929471405,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,84.94000000000001,879.5035281300491,841.6949414947096,849.1400022710474,841.9041369414269,9.23034752804637,368.8950869048809,7.001934904873816,0.9719014454009276,-2.4570228162365555,0.0,5.7414578599559825,3.3760732537759472,5.829231966630349,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,90.42000000000002,872.2061216069807,833.6104192061523,841.9041369414269,833.8633321156444,9.065055376107374,359.8721348029714,6.829087894558475,0.9695054838415325,-2.726014672541103,0.0,5.713139349439422,3.4463578298465243,6.168029953601225,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,95.90000000000002,864.2243146828407,824.7924989865437,833.8633321156444,825.0911499980319,8.91639636970781,351.34894023166356,6.643313595834563,0.9670756801235673,-2.9687431893087552,0.0,5.684960513907354,3.521017582700647,6.484941711860783,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,101.38000000000001,855.6344375607927,815.3176012605011,825.0911499980319,815.6634705900216,8.782289999559104,343.26283244479265,6.447184196361326,0.9646116943999727,-3.1844785297344074,0.0,5.656920664442838,3.600044456119765,6.779221409903619,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,106.86000000000001,846.5202892415557,805.2650178547067,815.6634705900216,805.6589810211716,8.66099352246406,335.5639278582987,6.243346319586499,0.962113289689061,-3.372371869993639,0.0,5.629019115527018,3.6838409129058576,7.0504060057149465,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,112.34,836.9756152113878,794.7177856005064,805.6589810211716,795.1600236058757,8.551024325179156,328.212571688577,6.034533836879179,0.9595804673651978,-3.5313355353960363,0.0,5.601255185021992,3.7733631697982903,7.298339494586531,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,117.82000000000002,827.1075054154069,783.764019965423,795.1600236058757,784.2538928142388,8.451099066769364,321.1775368130826,5.823595426475862,0.957013628262022,-3.659894568156558,0.0,5.573628194154399,3.8703055304464344,7.523208447216237,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,123.30000000000003,817.0410741568886,772.498848154521,784.2538928142388,773.0347161994146,8.360083798621602,314.4347998956979,5.613542055089386,0.9544137806017995,-3.7559952821522318,0.0,5.546137467498989,3.9773456574988555,7.725593668064825,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,128.78,806.9259091942661,761.0271404784315,773.0347161994146,761.606111905782,8.276950693229027,307.96678675102163,5.407621570590755,0.9517828210453281,-3.816752271565933,0.0,5.518782332961504,4.098476542837474,7.906544703961519,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E67,134.26000000000002,796.9449267832903,677.707931781103,761.606111905782,682.1432603685329,8.325122790790907,295.5529891805994,5.209430423278777,0.9471343886024861,-26.265377821020948,0.0,5.491562121763089,10.647127161088779,6.784925644876011,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
