variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
initial_energy_accounting,E80,2.74,614.2682030173689,630.9061030571061,296.5685,630.9058294787941,22.77109205837374,577.5324068981458,2.385499974516667,0.9999991817303543,45.29670981866238,46.779596187289776,1.6909565167469112,-1.4856617060276947,0.0,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,8.220000000000002,617.2277567441624,625.5647558123218,630.9058294787941,625.564874847529,14.203481370547818,455.7672013893448,2.420146494703124,0.9999777132436757,-0.7472101226070657,0.0,1.6826162360950427,-0.7444425215424362,0.0,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,13.700000000000001,617.5826078654754,621.8826975449399,625.564874847529,621.8831449697032,12.007883771140843,383.2321361905563,2.4243230025393627,0.9998784890768407,-0.5145831070444717,0.0,1.6743170920902894,-0.38397144795961824,0.1268763909353643,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,19.180000000000003,616.0176374128068,617.9224669024818,621.8831449697032,617.9237376975585,10.75549005851266,341.67823908208595,2.4059397715686592,0.9996791470917099,-0.5529409448064204,0.0,1.6660588818347533,-0.17008950784434962,0.3795884512997271,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,24.66,612.9256676452143,613.2316027833145,617.9237376975585,613.234520358117,9.913937076514706,313.28699247735256,2.3698929957457286,0.9993781988677147,-0.6542566156438334,0.0,1.6578414034316509,-0.027318118159041553,0.624511750610041,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,30.14,608.5555223976401,607.6383616875274,613.234520358117,607.6440687066174,9.298110078939981,291.9731788388553,2.3195617284065118,0.9989801899077694,-0.7791476584056101,0.0,1.6496644559797926,0.08189678637527283,0.8594469654213764,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,35.620000000000005,603.08598037173,601.1162987017187,607.6440687066174,601.1261539797698,8.823512236734766,274.99039375832217,2.2575792739583966,0.998490253479569,-0.9072447380066267,0.0,1.6415278395689392,0.17588040697512405,1.0821557883554855,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,41.1,596.6624948736857,593.7143460483766,601.1261539797698,593.7298173571742,8.44490318102001,260.8926950995592,2.1862082569275105,0.9979126133676421,-1.02800580769706,0.0,1.6334313552748547,0.2632514802331657,1.290641645522772,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,46.580000000000005,589.415026568452,585.5204656086421,593.7298173571742,585.5430384930625,8.135385603535907,248.83785775950392,2.107506495075766,0.9972503450806103,-1.1360128236449443,0.0,1.6253748051545471,0.34776023812867685,1.4832635700520924,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,52.06,581.4662572526298,576.6422437902413,585.5430384930625,576.6733474220616,7.877728339041775,238.29882386509644,2.0233865718979676,0.9965055219383406,-1.2285955540210682,0.0,1.6173579922411694,0.43075460564829227,1.6587763967200861,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,57.54,572.9349479941764,567.1960992032904,576.6733474220616,567.2370460067282,7.660252122987521,228.92763544196652,1.9356251382528495,0.9956794628047521,-1.3046191902216293,0.0,1.6093807205394894,0.5124437498085452,1.8163361769749873,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,63.02,563.936907944765,557.3009859459875,567.2370460067282,557.3529218083388,7.474679565341905,220.4848823145578,1.8458519611333633,0.9947729923094454,-1.3638470524999833,0.0,1.6014427950210182,0.5925468463102008,1.9554879020137423,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,68.50000000000001,554.5848481688433,547.0745305742679,557.3529218083388,547.138393419755,7.314925062814555,212.8003505057684,1.7555342671980771,0.9937866885942896,-1.4065916475603084,0.0,1.5935440216190997,0.6706249721249705,2.076143431022172,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,73.98000000000002,544.9877803075307,536.6305451548873,547.138393419755,536.7070305849015,7.1763727326098286,205.74975871663366,1.6659639713201158,0.9927211139629804,-1.433514179474312,0.0,1.5856842072242672,0.7462494788943915,2.178553537063372,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,79.46000000000002,535.2503115743697,526.0773693794235,536.7070305849015,526.1669027070839,7.055424779110268,199.2403354100213,1.578251087812879,0.9915770290388725,-1.4455015494035324,0.0,1.5778631596795996,0.8190870793843528,2.2632763101014484,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,84.94000000000001,525.4720377243095,515.5167673563495,526.1669027070839,515.619481613552,6.94920790235873,193.2015165188537,1.4933243365086315,0.9903555913779603,-1.4435830827268694,0.0,1.5700806877759266,0.8889441530184887,2.3311435946259613,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,90.42000000000002,515.7471637949552,505.04325356157864,515.619481613552,505.1589729506392,6.855376198339894,187.5787460383364,1.4119387458875832,0.9890585387822661,-1.4288664549615475,0.0,1.5623366012471835,0.9557930688671686,2.383227105857329,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,95.90000000000002,506.16444732329694,494.7438021543481,505.1589729506392,494.8720300161186,6.771975105789315,182.32923395229363,1.334689435725453,0.9876883572743577,-1.4024818500294676,0.0,1.5546307107656931,1.0197930715483232,2.4208060502853823,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,101.38000000000001,496.8075414494198,484.6979345581316,494.8720300161186,484.8378442996845,6.697345053175315,177.41899568649274,1.262030498271613,0.9862484343565825,-1.3655287163423226,0.0,1.5469628279376342,1.081313097834923,2.445338317495979,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,106.86000000000001,487.7558087032814,474.9782003188753,484.8378442996845,475.12862693571486,6.630051404562653,172.82076127978118,1.1942978800337725,0.9847431999438949,-1.3190222407943712,0.0,1.5393327652984385,1.1409615051173534,2.458437556793395,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,112.34,479.08567894860494,465.65107759506276,475.12862693571486,465.81050646395187,6.568831942269775,168.51249656515716,1.1317353406060273,0.9831782602064345,-1.2638377906479277,0.0,1.5317403363081075,1.19962691920469,2.4618587138500896,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,117.82000000000002,470.87263815297604,456.77832987373876,465.81050646395187,456.94487839270204,6.512555914210739,164.47637189475665,1.0745229000658363,0.9815605333554076,-1.2006516734720698,0.0,1.5241853553467213,1.2585346728494198,2.457494928500804,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,123.30000000000003,463.19396084420634,448.41886990882386,456.94487839270204,448.59025631302785,6.460190392838791,160.69807249855305,1.0228076701719246,0.9798984009307455,-1.1298759785121786,0.0,1.516667637709947,1.3193243590446206,2.4473891617771852,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,128.78,456.1323425897576,440.6312044631962,448.59025631302785,440.8046967263051,6.410770773340003,157.1663829534192,0.976737615846192,0.9782018930920038,-1.0515841608363754,0.0,1.5091869996043585,1.384155888632329,2.433764630066096,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
initial_energy_accounting,E80,134.26000000000002,449.78066047025527,400.9663124590859,440.8046967263051,401.95320864354363,6.4572638886092095,151.38089714621202,0.9364997042099137,0.9752275047642981,-5.229270799632709,0.0,1.5017432581431716,4.358819765216555,1.8379303307974455,0.0,1.0,0.10138175416458317,0.9997676179101859,0.0
