simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E80,1.6949999999999998,0.9375,1106.9213927790288,296.5685,898.5841418575296
E80,1.6949999999999998,2.8125,1108.1086856780612,1105.7424500033799,802.2369981598903
E80,1.6949999999999998,4.6875,1103.7754279339415,1108.099784259704,707.4252969411773
E80,1.6949999999999998,6.5625,1095.391215555001,1103.8068821606562,655.4694099892843
E80,1.6949999999999998,8.4375,1084.1019273584131,1095.4788623477339,620.6698206218166
E80,1.6949999999999998,10.312499999999998,1070.7970285814476,1084.2523175126207,594.7110584803995
E80,1.6949999999999998,12.1875,1056.1659272091326,1071.0091620218413,574.0266112584497
E80,1.6949999999999998,14.062499999999998,1040.7394915348832,1056.434861004291,556.8129742307996
E80,1.6949999999999998,17.772727272727273,1009.4253886551431,1041.0584293540048,531.1927099985526
E80,1.6949999999999998,23.31818181818182,963.8786356344132,1009.4259076798298,501.9594833972512
E80,1.6949999999999998,28.863636363636363,921.9942133968922,963.8799522880371,478.01338608692686
E80,1.6949999999999998,34.40909090909091,884.23561800619,921.9961195383192,458.6097972571728
E80,1.6949999999999998,39.95454545454545,850.1072756421978,884.2380938470766,442.36336933235594
E80,1.6949999999999998,45.5,818.8745193139873,850.1103104732168,428.3752216633021
E80,1.6949999999999998,51.04545454545455,789.8624948775562,818.8781277479726,416.0290937229036
E80,1.6949999999999998,56.59090909090909,762.5475664585967,789.8667168011873,404.8951430138079
E80,1.6949999999999998,62.13636363636364,736.5600383735099,762.5524604011572,394.6726053989956
E80,1.6949999999999998,67.68181818181819,711.6562691950178,736.5656740713458,385.1512475848279
E80,1.6949999999999998,73.22727272727273,687.6854655271115,711.6627215928512,376.1843476157545
E80,1.6949999999999998,78.77272727272727,664.5606120128367,687.6928105600621,367.66960471451887
E80,1.6949999999999998,84.31818181818181,642.235999782447,664.5689238037714,359.53569185617897
E80,1.6949999999999998,89.86363636363637,620.6910430462887,642.2453487629716,351.73283251548327
E80,1.6949999999999998,95.40909090909092,599.9191924434782,620.7014945956979,344.2262271515632
E80,1.6949999999999998,100.95454545454547,579.9206583315234,599.9308057688236,336.99148139692426
