simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E75,1.6949999999999998,0.9375,1349.6646237039245,296.71049999999997,991.9887244217005
E75,1.6949999999999998,2.8125,1358.196697191956,1348.3788104494556,895.9761118682669
E75,1.6949999999999998,4.6875,1358.8841722569748,1358.165985777564,791.7001487311242
E75,1.6949999999999998,6.5625,1353.6743407811434,1358.8797681247402,734.9086560143645
E75,1.6949999999999998,8.4375,1344.0375092479767,1353.7203080544684,697.039543220138
E75,1.6949999999999998,10.312499999999998,1331.1025839425542,1344.1463498196858,668.8629157017972
E75,1.6949999999999998,12.1875,1315.7513617310906,1331.277749016676,646.4206220169254
E75,1.6949999999999998,14.062499999999998,1298.6806849484954,1315.9912637527,627.7128312253695
E75,1.6949999999999998,17.772727272727273,1262.3125237394029,1298.9809796979991,599.5674119758734
E75,1.6949999999999998,23.31818181818182,1205.3309133540833,1262.3129039245957,567.2496088303311
E75,1.6949999999999998,28.863636363636363,1150.400776267541,1205.3319665281863,540.383915764493
E75,1.6949999999999998,34.40909090909091,1099.6487331025269,1150.402396707381,518.2303631334987
E75,1.6949999999999998,39.95454545454545,1053.3598838447447,1099.6509249522076,499.4677002865195
E75,1.6949999999999998,45.5,1010.9847348113652,1053.3626386955464,483.21701527459373
E75,1.6949999999999998,51.04545454545455,971.7230713722115,1010.9880605288834,468.8346934236748
E75,1.6949999999999998,56.59090909090909,934.8135332300078,971.7270053364058,455.8371235658562
E75,1.6949999999999998,62.13636363636364,899.6465443312487,934.8181435364606,443.86295991971576
E75,1.6949999999999998,67.68181818181819,865.7859700069113,899.6519250735182,432.6466903935091
E75,1.6949999999999998,73.22727272727273,832.9507313117679,865.7922350391334,421.9972633565403
E75,1.6949999999999998,78.77272727272727,800.9830987126312,832.9580085341133,411.78055676182305
E75,1.6949999999999998,84.31818181818181,769.8160295977955,800.9915253927466,401.9052980245077
E75,1.6949999999999998,89.86363636363637,739.444503677615,769.8257485607568,392.3119970877625
E75,1.6949999999999998,95.40909090909092,709.9023264369775,739.4556600111189,382.9643817345839
E75,1.6949999999999998,100.95454545454547,681.2443677660126,709.9150643822331,373.84284099397047
E75,1.6949999999999998,106.50000000000001,653.5336216035672,681.2588275468513,364.9394523038864
E75,1.6949999999999998,112.04545454545456,626.832291812713,653.5499360259257,356.2542493786066
E75,1.6949999999999998,117.59090909090911,601.1960883276172,626.8505825295682,347.7924580750944
E75,1.6949999999999998,123.13636363636364,576.6709432763175,601.2164617211236,339.5624775526354
E75,1.6949999999999998,128.6818181818182,553.2913736345562,576.6934859934732,331.5744094444103
E75,1.6949999999999998,134.22727272727275,531.0797162707296,553.3161479921544,323.8389388229783
E75,5.084999999999999,0.9375,1330.5674745465426,296.71049999999997,985.7942738106315
E75,5.084999999999999,2.8125,1339.19998689531,1329.2779525145716,889.8593130149884
E75,5.084999999999999,4.6875,1340.2932681671434,1339.1683258314251,786.3812978248973
E75,5.084999999999999,6.5625,1335.7131114599085,1340.2862503202823,730.0830985882316
E75,5.084999999999999,8.4375,1326.8710992294182,1335.754120709431,692.5941363321535
E75,5.084999999999999,10.312499999999998,1314.8506710730953,1326.9723501012124,664.7431608562624
E75,5.084999999999999,12.1875,1300.4964853188753,1315.0155242648827,642.5957300473189
E75,5.084999999999999,14.062499999999998,1284.4740089833654,1300.7234044486984,624.1628043048977
E75,5.084999999999999,17.772727272727273,1250.2691933669732,1284.7588138363874,596.4295355089872
E75,5.084999999999999,23.31818181818182,1196.281979229355,1250.2695601652558,564.6854834279287
E75,5.084999999999999,28.863636363636363,1143.8759839961024,1196.2829953237492,538.3838119077193
E75,5.084999999999999,34.40909090909091,1095.0827568703749,1143.8775467640512,516.6856110099073
E75,5.084999999999999,39.95454545454545,1050.2288520489967,1095.0848743856977,498.27190142679393
E75,5.084999999999999,45.5,1008.8644731083401,1050.2315223685355,482.27816576080744
E75,5.084999999999999,51.04545454545455,970.2965943631131,1008.8677098960931,468.080035746998
E75,5.084999999999999,56.59090909090909,933.8554726129844,970.3004385719647,455.21252187425057
E75,5.084999999999999,62.13636363636364,899.0016789104811,933.8599936099442,443.3297375764388
E75,5.084999999999999,67.68181818181819,865.3495882843104,899.0069703597419,432.17794792139637
E75,5.084999999999999,73.22727272727273,832.653162948006,865.3557625994254,421.57462016694063
E75,5.084999999999999,78.77272727272727,800.7783989267683,832.6603461147665,411.39159394106304
E75,5.084999999999999,84.31818181818181,769.674042417288,800.7867261748345,401.5416756448596
E75,5.084999999999999,89.86363636363637,739.3454414742035,769.683654613703,391.9681194195836
E75,5.084999999999999,95.40909090909092,709.833136677626,739.3564819368729,382.63647351956774
E75,5.084999999999999,100.95454545454547,681.1963321072966,709.8457481199389,373.52831878089796
E75,5.084999999999999,106.50000000000001,653.5007872860202,681.2106534938333,364.6365017691277
E75,5.084999999999999,112.04545454545456,626.8104587062955,653.5169504481397,355.9615440429612
E75,5.084999999999999,117.59090909090911,601.1821712033081,626.8285846201793,347.50897535337236
E75,5.084999999999999,123.13636363636364,576.6626048061019,601.2023658785831,339.28738550066674
