variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,cool_core_mult
fitted_energy_accounting,E76,2.74,1043.8256208034395,1118.1245658227253,296.4675,1118.1244758553062,13.605004737615412,476.8540487477579,2.663081857520496,0.9999998905049043,80.37946873484364,112.89185323785686,4.368740995807699,-11.466487092988537,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,8.220000000000002,1068.5573853083704,1104.4388876109522,1118.1244758553062,1104.4389282953612,8.339805827287055,409.3138271059544,2.8568945424331806,0.9999970272078783,-1.44729872347583,0.0,4.3598629481786615,-5.5375588835453335,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,13.700000000000001,1077.8623386057777,1093.421697309998,1104.4389282953612,1093.421946812466,7.056627102508216,343.34360791964116,2.9321794880934693,0.9999773534322497,-1.1628460214973217,0.0,4.351002942298778,-2.401261359913135,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,19.180000000000003,1078.5252548598478,1083.2168060509189,1093.421946812466,1083.2175462186065,6.325420237797905,305.46492018849744,2.9375929396193006,0.9999274710947341,-1.0752717655203696,0.0,4.342160941504122,-0.7240427325656889,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,24.66,1073.9543915747374,1072.7918046674436,1083.2175462186065,1072.7934742787013,5.832866881009478,279.61783316190576,2.900401849052608,0.999839856834203,-1.096605330216316,0.0,4.333336909205472,0.17942095629355642,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,30.14,1065.893579217987,1061.5485648582992,1072.7934742787013,1061.5518172660334,5.471066681820287,260.24531701028747,2.8355819088162377,0.9997107662131717,-1.1805363716145634,0.0,4.324530808887115,0.670562025628741,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,35.620000000000005,1055.22857194827,1049.1182789645288,1061.5518172660334,1049.1240209680361,5.191004277872633,244.82258526785913,2.7513147994797147,0.9995381842748167,-1.3025569122229947,0.0,4.315742604108765,0.9429958341166191,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,41.1,1042.390976543302,1035.2519643721262,1049.1240209680361,1035.2613883716858,4.966607196005214,232.0084329068085,2.6521164441566065,0.9993206487088284,-1.4497508535733739,0.0,4.306972258503404,1.1017571096901553,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,46.580000000000005,1027.5694226486694,1019.761448592625,1035.2613883716858,1019.7760712766194,4.782511700185046,221.0120447265822,2.540587611779135,0.9990565973672939,-1.6154119810511598,0.0,4.2982197357775265,1.204997375303011,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,52.06,1010.8247471175922,1002.4872861252092,1019.7760712766194,1002.5090013385136,4.628999191092052,211.3301301065373,2.41840067869792,0.9987439711284355,-1.7961739905706438,0.0,4.289484999712572,1.2867126018093582,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,57.54,992.1581780075074,983.2808596114172,1002.5090013385136,983.3120107221669,4.49960432941288,202.62263951286,2.286880166525424,0.9983799208893008,-1.9904939038549867,0.0,4.280768014162537,1.3700282929010121,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,63.02,971.5606111186166,961.9932839920874,983.3120107221669,962.0367629214896,4.389873466631813,194.6480705830143,2.1473871834869236,0.9979605287898876,-2.1979139817873086,0.0,4.272068743055406,1.4765166986189449,0.13012741165702382,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,68.50000000000001,949.0636134615488,938.5487077513678,962.0367629214896,938.6078819986499,4.296625581919589,187.23090553973685,2.0016430268990315,0.9974806663704843,-2.4103863767824794,0.0,4.263387150392674,1.6227556202646687,0.5491928016191778,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,73.98000000000002,924.7854572901186,913.0421782590171,938.6078819986499,913.1205562195357,4.217438256836934,180.2480422627182,1.8519260192259037,0.9969342537441208,-2.609986813323882,0.0,4.25472320024768,1.8123293325973435,1.2213729849182562,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,79.46000000000002,898.9525984977072,885.7246442072919,913.1205562195357,885.8256063452096,4.150343292500529,173.618637694803,1.7010263256160285,0.9963147006066994,-2.7807282968159246,0.0,4.246076856768942,2.041457884742746,2.104836046701706,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,84.94000000000001,871.9049503551907,856.9843238897366,885.8256063452096,857.1107842079,4.093673736688237,167.29359736886883,1.5520585081658143,0.9956153018383072,-2.9090197151135837,0.0,4.237448084175392,2.302686407472187,3.154816087718276,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,90.42000000000002,844.0893235452907,827.3228207375336,857.1107842079,827.4768316327904,4.045958365652565,161.24810730560338,1.4082049934924812,0.9948297608391368,-2.984222092978857,0.0,4.228836846761137,2.587558786868367,4.326327002071848,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,95.90000000000002,816.0440980564837,797.325661699354,827.4768316327904,797.5079891282836,4.0058443913575115,155.475937150397,1.2724523936662007,0.9939528904074999,-2.9991570283722933,0.0,4.220243108890698,2.8887988764072228,5.577346332710556,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,101.38000000000001,788.3789448052357,767.6289721037626,797.5079891282836,767.8386766356589,3.9720374959604365,149.98478672401043,1.1473758638283367,0.9929815451517658,-2.9503518417815537,0.0,4.2116668350025845,3.202323991269947,6.872124701371934,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,106.86000000000001,761.7555041967147,738.8857205352808,767.8386766356589,739.1197814202235,3.9432536490219183,144.79232216603376,1.0350169486215373,0.9919158208187381,-2.8378675955511454,0.0,4.203107989606191,3.52947244547285,8.184289193982943,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,112.34,736.8777145675134,711.735683121489,739.1197814202235,711.9886984853447,3.91818130742689,139.92278435837534,0.9368863803087633,0.9907605004519222,-2.664683810409181,0.0,4.194566537284186,3.880146333067292,9.49949581925093,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,117.82000000000002,714.5038819218923,686.7824081580173,711.9886984853447,687.0464030179448,3.8954560385585477,135.40415542314267,0.8541112388716475,0.9895266278179266,-2.435781477383525,0.0,4.186042442691077,4.278229267314412,10.817517894259359,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,123.30000000000003,695.4979037886612,664.5778065247038,687.0464030179448,664.8421957613242,3.873652794622697,131.2658230091542,0.7877494973356487,0.9882329438467601,-2.1572280150974206,0.0,4.1775356705524995,4.771869857628383,12.153757775232576,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,128.78,680.9480267534082,645.6105167386877,664.8421957613242,645.8623223387416,3.851304979015155,127.53646977868169,0.7393371954609234,0.9869067282291109,-1.835712293582469,0.0,4.169046185666404,5.453605059627267,13.540115499804905,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E76,134.26000000000002,672.4058047146939,630.2872217070457,645.8623223387416,630.5117628846975,3.826965995005276,124.24149679147128,0.7118607050724327,0.9855833241170271,-1.4791812764121086,0.0,4.160573952901628,6.500121748792051,15.024739177007849,0.0,1.0,0.10139749224843751,1.0
