variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,cool_core_mult
fitted_energy_accounting,E72,2.74,645.8774359057866,631.7546316124167,296.422,631.2771507003903,29.51702869675849,749.0806819469237,0.6308861539268644,0.9985760976802929,125.83095465339898,112.89185323785686,4.368740995807699,2.1795592535626747,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,8.220000000000002,654.2168248346984,637.4976034535919,631.2771507003903,637.4590647562316,18.585118443957718,600.7453593978673,0.6556405188697583,0.993804518916984,2.4018462193383283,0.0,4.3598629481786615,2.58026188826118,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,13.700000000000001,661.0648887334562,643.1803267102139,637.4590647562316,643.1027728061699,15.633574547951566,508.8771953971787,0.6764456862731765,0.9864446157739776,2.195547198067974,0.0,4.351002942298778,2.7601078258921454,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,19.180000000000003,666.9275382707817,648.5926718992793,643.1027728061699,648.4764745745139,13.94067690462992,456.70165632149116,0.6946029279232608,0.9788343423449843,2.0930099421225616,0.0,4.342160941504122,2.829602877213551,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,24.66,672.0386356923124,653.6367595678902,648.4764745745139,653.489236007311,12.791173562519946,421.56710014377046,0.7106952012959097,0.9714117416443921,1.954633642756195,0.0,4.333336909205472,2.8399444300681553,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,30.14,676.4836292185626,658.2261079542468,653.489236007311,658.0570029355689,11.938665034587112,395.6346872310242,0.7248907070555201,0.9643002765174348,1.782975224476191,0.0,4.324530808887115,2.8176662787459406,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,35.620000000000005,680.2638474500304,662.2731327626161,658.0570029355689,662.0940307577359,11.271155430913549,375.3422160981741,0.7371108971907104,0.9575198079216627,1.57728507958745,0.0,4.315742604108765,2.776490267840661,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,41.1,683.3295838382118,665.6815817705581,662.0940307577359,665.5059767707651,10.729107844403613,358.7917674257521,0.7471216621171521,0.9510515671650733,1.33414445933682,0.0,4.306972258503404,2.7235997479272305,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,46.580000000000005,685.597097231374,668.3410391836512,665.5059767707651,668.184718113479,10.27747867050825,344.85845764854486,0.7545839595720154,0.944861506589165,1.0481392813928192,0.0,4.2982197357775265,2.663111391806633,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,52.06,686.9579822421387,670.1221067003179,668.184718113479,670.0037500576758,9.894127380338034,332.8210131816851,0.7590863490168178,0.9389091876322287,0.7120981808282831,0.0,4.289484999712572,2.5982650164055427,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,57.54,687.2862884669024,670.8713197335167,670.0037500576758,670.8133235135381,9.564341954770976,322.18685079442866,0.7601752011780217,0.933150936929266,0.31701335634895345,0.0,4.280768014162537,2.5333068600680844,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,63.02,686.4480565678098,670.4048851312724,670.8133235135381,670.4344804105153,9.278000360421627,312.6005710636912,0.757397204817629,0.9275404062695571,-0.14835321232931498,0.0,4.272068743055406,2.4759277289860266,0.07296987986006737,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,68.50000000000001,684.3193405975107,668.540072323021,670.4344804105153,668.6877801671977,9.027922856645064,303.79615289701036,0.7503728325050816,0.922029553636428,-0.6838322552971784,0.0,4.263387150392674,2.4351997993951984,0.317638931885517,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,73.98000000000002,680.8078071395394,665.1465716220416,668.6877801671977,665.4420076601144,8.808787427089241,295.57476809902266,0.7388805604785005,0.916571974142306,-1.2700057707214059,0.0,4.25472320024768,2.4169839137692732,0.7289728410693218,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,79.46000000000002,675.866802713386,660.1525542925409,665.4420076601144,660.6226515977804,8.616467822407724,287.79034955642743,0.7229096204236761,0.9111255412286328,-1.8840242722234313,0.0,4.246076856768942,2.4251653458452864,1.2967816647381047,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,84.94000000000001,669.5049665713017,653.549964235533,660.6226515977804,654.2172483517602,8.447653406797539,280.337448475885,0.7026872408043314,0.9056533843431258,-2.5009436460025465,0.0,4.237448084175392,2.462320673654321,2.0063576570253536,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,90.42000000000002,661.7929630729104,645.3980016957303,654.2172483517602,646.2788254045888,8.29959232614622,273.1429672217433,0.6786831914537859,0.9001248356903202,-3.094602264077284,0.0,4.228836846761137,2.5302191433900494,2.8389749950836274,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,95.90000000000002,652.8683876319345,635.8241116673518,646.2788254045888,636.9269112988244,8.169908861657829,266.16035651533514,0.6515947543191177,0.8945165157851462,-3.6387099793887048,0.0,4.220243108890698,2.6304272598553458,3.7728711811544566,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,101.38000000000001,642.9400607806258,625.022030415355,636.9269112988244,626.3456911269426,8.05646808805902,259.36530039801096,0.6223176513162759,0.8888136114469154,-4.108079800353263,0.0,4.2116668350025845,2.7652729639946343,4.784677244092816,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,106.86000000000001,632.2937605614545,613.2466356381934,626.3456911269426,614.7790764475989,7.9572719981530815,252.7522676186702,0.5919122762300799,0.8830113506487766,-4.479902021690103,0.0,4.203107989606191,2.93952507716526,5.851220742856969,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,112.34,621.3032005880581,600.8054267243501,614.7790764475989,602.5225563087382,7.870378619552793,246.33150636823646,0.5615797395885394,0.8771166002872364,-4.735001064824347,0.0,4.194566537284186,3.1634023791615897,6.951579994603027,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,117.82000000000002,610.4533464463403,588.0462367108944,602.5225563087382,589.9115196386587,7.7938419503127605,240.1261350958196,0.5326698247450152,0.871149368100294,-4.859130581141936,0.0,4.186042442691077,3.4580684087233937,8.069213123429149,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,123.30000000000003,600.3892816967941,575.3398694091197,589.9115196386587,577.3049479467176,7.725677878363378,234.16892452215697,0.5067566425244974,0.8651437203993306,-4.844610021078536,0.0,4.1775356705524995,3.8658525044872523,9.1938943239551,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,128.78,592.0155942169118,563.054059139311,577.3049479467176,565.0613378217822,7.663872284779328,228.49810559969438,0.4858476409231034,0.8591471234111362,-4.6930924715883275,0.0,4.169046185666404,4.469606776707862,10.322990337952396,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E72,134.26000000000002,586.6948657309637,551.5101139792855,565.0613378217822,553.4992132670479,7.606466673956875,223.15091510092384,0.47286538266317824,0.853216262170754,-4.4211938632641266,0.0,4.160573952901628,5.430030018944425,11.46113528267342,0.0,1.0,0.10139749224843751,1.0
