variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,cool_core_mult
fitted_energy_accounting,E79,2.74,614.2175247476997,619.2741440115136,296.70399999999995,619.2613591866266,20.230535177068614,507.9837353797861,0.542584357525155,0.9999603657526139,53.15324838355102,55.601714062462726,2.1517007710916176,-0.7803833487491503,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,8.220000000000002,618.5818651130836,618.3982992956904,619.2613591866266,618.3986394523037,12.77312285628367,405.24497017578284,0.5542327815325792,0.9996058713690223,-0.14664516536810843,0.0,2.1473281378896223,0.028329541897349337,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,13.700000000000001,620.287726090267,617.4317876833823,618.3986394523037,617.4330920998821,10.77789098590067,341.562722674653,0.5588306550177485,0.998650861960692,-0.1640917702510943,0.0,2.14296439064484,0.44075431854939795,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,19.180000000000003,620.3439869176799,616.149691069431,617.4330920998821,616.1531942111625,9.639485887870352,305.06673778019933,0.5589827286061915,0.9972704231582137,-0.2174625250673857,0.0,2.138609511299484,0.6473017779140402,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,24.66,619.2596285113957,614.4173623481637,616.1531942111625,614.4250103474575,8.871167891942502,280.23440238640177,0.5560565518795848,0.9955940437223103,-0.29353482711954626,0.0,2.134263481832559,0.7473024340668987,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,30.14,617.2809510056152,612.1453792011306,614.4250103474575,612.1597250086235,8.30504494253206,261.7075438654178,0.5507433776737779,0.9937069610950152,-0.3845985939167279,0.0,2.1299262842592763,0.7925680209315623,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,35.620000000000005,614.5165180354747,609.2666484664135,612.1597250086235,609.2907671679079,7.864844002030576,247.05121762708612,0.543377112819241,0.991663303358029,-0.4868235087894615,0.0,2.1255979006319947,0.8102074886512705,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,41.1,611.0028874991245,605.7245023247655,609.2907671679079,605.7619592288285,7.510023831597326,234.9697451152632,0.5341096769420475,0.9894968809915877,-0.5983842412264168,0.0,2.1212783130391606,0.814608275499739,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,46.580000000000005,606.7396216953061,601.4664910188385,605.7619592288285,601.5213528937801,7.216710481499561,224.69773720013504,0.5230072725885277,0.9872279639239444,-0.7184928582970067,0.0,2.1169675036054274,0.8137973537264008,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,52.06,601.7088663954428,596.4410594651252,601.5213528937801,596.5179376170778,6.969796885789965,215.7476900115424,0.5101053655137529,0.9848673796047023,-0.8469093911217465,0.0,2.112665454492358,0.8129757449336952,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,57.54,595.8880293387454,590.5955358770746,596.5179376170778,590.699657823619,6.759208656685761,207.79064722868551,0.495444078109275,0.9824189659676287,-0.98371793237548,0.0,2.1083721478972532,0.8167855943610246,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,63.02,589.2609966535421,583.8744056743185,590.699657823619,584.0117230264204,6.577963426790768,200.59403167870408,0.47909732554770385,0.9798809847463208,-1.129274741373494,0.0,2.1040875660538547,0.83130757674208,0.05600806433417753,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,68.50000000000001,581.8325678050073,576.2450866150973,584.0117230264204,576.4217967859659,6.421043038961368,193.98884473318554,0.46120577814767855,0.9772475288516262,-1.279677168233574,0.0,2.0998116912321088,0.8623107761461366,0.2384886444742315,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,73.98000000000002,573.6418511276382,567.7319128646022,576.4217967859659,567.9534104936012,6.284653824394147,187.85338106107196,0.4420008905393063,0.9745108644714596,-1.4254245727088144,0.0,2.0955445057373465,0.9120752763834159,0.5354761000988291,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,79.46000000000002,564.7671312506209,558.4115533867283,567.9534104936012,558.6819352095029,6.165778683770178,182.10208975857995,0.42180225647872277,0.9716636059682963,-1.557778202526568,0.0,2.0912859919119278,0.9808504215758542,0.9323205222342844,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,84.94000000000001,555.3257395778976,548.4070879857801,558.6819352095029,548.7286895084259,6.061926039605153,176.67614633120954,0.40099972020187324,0.9687001163478888,-1.6690867277398567,0.0,2.08703613213289,1.0677490664410842,1.4127891818592841,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,90.42000000000002,545.4711203837446,537.8809070133038,548.7286895084259,538.2538772705891,5.970961248506074,171.53684300236583,0.3800283051978918,0.9656178341100662,-1.7529824470739395,0.0,2.0827949088142983,1.1713905711931303,1.9599538290672223,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,95.90000000000002,535.3887150728881,527.0267868048368,538.2538772705891,527.4487169271366,5.890989598450719,166.66077693483243,0.3593422619618106,0.9624185693001299,-1.8045035447464632,0.0,2.0785623044048984,1.2904886137107094,2.5572663202024546,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,101.38000000000001,525.2921751880319,516.0617018097474,527.4487169271366,516.527319534635,5.820273440603379,162.03622209569963,0.3393934474098714,0.9591097649307123,-1.8201113893074146,0.0,2.0743383013898753,1.4245303728982996,3.1897411336961534,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,106.86000000000001,515.4216138890791,505.2179833738662,516.527319534635,505.7189226544886,5.757173102560445,157.66032466220253,0.3206184704982261,0.9557056865671626,-1.7975988546179549,0.0,2.0701228822893274,1.5747168088852839,3.8451711077294277,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,112.34,506.0461491236118,494.7363161355906,505.7189226544886,495.26097209606417,5.70010563566872,153.53689849933727,0.30343874368768475,0.9522284660229963,-1.7359142813874417,0.0,2.0659160296594425,1.7454360078375184,4.515318021062694,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,117.82000000000002,497.4741129119618,484.85975082856186,495.26097209606417,485.3932411386505,5.647518588683953,149.67465797240226,0.2882784095587306,0.9487088778934532,-1.634956460573188,0.0,2.0617177260917896,1.9467627700237817,5.197034596763357,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,123.30000000000003,490.0765394309224,475.8283387176557,485.3932411386505,476.3526230106586,5.597878867564472,146.08572639195106,0.2756083664302846,0.9451866553440131,-1.4954358480144718,0.0,2.0575279542129707,2.198911566437116,5.893274069893845,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,128.78,484.3340107898177,467.8729852556797,476.3526230106586,468.36726313477686,5.549680313459583,142.7841954217678,0.26603302927296246,0.9417100242511003,-1.3189632163154745,0.0,2.053346696685204,2.5404147632991845,6.613899170195159,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E79,134.26000000000002,480.9259466472171,461.20527919919414,468.36726313477686,461.64693084972015,5.501479221078001,139.78435407207652,0.2604565503200001,0.9383338953984888,-1.1086558592978792,0.0,2.0491739362056225,3.04347226867324,7.376056886400203,0.0,1.0,0.10139749224843751,1.0
