variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,cool_core_mult
fitted_energy_accounting,E80,2.74,647.5522509622151,657.7899915832124,296.5685,657.7861263803793,18.215803368057564,472.6685444837757,0.6358067154984417,0.9999892996321561,49.049301574970315,55.601714062462726,2.1517007710916176,-1.5799809897914305,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,8.220000000000002,652.2061470985088,655.084732949929,657.7861263803793,655.0851090868387,11.462955106058148,380.11982389360446,0.6496139190992953,0.9998607618922235,-0.3801891657762118,0.0,2.1473281378896223,-0.4442494776043126,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,13.700000000000001,653.3122325224184,652.4219511164574,655.0851090868387,652.4234548950047,9.679447035800917,319.99820445155814,0.6529245950636795,0.9994353400871998,-0.37443012763846345,0.0,2.14296439064484,0.1373963014943158,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,19.180000000000003,652.2987921809316,649.4902905410606,652.4234548950047,649.4939866562478,8.663020767547268,285.4801835861055,0.6498907890034555,0.9987398881408918,-0.41185482004418705,0.0,2.138609511299484,0.4334334464084086,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,24.66,649.888495198838,646.112420945388,649.4939866562478,646.1197779936973,7.977875368728632,261.9495908394951,0.6427131786659813,0.9978243663029516,-0.474056554745124,0.0,2.134263481832559,0.5827580281000221,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,30.14,646.4374171246766,642.1791133665265,646.1197779936973,642.1919948716234,7.473718520346969,244.35996460956193,0.6325285280069584,0.9967311338782576,-0.5513938684030893,0.0,2.1299262842592763,0.65718005912706,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,35.620000000000005,642.111924516955,637.6155113994915,642.1919948716234,637.6361457982485,7.082279856677511,230.41801285262179,0.6199160264117046,0.9954912109084051,-0.6389766091287228,0.0,2.1255979006319947,0.6939272551280011,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,41.1,636.9807547158334,632.3638234142346,637.6361457982485,632.3947927300784,6.767272768951476,218.90372355838713,0.6051730671720401,0.9941260580085748,-0.7343437801877666,0.0,2.1212783130391606,0.7125267144137223,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,46.580000000000005,631.0633939810077,626.3744382032145,632.3947927300784,626.4186896457068,6.507328650528794,209.09672956454094,0.5884636281891368,0.9926496949150005,-0.8362751183178184,0.0,2.1169675036054274,0.7236421848480373,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E80,52.06,624.3564968424471,619.6012866393564,626.4186896457068,619.6621638818124,6.288925457128306,200.53852300100937,0.5698998782340943,0.991070317773611,-0.944192731073845,0.0,2.112665454492358,0.7338671686930838,0.0,0.0,1.0,0.10139749224843751,1.0
