variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,cool_core_mult
fitted_energy_accounting,E75,2.74,940.0526317268451,979.4181961821872,296.71049999999997,979.4152506992523,17.05832507192067,553.7874907456394,1.9451682283445018,0.9999956855870361,100.62737019700694,112.89185323785686,4.368740995807699,-6.075250955692875,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,8.220000000000002,960.0968168523935,975.456569494302,979.4152506992523,975.4568021366028,10.52980782616257,468.61395701988323,2.072267176268985,0.9999412323728959,-0.6260766422897961,0.0,4.3598629481786615,-2.3704563419335742,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,13.700000000000001,969.6245234956484,972.6222463492724,975.4568021366028,972.623018573418,8.889626886664852,394.5892196939933,2.1345750637620746,0.9997275678435761,-0.4479194847420294,0.0,4.351002942298778,-0.4626357803669132,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,19.180000000000003,973.1648286634091,969.8049824560486,972.623018573418,969.8068281949021,7.952767445277944,352.2369760043752,2.1580418993633286,0.9993450265445127,-0.4449083216490476,0.0,4.342160941504122,0.518521940804488,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,24.66,972.9738891750065,966.3780682706858,969.8068281949021,966.3821421751253,7.320112907127817,323.43563743446384,2.1567718948517474,0.9988118431941996,-0.5407295925138159,0.0,4.333336909205472,1.0179269065990877,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,30.14,970.1678166144831,961.9616231539561,966.3821421751253,961.9698061080963,6.85405361282049,301.9251651779029,2.1381651643582855,0.9981488702794773,-0.6961676032617273,0.0,4.324530808887115,1.266454205685889,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,35.620000000000005,965.276034780887,956.300011811812,961.9698061080963,956.3149063182443,6.4920588837550115,284.8618417563879,2.105984790893722,0.9973730076165245,-0.8913833470956561,0.0,4.315742604108765,1.385261277862704,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,41.1,958.5205343472009,949.1974502027138,956.3149063182443,949.2223876013882,6.2008787775163885,270.7334086610765,2.062077208493467,0.9964963045406122,-1.1166657197174625,0.0,4.306972258503404,1.4388229063260383,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,46.580000000000005,949.9605515552948,940.4837175064806,949.2223876013882,940.5228114054125,5.960934876671399,258.646348098111,2.0073235117483947,0.9955263331253715,-1.367651252203871,0.0,4.2982197357775265,1.4625509860862236,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E75,52.06,939.5704887867549,929.995436012128,940.5228114054125,930.0536872153023,5.759854573621035,248.0303336274119,1.9421767952064108,0.9944666926942279,-1.6428457310188587,0.0,4.289484999712572,1.477708990705649,0.0,0.0,1.0,0.10139749224843751,1.0
