variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,cool_core_mult
fitted_energy_accounting,E78,2.74,576.3358520587531,576.5069033425806,298.15999999999997,576.4668518359869,22.750592391636093,550.3304925585722,0.448257503612807,0.999856109386838,56.925899886035985,55.601714062462726,2.1517007710916176,-0.02639818556963772,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,8.220000000000002,580.3193362117167,577.1887778785333,576.4668518359869,577.1879785532519,14.437941433051726,434.2965889373505,0.45761661364806805,0.9988927878559379,0.1513016315711575,0.0,2.1473281378896223,0.48313615640138613,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,13.700000000000001,582.5063904436989,577.7064519157944,577.1879785532519,577.7047892284581,12.1735229977504,366.48238145731364,0.4628100073826174,0.9967931094315915,0.1084473389385336,0.0,2.14296439064484,0.7407700494679814,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,19.180000000000003,583.5213164151346,577.9080706457545,577.7047892284581,577.9068730805075,10.879932098072025,327.69443576284976,0.4652333461944644,0.994108830689077,0.04240833099325015,0.0,2.138609511299484,0.8662869997368404,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,24.66,583.6744864971031,577.6967857851221,577.9068730805075,577.6986555647715,10.00565971653816,301.3602538100022,0.4655998034322066,0.9910999870511127,-0.04369547029245493,0.0,2.134263481832559,0.9225329921156603,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,30.14,583.1090612997571,577.0011207146362,577.6986555647715,577.0095570340014,9.360461868028253,281.7592879133352,0.46424798704216413,0.9879055227654002,-0.14459725236400037,0.0,2.1299262842592763,0.9426327906250915,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,35.620000000000005,581.8789528622173,575.7612778944559,577.0095570340014,575.7804998481593,8.857903615491361,266.2917885153319,0.4613160921613936,0.9846012377405486,-0.25784847707291153,0.0,2.1255979006319947,0.9441350888458233,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,41.1,579.9902575502272,573.9218556022795,575.7804998481593,573.9567456368022,8.452041801676337,253.5739651209611,0.4568385602173002,0.9812282341819534,-0.38249150742045046,0.0,2.1212783130391606,0.9365308295177913,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,46.580000000000005,577.4236591586504,571.4279117215426,573.9567456368022,571.4840334842876,8.115821728503182,242.78793817109886,0.45080049288555724,0.9778072563775968,-0.5183662175955553,0.0,2.1169675036054274,0.9253181264225167,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,52.06,574.1473704869372,568.2227138086782,571.4840334842876,568.3063788636638,7.832123916273043,233.4123361038322,0.4431704546318839,0.9743462575560332,-0.6657598252456128,0.0,2.112665454492358,0.9143467557178799,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,57.54,570.1261560691112,564.2462047331113,568.3063788636638,564.3645810893267,7.5895323346292685,225.09490771265482,0.4339238850619383,0.9708445124743033,-0.8252558753110193,0.0,2.1083721478972532,0.9074474218192768,0.0,0.0,1.0,0.10139749224843751,1.0
fitted_energy_accounting,E78,63.02,565.3302635587706,559.4334843413351,564.3645810893267,559.5947567151484,7.3801353254859485,217.58614387219927,0.42306525880342544,0.9672948266774551,-0.9977256461805806,0.0,2.1040875660538547,0.9100444531127168,0.05121712359821314,0.0,1.0,0.10139749224843751,1.0
