% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 25 2021, 14:20
% Dimension:          1
% Nodes:              457
% Expressions:        6
% Description:        Line graph
% x                       Height                   Height                   Height                   Height                   Height                   Height
0                         1335.6531791196805       1200.5273289885429       1183.243277231144        1183.3832560248864       1183.3584779628534       1183.3511285762002
0.43859649122806893       1332.8879825528188       1197.3809243860264       1180.0543202052534       1180.1944196730435       1180.1696070004646       1180.16224775329
0.8771929824561379        1330.1227859859566       1194.2345197835098       1176.8653631793627       1177.0055833212007       1176.980736038076        1176.97336693038
1.3157894736842068        1327.3575894190947       1191.0881151809933       1173.676406153472        1173.8167469693578       1173.7918650756872       1173.78448610747
1.7543859649122757        1326.6990338017208       1189.2488234664477       1171.684838681633        1171.8255006611143       1171.8004883545052       1171.7930718766904
2.192982456140345         1326.0404781843465       1187.4095317519018       1169.693271209794        1169.834254352871        1169.809111633323        1169.8016576459106
2.6315789473684137        1325.3819225669724       1185.5702400373561       1167.7017037379549       1167.8430080446276       1167.817734912141        1167.8102434151308
3.070175438596483         1325.6478263256824       1184.4528669652414       1166.349920673821        1166.491638493985        1166.4661752742813       1166.4586291533544
3.508771929824552         1325.9137300843922       1183.3354938931263       1164.9981376096873       1165.140268943342        1165.1146156364216       1165.107014891578
3.947368421052621         1326.1796338431022       1182.2181208210116       1163.6463545455535       1163.7888993926995       1163.7630559985619       1163.7554006298017
4.3859649122806905        1326.8625229750621       1181.648638590103        1162.7474309216238       1162.8899784158266       1162.8638854835995       1162.856159492868
4.824561403508759         1327.5454121070218       1181.0791563591943       1161.848507297694        1161.991057438954        1161.9647149686373       1161.9569183559342
5.263157894736827         1328.2283012389814       1180.5096741282857       1160.9495836737642       1161.092136462081        1161.0655444536749       1161.0576772190007
5.701754385964897         1329.0236313782793       1180.3570045936347       1160.347745769259        1160.4899995160206       1160.463089153133        1160.4551352897383
6.140350877192967         1329.818961517577        1180.2043350589834       1159.7459078647541       1159.88786256996         1159.860633852591        1159.8525933604758
6.578947368421037         1330.614291656875        1180.0516655243323       1159.144069960249        1159.2857256238992       1159.258178552049        1159.2500514312133
7.017543859649106         1331.3232226135449       1180.1265948094165       1158.6654211080377       1158.8063962362633       1158.7784774087581       1158.7702528517834
7.456140350877175         1332.0321535702146       1180.2015240945007       1158.186772255826        1158.327066848627        1158.2987762654673       1158.2904542723538
7.894736842105244         1332.7410845268844       1180.2764533795848       1157.7081234036148       1157.8477374609909       1157.8190751221764       1157.810655692924
8.333333333333314         1333.22349044562         1180.5358180013768       1157.2966747508349       1157.4351371913203       1157.4060455569065       1157.3975180891537
8.771929824561383         1333.7058963643553       1180.7951826231688       1156.8852260980548       1157.02253692165         1156.9930159916366       1156.9843804853833
9.210526315789451         1334.188302283091        1181.0545472449608       1156.473777445275        1156.6099366519795       1156.5799864263668       1156.571242881613
9.649122807017521         1334.0522712596048       1181.4126993462437       1156.0010255784152       1156.135710157018        1156.1052697371836       1156.096406371872
10.08771929824559         1333.9162402361185       1181.7708514475266       1155.5282737115554       1155.661483662056        1155.6305530480001       1155.6215698621309
10.52631578947366         1333.7802092126321       1182.1290035488096       1155.0555218446957       1155.1872571670942       1155.1558363588167       1155.14673335239
10.96491228070173         1333.039342180993        1182.541482496514        1154.479299633653        1154.6094559752585       1154.5774991163034       1154.5682667075491
11.403508771929795        1332.2984751493534       1182.953961444218        1153.9030774226103       1154.0316547834227       1153.9991618737904       1153.9898000627086
11.842105263157865        1331.5576081177142       1183.3664403919224       1153.3268552115676       1153.453853591587        1153.4208246312771       1153.4113334178678
12.280701754385934        1330.4043676500419       1183.8221459556023       1152.6558559099176       1152.7808840244525       1152.747286763452        1152.7376584632934
12.719298245614002        1329.2511271823694       1184.2778515192822       1151.9848566082676       1152.1079144573177       1152.0737488956265       1152.063983508719
13.15789473684207         1328.097886714697        1184.733557082962        1151.3138573066176       1151.4349448901833       1151.4002110278013       1151.3903085541447
13.596491228070139        1326.4755779792652       1185.2403957283689       1150.503599449413        1150.6217751658328       1150.5864365194102       1150.5763882798854
14.03508771929821         1324.853269243833        1185.7472343737754       1149.6933415922085       1149.808605441482        1149.772662011019        1149.762468005626
14.47368421052628         1323.230960508401        1186.2540730191822       1148.883083735004        1148.9954357171314       1148.958887502628        1148.9485477313667
14.91228070175435         1321.0138392699573       1186.786318357664        1147.8426830030953       1147.9503606750045       1147.9131690924798       1147.9026748299957
15.350877192982416        1318.7967180315134       1187.318563696146        1146.8022822711866       1146.9052856328774       1146.867450682332        1146.8568019286245
15.789473684210485        1316.5795967930694       1187.8508090346277       1145.761881539278        1145.8602105907503       1145.821732272184        1145.8109290272535
16.228070175438553        1313.967618731463        1188.453252299655        1144.5482725638933       1144.639825403763        1144.6006664267943       1144.5897007061228
16.66666666666662         1311.3556406698567       1189.0556955646823       1143.3346635885086       1143.4194402167757       1143.3796005814045       1143.3684723849924
17.10526315789469         1308.7436626082504       1189.6581388297095       1142.121054613124        1142.1990550297885       1142.1585347360149       1142.1472440638618
17.543859649122762        1305.9086975657701       1190.3415853044496       1140.7640878793986       1140.8342688507717       1140.7930340889245       1140.7815742091811
17.98245614035083         1303.0737325232897       1191.0250317791897       1139.407121145673        1139.4694826717546       1139.4275334418344       1139.4159043545003
18.4210526315789          1300.2387674808094       1191.7084782539298       1138.0501544119477       1138.1046964927377       1138.062032794744        1138.0502344998197
