variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
baseline_scale1,E67,heating,T8,277.7010885849551,-267.2114549348513,-150.0,0.00139497550710735
baseline_scale1,E67,heating,T9_pair,327.7186830737122,-340.1956698204557,-250.0,0.0005285919309138092
baseline_scale1,E67,heating,T10_pair,217.87301292901682,-258.1440446635528,-800.0,0.00015710297560639103
baseline_scale1,E67,heating,T3,159.11048477868843,-205.93994861245642,-500.0,0.00019744764881331054
baseline_scale1,E67,heating,T2,7.026144981710067,-13.988363994742656,-100.0,6.962833179933524e-5
baseline_scale1,E67,heating,T9_pair_minus_T8,55.36552143826707,-72.98421488560439,0.0,0.006888740412939645
baseline_scale1,E67,heating,T10_pair_minus_T8,88.19824270001651,9.067410271298513,0.0,0.005631827092657706
baseline_scale1,E68,heating,T8,282.34229361481744,-280.44062274308374,-150.0,0.0007846591580837692
baseline_scale1,E68,heating,T9_pair,324.5932902347664,-340.0771094225257,-350.0,0.00023561550340562478
baseline_scale1,E68,heating,T10_pair,200.08677982086107,-238.2394883058463,-800.0,7.204966362713121e-5
baseline_scale1,E68,heating,T3,141.96021385642626,-179.92115443761884,-450.0,0.00012483953876234224
baseline_scale1,E68,heating,T2,10.434332251831755,-18.4392925158171,0.0,3.491871838159409e-5
baseline_scale1,E68,heating,T9_pair_minus_T8,50.52685149778618,-59.63648667944199,0.0,0.0056847613638262235
baseline_scale1,E68,heating,T10_pair_minus_T8,109.62470682252102,42.20113443723744,0.0,0.002906485203617553
baseline_scale1,E69,heating,T8,265.9465857176492,-271.0565958085929,-200.0,0.0005580374448555069
baseline_scale1,E69,heating,T9_pair,298.56557724216793,-319.68075158519605,-400.0,0.00015485469099484034
baseline_scale1,E69,heating,T10_pair,170.83183214775158,-206.52622967371485,-1100.0,4.5172689745862836e-5
baseline_scale1,E69,heating,T3,116.88450717273736,-150.2514697534359,-600.0,8.347285912798485e-5
baseline_scale1,E69,heating,T2,8.316342646970467,-14.58851081821166,200.0,0.00014019475665200915
baseline_scale1,E69,heating,T9_pair_minus_T8,39.381346425004736,-48.624155776603175,0.0,0.0051156988276256365
baseline_scale1,E69,heating,T10_pair_minus_T8,111.38504687838565,64.53036613487802,0.0,0.002111269221147516
baseline_scale1,E70,heating,T8,314.86331349485096,-313.7582194342717,-100.0,0.00035471800234108047
baseline_scale1,E70,heating,T9_pair,313.22311665140916,-331.8320208432101,-450.0,8.826461234641669e-5
baseline_scale1,E70,heating,T10_pair,164.4584327170267,-199.26025251963904,-800.0,3.318972714644449e-5
baseline_scale1,E70,heating,T3,112.00856952764296,-141.8802112160181,-450.0,6.314911758964702e-5
baseline_scale1,E70,heating,T2,15.285726984995742,-24.535354952190687,100.0,2.359321543012314e-5
baseline_scale1,E70,heating,T9_pair_minus_T8,35.61339508483152,-18.07380140893838,0.0,0.0024655025548407585
baseline_scale1,E70,heating,T10_pair_minus_T8,173.8522855558451,114.49796691463268,0.0,0.0011498520225969387
