%z[mm]	ϕ=0.1	ϕ=0.3	ϕ=0.5	ϕ=0.7	ϕ=0.9
27.0	362.2769507291467	457.48465805122055	524.3485234821085	566.980470083284	646.4417662467082
28.0	366.8245117884426	467.68590702195434	531.7436994980179	575.579743181153	654.6306065163175
29.0	371.93857543266995	478.0560675098774	538.9346550717069	582.960131502276	660.7297681551532
30.0	379.7087444944298	489.22300249598584	546.0236599141062	593.579482503554	667.4568917055983
31.0	386.6311037783746	499.4922265380642	552.9616170453411	603.4938376806974	675.8810377638914
32.0	391.0961050568529	507.66314381020044	561.4301310008279	612.0802165985647	686.5294488115946
33.0	395.3819044901386	514.9736833898344	569.8811740544459	620.2005334582062	696.313657593509
34.0	399.3155570382952	521.2805936343159	577.0082531005747	627.5148884301575	703.4382915386834
35.0	404.01667426025006	527.7924687044095	584.60291321359	634.4561406556255	709.6202135261639
36.0	409.78622867062984	534.428104339372	592.4058002438692	641.3456157975064	716.2279252476887
37.0	414.86224430811114	539.5007579132415	599.9723381000288	647.438437443501	723.0057610439685
38.0	419.24145792554356	544.1464828663717	607.7194015109493	655.0932338627974	728.8480547607631
39.0	423.2564453284673	552.0307649292779	615.6246941925393	663.8922818169475	733.581250205972
40.0	427.0057333461738	559.9147353820192	622.8186979793439	670.3775090649932	737.6387582229041
41.0	432.31550841614137	566.3311862502746	630.5692892512045	675.6961652330583	741.907777688799
42.0	438.4378582973122	572.9186738222023	639.1931333545672	681.0937807780409	746.1221734842801
43.0	444.4707919274036	579.9656235546635	645.422417045173	687.4054382820023	750.0050759318377
44.0	450.47161481473034	586.5586336270919	651.2280964989411	693.0027083449822	753.6844014455747
45.0	455.3303115735744	592.5577358730034	657.1885549230398	698.9018327950118	757.2571072446719
46.0	459.9236599318838	598.9754589430819	662.5965115849614	704.6667051664975	760.7026355657473
47.0	465.2600251662095	605.677946945267	667.5745298639081	708.5806696865184	764.0472331569088
48.0	470.69088593364916	610.4519852458384	671.29707478861	712.9009847633113	767.2710510424232
49.0	475.38491620274567	614.6072886567097	675.1967036341438	717.0706580219157	770.3606907685652
50.0	480.0517382101283	617.8616739839873	679.2317788372528	720.8308510069356	773.3100950649861
51.0	484.7451944914764	621.2612994416914	683.3615735659907	724.3688790907395	776.0939552519459
52.0	489.2404901771837	627.2103602198124	687.1460774850451	727.8602582498879	778.8493624468333
53.0	492.25271045796717	632.7204321397367	690.4791447505008	731.4716321705538	781.51341181344
54.0	495.16810517983464	636.8622800485542	694.9785030831592	735.6237290466448	784.0036305447244
55.0	497.6862067812811	641.192559276403	699.524845902822	739.536057307745	786.1020073887382
56.0	500.62791381257324	645.7998433780191	703.7627684058813	743.4143496312346	788.1246977710587
57.0	504.6927473468364	650.2085050775249	707.6561228556043	747.2403737476611	790.0292521715446
58.0	509.42985213196016	654.4653543548618	711.3261058609022	749.4191499082664	791.8330442047494
59.0	515.405706547662	658.362586899044	714.5059755700088	752.1336373393435	793.5771379746416
60.0	520.8248623544814	662.1259506159162	718.3488522500546	755.0449521466053	795.1867153194011
61.0	525.5034584623876	666.2341873843395	722.5919647527437	757.7008954933685	796.7408574801833
62.0	529.5338823724744	670.3500570322852	725.6543674112769	760.3884179101274	798.2017413147979
63.0	532.9312710161093	673.8409932316496	728.5692255243088	762.7912603851267	799.5544536479289
64.0	535.6830054790618	677.4772866632246	731.3157484057122	764.942309126309	800.8134321359025
65.0	537.9716462838065	681.6457316896041	734.5541664536269	767.7889457272848	801.965111055016
66.0	541.7373343327722	685.4568251365279	737.8223150512301	769.9597003992425	803.1639678851282
67.0	546.2668903092213	688.6760943279421	741.0413113279948	771.7776127620808	804.3425236458746
68.0	550.5218036630633	691.9529177861423	743.4391754762139	773.4681270906315	805.3863302478203
69.0	554.6788601793111	695.2790805825985	745.5901332543614	775.4411918450272	806.388669268919
70.0	559.1096164226767	698.1043323158024	747.7498133888956	777.5435990356019	807.5178955568441
71.0	563.6023086683272	700.715281092972	750.2689359820495	779.6590524823489	808.5302347925314
72.0	568.0090731308366	703.9577046583147	752.9880794943855	781.226251291343	809.3788640505549
73.0	572.4056625473198	707.3278932097539	755.6040101674391	783.0467409403952	810.3157650641756
74.0	577.0996958417936	711.7818998430474	758.257539181186	784.8264019943034	811.1557515707566
75.0	581.7744364453083	715.8228935079284	760.9485471183767	786.358157020661	811.9371152352122
76.0	585.8037150220919	718.0585938690273	763.2536703060242	787.7286911751802	812.6568439725298
77.0	589.7849072853777	720.6327918124935	765.3896971189284	788.9053209739451	813.3074705407331
78.0	593.3991908596273	723.8408413737144	767.281558079298	789.9696059079836	813.8592044827691
79.0	596.8975445710513	726.5317628702476	769.1076206747566	791.189189445529	814.4408211878186
80.0	599.8991287381657	728.7259611239929	770.9295047049062	792.7129698150268	815.0227164850606
81.0	602.9957692938095	731.6010899364753	772.7911615525654	794.2278342200923	815.5889070035859
82.0	606.3575011969231	734.8085738295607	774.3575633929045	795.5939413148232	816.130389889258
83.0	609.6862846335432	736.8786781356891	775.7882807804336	796.5573712546696	816.6561522045718
84.0	612.9509568531205	738.7223028915304	777.3189180217285	797.5001628525314	817.1054824160353
85.0	615.9904566654369	741.6630024360596	779.1419477287092	798.4934863487396	817.4695862967911
86.0	618.7116161674998	744.5073278943464	781.2196244333107	799.7184433249528	817.7566832201413
87.0	621.2686902416601	746.8751812631405	783.0509001286039	800.6625132101098	818.053772765143
88.0	623.6543762235877	749.2612051677328	784.5572482022689	801.511150421682	818.3925008132039
89.0	626.0624224562255	751.680436488716	785.5909791277803	802.3138255381016	818.7176454786497
90.0	628.4878466384806	754.1143240739926	786.7959905061539	803.121278843187	819.0170989946901
91.0	632.098632708997	756.5629471653283	788.0449008219185	803.915941191463	819.316037336657
92.0	636.3870652748805	758.2435090101326	789.321034318118	804.7199642707548	819.6013300196291
93.0	639.3940541412045	759.4988231152779	790.7615435496814	805.5709601040489	819.8735460105001
94.0	641.8727133546982	760.8198091721695	792.2907422627619	806.3539649651676	820.1328151264106
95.0	644.8589018643087	762.164137061884	793.9288264421206	807.0427417721444	820.3816889583135
96.0	647.9880673881497	764.0303515575849	795.5948421658695	807.6495090222871	820.6384477119005
97.0	650.5606230631201	765.8627651312618	797.256719777208	808.3420814670853	820.8542379762857
98.0	653.0372981211956	767.0202644417865	798.2812331868586	808.9225976182606	821.0437415097164
99.0	655.0321339596628	768.3019334730399	799.1878171407676	809.3700134557637	821.1894900277523
100.0	656.9887603616912	769.7261389688657	799.9800764049534	809.6520306688467	821.2533145547117
