%z[mm]	ϕ=0.1	ϕ=0.3	ϕ=0.5	ϕ=0.7	ϕ=0.9
100.0	1140.0734111963202	994.9954685147515	917.6029207989782	877.1192291054768	854.8422591118502
101.0	1138.5211198920495	992.6077984744396	915.4263643288691	875.0235892609576	852.8245765911331
102.0	1136.98375406169	990.2307278470765	913.2765235944239	872.9721060538748	850.8565170158994
103.0	1135.4538509682861	987.9146038441698	911.161031662975	870.9694710392042	848.9555026855288
104.0	1133.9239478748823	985.615274950968	909.093968295045	869.0004552276305	847.0957054838934
105.0	1132.4650199574855	983.3558344433152	907.051732161763	867.064572955126	845.2715118670909
106.0	1131.0060920400888	981.127204933934	905.0488955390293	865.1731407617228	843.4809685615385
107.0	1129.5571766967662	978.9370891723919	903.0835203612933	863.318802203316	841.7258263427061
108.0	1128.1282865015914	976.7880779719534	901.140341096057	861.4952011799522	840.0165044634073
109.0	1126.6993963064167	974.6673261572732	899.2392331422124	859.7060531895729	838.3440919906409
110.0	1125.3002947008345	972.592619358392	897.3711313102527	857.9639842148365	836.7124993685562
111.0	1123.9160873900485	970.5340283150402	895.5261290111101	856.2552888222452	835.1259353700062
112.0	1122.5318800792625	968.527389262643	893.7305646072606	854.5799477317333	833.5918460022738
113.0	1121.1908873175562	966.5295937600835	891.9596034806607	852.951173280102	832.0926060893347
114.0	1119.84989455585	964.5928865826969	890.21324563131	851.3512809959406	830.6190583908905
115.0	1118.532738541026	962.6683128035781	888.5093895406786	849.7781924850766	829.168648802723
116.0	1117.2632560199672	960.797125976838	886.8269283778462	848.2381937278049	827.7528683318437
117.0	1115.9937734989087	958.9402702470322	885.1754030103762	846.7416130768215	826.4008375232976
118.0	1114.753094927713	957.112076711095	883.5626057951049	845.2746153042855	825.093440994261
119.0	1113.5268183314488	955.3161060238939	881.9708588353404	843.837121704566	823.8241648127524
120.0	1112.3005417351844	953.5548368661008	880.4154508444211	842.4413462363229	822.5859463502895
121.0	1111.108910334744	951.8272579465685	878.8864747242598	841.0704800885171	821.3781100647747
122.0	1109.9172789343033	950.1194968142484	877.3752058292366	839.7214940639274	820.1840100532734
123.0	1108.7388110262689	948.4569385185196	875.9037861032252	838.3982480451953	819.0110795080124
124.0	1107.5866701030473	946.8072953189596	874.4588965039972	837.112549636427	817.8667595223661
125.0	1106.4345291798256	945.2027796154713	873.0346414478227	835.8526968449142	816.7702273608836
126.0	1105.3194772698969	943.605962346431	871.6442289048238	834.61866106453	815.7135711680037
127.0	1104.2229698666144	942.0602480119227	870.2756073785833	833.4208793259128	814.6838246941406
128.0	1103.1264624633322	940.5265378176157	868.9350028738892	832.2493149079605	813.6759113175408
129.0	1102.0384373692714	939.0348421140138	867.6271626030251	831.0981742790271	812.6852115745999
130.0	1100.9504122752103	937.5621043466888	866.3376625292518	829.9686689735373	811.7207404485804
131.0	1099.8871484772974	936.1215950710339	865.078213558446	828.8782131271313	810.7863246062162
132.0	1098.8734072716802	934.7047724426689	863.8490838979474	827.8118316197766	809.8887170913633
133.0	1097.8596660660633	933.3099445582154	862.6374417679109	826.7684431818703	809.0300909297158
134.0	1096.8669594546939	931.9458657744982	861.4577843772114	825.7534964180284	808.196693199602
135.0	1095.8847701404486	930.5971615411489	860.3008752311198	824.759298147176	807.3779314955643
136.0	1094.9025808262033	929.2984734293825	859.1600185367059	823.78468785161	806.5741618723979
137.0	1093.9571630701482	928.0111526179757	858.0552144159861	822.8339839040178	805.7863798647506
138.0	1093.011745314093	926.7471802716647	856.9688926057497	821.9134724235347	805.0165143561997
139.0	1092.0834369562615	925.4896477150172	855.9010531059964	821.0071211913377	804.2655538589597
140.0	1091.1893473948767	924.276449332572	854.8646628780205	820.115172137835	803.530635925861
141.0	1090.2952578334919	923.0760115904836	853.8434263003306	819.2478414242951	802.8128480070411
142.0	1089.4233281537065	921.9120328208429	852.8439514429197	818.4026645055627	802.1129113369019
143.0	1088.5624784147208	920.7665884498323	851.8721862479463	817.5743372233269	801.4339204740215
144.0	1087.7016286757353	919.6481032041017	850.9155675692255	816.7634991362603	800.7736288341647
145.0	1086.879988884738	918.5520931372486	849.9852048268056	815.9803709884511	800.1312082333563
146.0	1086.0583490937408	917.4740632134973	849.077990176139	815.213863048895	799.5074039099247
147.0	1085.2492846758569	916.4244319587765	848.1854149253162	814.4637898609611	798.9059803022303
148.0	1084.465371004199	915.3867580383842	847.321662454187	813.7366815471768	798.3284884077744
149.0	1083.6814573325412	914.3834267733209	846.4758159742772	813.029352139057	797.767853038545
150.0	1082.9382832579306	913.3860681439668	845.6438963764268	812.3372998960713	797.223228427664
151.0	1082.215478981844	912.4360599910356	844.8434876657942	811.6612856519797	796.6938399403939
152.0	1081.4926747057573	911.4909436798961	844.0563082907191	811.0090738618746	796.1815449801738
153.0	1080.8149796664313	910.5739554590597	843.2861380613609	810.372505260543	795.6827539540669
154.0	1080.1372846271054	909.6700116114339	842.5419461478499	809.7505569335622	795.198875197926
155.0	1079.4616498638677	908.7970481501831	841.8099404816694	809.1447776093371	794.7283980317408
156.0	1078.790135652807	907.9398383537849	841.0965799460641	808.5587465831795	794.263107129941
157.0	1078.1186214417464	907.1023206384525	840.4050201370161	807.9876183542721	793.8231287729266
158.0	1077.486635084159	906.2931448344049	839.7263876388321	807.4318286645251	793.4006825868647
159.0	1076.874412653308	905.5034540943655	839.0722835493659	806.9007678386947	792.99435790239
160.0	1076.2621902224569	904.7384301884092	838.4359899102026	806.3847487653064	792.6031098576296
161.0	1075.6851684213652	903.9820396743821	837.812109715632	805.8822653524177	792.2324017693587
162.0	1075.1081466202738	903.2681413971796	837.2141371372277	805.3930505769348	791.8663107326702
163.0	1074.5491814474315	902.5608764429563	836.6283920823531	804.9156366860055	791.5001879663914
164.0	1074.0263295310874	901.8879781165125	836.0548745510081	804.4496823941017	791.1344312647064
165.0	1073.5034776147434	901.2199574311269	835.5112670139713	803.9973406332365	790.7890950063736
166.0	1072.9988342436388	900.5733983663981	834.9766164982494	803.5638093367991	790.4531995586917
167.0	1072.5032951451542	899.9387516524381	834.4535710186849	803.1422141091724	790.126263566875
168.0	1072.0077560466696	899.3279296400154	833.9542566143834	802.7325080679645	789.8100121699235
169.0	1071.5662020855955	898.7373132324394	833.4673816109627	802.3390386233347	789.507564713031
170.0	1071.1246481245214	898.1684567070059	833.0013956042332	801.9581294210902	789.2198748514708
171.0	1070.6888867776242	897.6220482709285	832.5503850650016	801.5876100382391	788.9232054901132
172.0	1070.264710659081	897.0888445932956	832.1094089504118	801.2283351308781	788.6258141811013
173.0	1069.8405345405376	896.5817901276258	831.6910245935488	800.8846647239102	788.3369818758326
174.0	1069.4440782420236	896.082206865374	831.2873071294808	800.5543627397852	788.0720516566995
175.0	1069.061481853524	895.6169586035631	830.8949972486977	800.2360247237707	787.8196402046094
176.0	1068.6788854650242	895.1574995251535	830.5258935282778	799.9287938845276	787.5718953670224
177.0	1068.326434496577	894.736070238816	830.1672846044569	799.636583628091	787.3278944574446
178.0	1067.9739835281293	894.3219567319118	829.8221689905486	799.3552739517513	787.0913873747145
179.0	1067.6439140368605	893.9334484530248	829.4982738742623	799.0847931394325	786.8724721066648
180.0	1067.3586074999482	893.5569946231567	829.1847857931363	798.8314297931762	786.6645543366446
181.0	1067.0733009630362	893.2010333566203	828.88752389011	798.5898221179497	786.4674591164408
182.0	1066.801489695118	892.8649899136504	828.6081720204696	798.3599598615801	786.2813115974704
183.0	1066.5364260616973	892.5474415925635	828.3393981978853	798.1459038646445	786.110455885266
184.0	1066.2713624282762	892.251980025422	828.0905925309872	797.9488418337704	785.9604084200894
185.0	1066.0334158149255	891.9675618352527	827.8559493480183	797.7618520451863	785.8164122383599
186.0	1065.7954692015746	891.7065180039965	827.631213019902	797.5834519450099	785.6733300262852
187.0	1065.575491009335	891.4507865270385	827.4276171592146	797.4181790735031	785.5341350815619
188.0	1065.391449659318	891.2270611698017	827.2367306983289	797.2637812146723	785.4043002488352
189.0	1065.207408309301	891.0083297842662	827.0585536372446	797.1205505657919	785.2824283829941
190.0	1065.0537955543161	890.8197021355054	826.9042812268073	796.9930426119254	785.1733950426529
191.0	1064.9153970968475	890.6408252430994	826.7608399109554	796.8789543373387	785.0824976140127
192.0	1064.7769986393787	890.4898076545636	826.632794347118	796.7757919820566	785.0037890558918
193.0	1064.6692827271359	890.3481036859433	826.5242442639939	796.6840688413389	784.9338968186698
194.0	1064.5615668148928	890.2199468008362	826.4266366829452	796.6096114384713	784.8757195588088
195.0	1064.4649793417516	890.1186388124906	826.3483597368601	796.5474784196996	784.831708357454
196.0	1064.3906487468134	890.0388099415542	826.2845117601317	796.4961656053073	784.806751996263
197.0	1064.3163181518755	889.9759234999455	826.2296897335912	796.4550943283989	784.7808953541106
198.0	1064.2692402365558	889.9201707127904	826.1921390013209	796.4235640189775	784.7543193931193
199.0	1064.2357886610448	889.9024411305035	826.1695438957305	796.4023227306532	784.7314924449169
200.0	1064.202337085534	889.8913242794979	826.1585809442241	796.3929433059676	784.7188641943343
