%z[mm]	ϕ=0.1	ϕ=0.3	ϕ=0.5	ϕ=0.7	ϕ=0.9
118.0	317.6579980342438	350.2524618755246	395.45533888038693	433.9327549968275	488.5406124721751
119.0	317.7269456349931	350.7375051429341	396.6718219739276	435.91164261011465	489.65316048720064
120.0	317.79589323574237	351.20237939429717	397.96827432268526	437.89053022340175	490.7657085022262
121.0	317.8648408364917	351.6672536456602	399.2647266714428	439.86941783668885	491.87825651725177
122.0	317.93378843724093	352.1321278970232	400.56117902020037	441.848305449976	492.99080453227737
123.0	318.00249880764454	352.5970021483863	401.857631368958	443.4031933729333	494.0989057781131
124.0	318.0617432233595	353.0618763997494	403.15408371771565	444.92095268654197	495.0494692117339
125.0	318.1209876390745	353.5267506511124	404.4080502059617	446.4387120001507	496.0000326453547
126.0	318.1802320547895	354.01651177131305	405.4566729729881	447.9564713137595	496.9505960789755
127.0	318.2394764705045	354.5445965743551	406.5052957400145	449.4742306273682	497.90115951259634
128.0	318.2987208862194	355.07268137739715	407.553918507041	450.9896618506794	498.85172294621714
129.0	318.3579653019344	355.60076618043917	408.6025412740674	452.50084102749116	500.1192534496142
130.0	318.4172097176494	356.1288509834812	409.65116404109375	454.01202020430287	501.42504629893244
131.0	318.4740760682251	356.65693578652326	410.69978680812017	455.52319938111464	502.73083914825077
132.0	318.52647930767245	357.1850205895653	412.1658248281153	457.0343785579264	504.0366319975691
133.0	318.57888254711986	357.71310539260736	413.6745889127151	458.5455577347381	505.34242484688735
134.0	318.6312857865672	358.38732372163673	415.1833529973148	459.83231553878545	506.80427797117545
135.0	318.68368902601463	359.0685333547523	416.69211708191455	461.05874241555154	508.3161930539558
136.0	318.73609226546205	359.7497429878679	418.20088116651425	462.2851692923176	509.82810813673615
137.0	318.7884955049094	360.4309526209835	419.709645251114	463.5115961690837	511.34002321951647
138.0	318.84089874435676	361.112162254099	420.91735030125534	464.7380230458498	512.8519383022968
139.0	318.921868248957	361.7933718872146	421.9578022658254	465.94384266029175	514.2812619805075
140.0	319.0169157900286	362.47458152033016	422.99825423039545	467.07763223808865	515.6603852233193
141.0	319.1119633311001	363.1636780253613	424.0387061949655	468.2114218158856	517.0395084661312
142.0	319.2070108721717	363.8602028332152	425.07915815953555	469.3452113936825	518.4186317089432
143.0	319.3020584132432	364.5567276410692	426.11961012410563	470.4790009714794	519.7977549517551
144.0	319.3971059543147	365.25325244892315	427.0074157282436	471.6127905492763	521.1560635520041
145.0	319.4921534953863	365.94977725677705	427.6446534359825	472.76471779638666	522.4924285193775
146.0	319.5872010364578	366.646302064631	428.2818911437214	473.9261236907091	523.828793486751
147.0	319.6701867219371	367.342826872485	428.9191288514603	475.0875295850316	525.1651584541244
148.0	319.7530767935904	368.0305567180179	429.5563665591992	476.24893547935403	526.5015234214978
149.0	319.83596686524373	368.61074556204017	430.19360426693817	477.4103413736765	527.7962765585302
150.0	319.918856936897	369.1909344060624	430.90557945093445	478.6254536237223	529.0143032343577
151.0	320.0017470085503	369.7711232500846	432.1967579259333	480.37641539048235	530.2323299101853
152.0	320.0846370802036	370.35131209410685	433.4879364009321	482.12737715724234	531.4503565860128
153.0	320.1675271518569	370.9315009381291	434.7791148759309	483.87833892400243	532.6683832618404
154.0	320.2412424961549	371.5116897821513	436.0702933509298	485.6293006907625	533.8979313073935
155.0	320.29454608120676	372.0918786261735	437.36147182592856	487.3802624575225	535.1691815803699
156.0	320.34784966625864	372.790431297032	438.65265030092735	488.8387901778824	536.4404318533465
157.0	320.4011532513105	373.5566600050964	439.88473353850827	490.0331788364416	537.7116821263229
158.0	320.4544568363624	374.3228887131608	441.10638835674786	491.2275674950008	538.9829323992993
159.0	320.5077604214143	375.08911742122524	442.3280431749874	492.42195615356	540.2475919616072
160.0	320.56106400646615	375.85534612928967	443.5496979932269	493.61634481211917	541.4377832895643
161.0	320.61436759151803	376.62157483735405	444.77135281146644	494.8107334706784	542.6279746175213
162.0	320.68922007131516	377.3878035454185	445.993007629706	495.88150345326835	543.8181659454784
163.0	320.7768338084414	378.1253158543423	447.1680797249221	496.94708798292936	545.0083572734355
164.0	320.8644475455676	378.7456700899095	448.31020328107246	498.0126725125904	546.1985486013925
165.0	320.9520612826938	379.36602432547664	449.45232683722276	499.0782570422515	547.3542056507449
166.0	321.03967501982004	379.9863785610438	450.5944503933731	500.1438415719125	548.5078969615927
167.0	321.1272887569463	380.60673279661097	451.7365739495234	501.28460524513275	549.6615882724404
168.0	321.21490249407253	381.22708703217813	452.87869750567376	502.54096869910273	550.8152795832883
169.0	321.30251623119875	381.8474412677453	453.9919885645308	503.7973321530728	551.9689708941361
170.0	321.3953530842182	382.46779550331246	455.0444113883485	505.0536956070428	553.0939867533717
171.0	321.4885071796569	383.12560634763855	456.0968342121662	506.3100590610128	554.2123190836297
172.0	321.58166127509566	383.7954091958048	457.1492570359839	507.56642251498283	555.3306514138878
173.0	321.6748153705344	384.46521204397106	458.2016798598015	508.7350419175151	556.4489837441458
174.0	321.76796946597324	385.1350148921373	459.2541026836192	509.88548378003003	557.5673160744038
175.0	321.861123561412	385.8048177403036	460.29553957925975	511.035925642545	558.666115535993
176.0	321.9542776568507	386.47462058846986	461.1557122319221	512.1863675050599	559.7555452773689
177.0	322.04384770009955	387.1444234366361	462.01588488458447	513.3368093675749	560.8449750187448
178.0	322.12258632351876	387.8790079304881	462.8760575372468	514.5415394208774	561.9344047601207
179.0	322.201324946938	388.75245354482524	463.7362301899092	515.8986285425411	563.0238345014967
180.0	322.2800635703572	389.62589915916243	464.59640284257154	517.2557176642048	564.1000646834264
181.0	322.3588021937764	390.4993447734996	465.4565754952339	518.6128067858685	565.1650803559725
182.0	322.4375408171956	391.3727903878368	466.1405911344596	519.9698959075322	566.2300960285187
183.0	322.5162794406149	392.246236002174	466.77858399331166	521.326985029196	567.2951117010649
184.0	322.5950180640341	393.1196816165112	467.4165768521636	522.319429099803	568.360127373611
185.0	322.6892232095442	393.99312723084836	468.0545697110156	523.153378681818	569.4478387674898
186.0	322.796498725707	395.0274574013886	468.6925625698675	523.9873282638331	570.568825490182
187.0	322.9037742418698	396.08398794361693	469.33055542871955	524.8212778458483	571.6898122128742
188.0	323.0110497580326	397.1405184858453	469.8957583512858	525.6552274278632	572.8107989355664
189.0	323.1183252741954	398.1970490280737	470.39604065817133	526.5074986271103	573.9317856582585
190.0	323.2256007903582	399.253579570302	470.8963229650568	527.4809301822485	575.0339094786459
191.0	323.332876306521	400.31011011253037	471.39660527194235	528.4543617373868	576.0851180853225
192.0	323.44015182268384	401.3666406547587	471.8968875788279	529.4277932925249	577.136326691999
193.0	323.5347749695791	402.21151876126186	472.39716988571337	530.401224847663	578.1875352986757
194.0	323.62696482901373	402.7863328249522	472.88628637911967	531.3746564028013	579.2387439053523
195.0	323.7191546884484	403.3611468886425	473.344319704461	532.2943407973677	580.2732814501477
196.0	323.8113445478831	403.9359609523328	473.8023530298022	533.1727585446522	581.2011500457013
197.0	323.90353440731775	404.5107750160231	474.2603863551434	534.0511762919366	582.1290186412549
198.0	323.9957242667524	405.08558907971343	474.71841968048466	534.929594039221	583.0568872368085
199.0	324.08791412618706	405.66040314340376	475.1764530058259	535.8080117865055	583.9847558323621
200.0	324.17879841668054	406.2352172070941	475.6344863311675	536.6864295337899	584.9126244279157
201.0	324.2627223563038	406.8041302968653	476.2945050631687	537.56439833581	585.8308241949417
202.0	324.34664629592703	407.3730433866366	476.9545237951698	538.44236713783	586.7490239619677
203.0	324.4305702355503	407.9419564764079	477.61454252717095	539.3203359398501	587.6672237289937
204.0	324.5144941751735	408.51086956617917	478.27456125917206	540.1983047418701	588.5854234960196
205.0	324.5984181147968	409.0797826559504	478.9345799911732	541.0762735438901	589.5036232630456
206.0	324.6823420544201	409.6486957457217	479.59459872317433	541.9113115612196	590.3509682078895
207.0	324.7662659940433	410.2176088354929	480.2096281679612	542.6904349857674	591.1872394041537
208.0	324.84423944069465	410.76468047167936	480.8084963904256	543.4695584103151	592.0235106004178
209.0	324.9156935212108	411.29463469822184	481.40736461289004	544.2486818348629	592.859781796682
210.0	324.98714760172703	411.82458892476427	482.00623283535447	545.0278052594106	593.6960529929461
211.0	325.0586016822432	412.3545431513067	482.60510105781884	545.8069286839583	594.564359950047
212.0	325.1300557627594	412.8844973778492	483.2039692802832	546.5740862636453	595.4445354113311
213.0	325.2015098432756	413.4144516043916	483.88180833654116	547.339434393139	596.3247108726152
214.0	325.2729639237918	413.9444058309341	484.6481906374973	548.1047825226325	597.2048863338994
215.0	325.34441800430795	414.47139998831983	485.4145729384534	548.8701306521261	598.0850617951836
216.0	325.42502812102947	414.9769427295185	486.1809552394094	549.6354787816197	598.88350044242
217.0	325.5080738089083	415.48248547071717	486.9473375403654	550.4385624990758	599.6261897997051
218.0	325.59111949678714	415.98802821191583	487.7137198413215	551.3284637173897	600.3688791569903
219.0	325.6741651846659	416.4935709531145	488.47360279294037	552.2183649357037	601.1115685142754
220.0	325.75721087254476	416.9991136943132	489.2086088040701	553.1082661540177	601.8542578715605
221.0	325.8402565604236	417.5046564355119	489.94361481519985	553.9981673723317	602.6543046118063
222.0	325.92330224830243	418.0101991767105	490.67862082632956	554.8880685906456	603.52186141069
223.0	326.0059278205538	418.52729890075796	491.41362683745933	555.8494454350107	604.3894182095737
224.0	326.08483257507714	419.04979020140706	492.14863284858905	556.8362902903413	605.2569750084574
225.0	326.1637373296005	419.5722815020563	492.88363885971876	557.8231351456718	606.1245318073411
226.0	326.2426420841239	420.09477280270545	493.6620125673483	558.8099800010023	607.0339762008946
227.0	326.32154683864724	420.61726410335456	494.44301467201353	559.7968248563328	608.0307428268017
228.0	326.40045159317054	421.13975540400367	495.22401677667875	560.7156492118044	609.0275094527088
229.0	326.4793563476939	421.66224670465283	496.00501888134403	561.30613462632	610.024276078616
230.0	326.55826110221733	422.20880590733015	496.78602098600925	561.8966200408358	611.0210427045232
231.0	326.66195420076565	422.8305403686137	497.5670230906745	562.4871054553515	611.9745188689793
232.0	326.80104635456775	423.45227482989725	498.3437898900538	563.0775908698672	612.7422587948791
233.0	326.9401385083699	424.07400929118074	499.1185504799856	563.6680762843829	613.5099987207789
234.0	327.07923066217205	424.69574375246424	499.8933110699173	564.3046048490121	614.2777386466787
235.0	327.2183228159742	425.3174782137478	500.668071659849	564.971077108775	615.0454785725785
236.0	327.3574149697763	425.9392126750313	501.44283224978074	565.637549368538	615.8068629285965
237.0	327.4965071235784	426.56094713631484	502.21759283971244	566.3040216283008	616.4565920362268
238.0	327.63559927738055	427.11213890040676	502.8543821487001	566.9704938880637	617.1063211438571
239.0	327.76482713210106	427.64604007417995	503.2961073320079	567.6323850671552	617.7560502514874
240.0	327.89023508472854	428.1799412479532	503.73783251531574	568.1850655109668	618.4057793591178
241.0	328.015643037356	428.7138424217264	504.1795576986236	568.7377459547782	619.0555084667482
242.0	328.14105098998346	429.2477435954996	504.62128288193145	569.2904263985897	619.6913673557502
243.0	328.26645894261094	429.78164476927293	505.0630080652393	569.8431068424013	620.3259986797552
244.0	328.39186689523837	430.3155459430461	505.51300802827865	570.3957872862129	620.9606300037601
245.0	328.51727484786585	430.8456906284747	506.0098990931042	571.0038201346148	621.5952613277651
246.0	328.6417633974749	431.36926530250366	506.50679015792974	571.6731348227493	622.22989265177
247.0	328.73637420748213	431.8928399765326	507.00368122275523	572.3424495108839	622.7908961338798
248.0	328.8309850174893	432.4164146505616	507.5005722875808	573.0117641990183	623.3315579306413
249.0	328.9255958274966	432.93998932459056	507.99746335240627	573.6810788871529	623.8722197274029
250.0	329.0202066375038	433.4635639986195	508.4943544172318	574.3503935752874	624.4128815241646
251.0	329.11481744751103	433.9871386726484	509.05817376230766	574.9491913776441	624.9535433209262
252.0	329.20942825751825	434.5107133466774	509.6306291956684	575.540921514856	625.4912212311779
253.0	329.3040390675255	434.97038003681615	510.20308462902904	576.1326516520678	626.0272808603663
254.0	329.39125098065074	435.4248201779886	510.7755400623897	576.7243817892796	626.5633404895548
255.0	329.46368408169303	435.879260319161	511.34799549575047	577.3161119264914	627.0994001187431
256.0	329.5361171827353	436.33370046033343	511.92045092911115	577.9474400391819	627.6354597479317
257.0	329.6085502837777	436.7881406015058	512.3574741436612	578.6545400387924	628.162245464344
258.0	329.68098338481997	437.2425807426782	512.7119918354232	579.361640038403	628.6802344067357
259.0	329.75341648586226	437.6970208838506	513.0665095271852	580.0687400380135	629.1982233491275
260.0	329.8258495869046	438.10719354188774	513.4210272189472	580.775840037624	629.7162122915192
261.0	329.8982826879469	438.4703659661117	513.7755449107091	581.4829400372346	630.234201233911
262.0	330.0205029505204	438.8335383903356	514.1300626024711	581.990253949848	630.7520233172627
263.0	330.1705862834158	439.19671081455954	514.5653129067213	582.440410536223	631.2695708786433
264.0	330.3206696163112	439.5598832387834	515.1458835934418	582.890567122598	631.7871184400238
265.0	330.4707529492066	439.92305566300735	515.7264542801624	583.340723708973	632.3046660014045
266.0	330.620836282102	440.2862280872312	516.3070249668832	583.790880295348	632.8222135627851
267.0	330.7709196149974	440.6512809298249	516.8875956536037	584.2320254525721	633.3286994061319
268.0	330.9210029478928	441.0556386235996	517.4681663403243	584.6396495387347	633.8007020848164
269.0	331.07108628078817	441.4599963173743	518.0558264026191	585.0472736248972	634.2727047635009
270.0	331.18666515808286	441.864354011149	518.7127466115232	585.4548977110599	634.7447074421855
271.0	331.30045700385006	442.26871170492365	519.3696668204274	585.8625217972224	635.2167101208701
272.0	331.41424884961725	442.6730693986983	520.0265870293316	586.270145883385	635.6860312029066
273.0	331.52804069538445	443.07742709247304	520.6835072382357	586.7517380561494	636.1331378124291
274.0	331.6418325411517	443.4817847862477	521.34042744714	587.2738294061368	636.5802444219518
275.0	331.7556243869189	443.87891381559723	521.9973476560441	587.7959207561239	637.0273510314743
276.0	331.8694162326861	444.27134865038926	522.387516126535	588.3180121061113	637.4744576409967
277.0	331.9918948184992	444.66378348518134	522.7224933446138	588.8401034560985	637.9215642505192
278.0	332.13905282897196	445.05621831997337	523.0574705626924	589.3646063928674	638.3526472292466
279.0	332.2862108394447	445.44865315476545	523.3924477807711	589.9166490642648	638.7832779140978
280.0	332.4333688499175	445.8410879895575	523.7274249988498	590.4686917356621	639.2139085989489
281.0	332.5805268603903	446.2335228243495	524.0624022169284	591.0207344070595	639.6445392838001
282.0	332.7276848708631	446.625013129135	524.3912777166905	591.572777078457	640.0751699686514
283.0	332.8748428813359	447.01178920794274	524.715441696948	592.1248197498544	640.5036439471208
284.0	333.02200089180866	447.39856528675045	525.0396056772055	592.6014714650424	640.9316991057221
285.0	333.16372488823936	447.7853413655582	525.3637696574631	593.0070782957372	641.3597542643234
286.0	333.3013597931664	448.17211744436594	525.6879336377206	593.4126851264319	641.7878094229246
287.0	333.4389946980934	448.55889352317365	526.012097617978	593.8182919571266	642.215864581526
288.0	333.5766296030204	448.94566960198136	526.3971766974885	594.2238987878213	642.5939763375981
289.0	333.71426450794746	449.3324456807891	526.9243935236863	594.6295056185162	642.9509094675307
290.0	333.8518994128745	449.7287342966536	527.4516103498842	595.0436949494402	643.3078425974632
291.0	333.98953431780154	450.12858524785184	527.9788271760821	595.4583439657099	643.6647757273956
292.0	334.1271692227286	450.52843619905013	528.5060440022799	595.8729929819796	644.0217088573282
293.0	334.28189903377665	450.92828715024837	529.0332608284776	596.2876419982491	644.366097366814
294.0	334.4392823154672	451.3281381014466	529.5586922857302	596.7022910145188	644.7009082021541
295.0	334.5966655971577	451.72798905264483	530.0359132080297	597.0933991487781	645.0357190374942
296.0	334.7540488788482	452.12784000384306	530.513134130329	597.4466614204191	645.3705298728344
297.0	334.9114321605387	452.52903333004224	530.9903550526285	597.7999236920602	645.7053407081745
298.0	335.06881544222927	452.93354252335	531.4675759749279	598.1531859637013	646.0272222873008
299.0	335.22619872391977	453.33805171665773	531.9447968972273	598.5064482353424	646.3320969696975
300.0	335.3820765655005	453.74256090996545	532.4220178195268	598.8597105069834	646.6369716520942
301.0	335.52998535483033	454.1470701032732	532.8969207748513	599.2064710641833	646.9418463344908
302.0	335.6778941441601	454.55157929658094	533.3711369086046	599.5517831578692	647.2467210168875
303.0	335.82580293348997	454.95608848988866	533.8453530423579	599.897095251555	647.5505886723287
304.0	335.97371172281976	455.36059768319643	534.3195691761113	600.2424073452408	647.8520696169436
305.0	336.1216205121496	455.7812742737695	534.7937853098646	600.5877194389268	648.1535505615585
306.0	336.2695293014794	456.20483081073706	535.2680014436179	600.9129527584636	648.4550315061733
307.0	336.41743809080924	456.6283873477046	535.7477727689591	601.178628273131	648.7565124507883
308.0	336.5518197368082	457.05194388467214	536.2329428990787	601.4443037877984	649.0508966747843
309.0	336.66981127938857	457.4755004216397	536.7181130291982	601.7099793024657	649.3084534278197
310.0	336.7878028219689	457.8990569586072	537.2032831593178	601.975654817133	649.5660101808551
311.0	336.90579436454925	458.3226134955748	537.6884532894373	602.2413303318004	649.8235669338904
312.0	337.0237859071296	458.733717825156	538.173623419557	602.5379955346801	650.0811236869258
313.0	337.14177744970993	459.12686078627047	538.6319603668913	602.8488157318928	650.3385448699922
314.0	337.2597689922903	459.5200037473849	539.0066387471821	603.1596359291057	650.5909671785531
315.0	337.3777605348706	459.9131467084994	539.3813171274729	603.4704561263184	650.8433894871139
316.0	337.4890056222251	460.3062896696139	539.7559955077637	603.7812763235312	651.0958117956748
317.0	337.59801770490026	460.6994326307283	540.1306738880544	604.104941793291	651.3482341042358
