index,name,value
1,A_Nu,4.76633868691575
2,B_Re,0.5066460276392301
3,C_Pr_fixed,0.3333333333333333
4,phi_0,0.8853529379366551
5,m_rec,0.2559888786921485
6,front_dep,1.0
7,scale_456,1.34
8,scale_304,1.58
9,scale_256,1.11
10,G_core_perim_W_m_K,11.173236531098103
11,C_perim_eff_J_K,149.20357902016036
12,k_perim_ref_W_m_K,7.778415145762852
13,beta_opt,184.67243519237965
14,spill_capture,0.5233200775167145
15,beta_perim_1_m,10.511044656976205
16,f_core_rear,0.9991098649603759
17,flange_scale,0.1013625670610944
18,flange_cool_gain,5.57829264824557
19,flange_cool_tau_s,112.53906558100354
20,k_core_axial_scale,0.046515057916329976
21,C_rear_eff_J_K,75.78486126770564
22,G_receiver_rear_W_K,0.1428047897891988
23,G_rear_tube_W_K,0.0
24,G_rear_cavity_W_K,1.0941780345883656
25,G_rear_axial_W_K,5.445630989686731
# fitted,phi_0,0.8853529379366551
# fitted,m_rec,0.2559888786921485
# fitted,G_core_perim_W_m_K,11.173236531098103
# fitted,C_perim_eff_J_K,149.20357902016036
# fitted,k_perim_ref_W_m_K,7.778415145762852
# fitted,spill_capture,0.5233200775167145
# derived,f_perim_source,0.4871049402872408
# derived,flux_receiver_fraction,0.06920265203911855
# derived,flux_spillover_fraction,0.9307973479608814
# fitted,beta_perim_1_m,10.511044656976205
# fitted,f_core_rear,0.9991098649603759
# fitted,flange_scale,0.1013625670610944
# fitted,flange_cool_gain,5.57829264824557
# fitted,flange_cool_tau_s,112.53906558100354
# fitted,k_core_axial_scale,0.046515057916329976
# fitted,C_rear_eff_J_K,75.78486126770564
# fitted,G_receiver_rear_W_K,0.1428047897891988
# fitted,G_rear_tube_W_K,0.5
# fitted,G_rear_cavity_W_K,1.0941780345883656
# fitted,G_rear_axial_W_K,5.445630989686731
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_receiver_participating_eff_J_K,221.73051158598122
# derived,C_total_with_rear_eff_J_K,297.51537285368687
# reference,measured_C_eff_J_K,301.0
