simulation_id,flow_lpm,irradiance,T8_model,T8_experiment,T12_perim_model,T12_perim_experiment,T11_perim_model,T11_perim_experiment,T9_core_model,T9_core_experiment,T10_core_model,T10_core_experiment,T3_model,T3_experiment,T2_model,T2_experiment,T12_minus_T9_model,T12_minus_T9_experiment,T11_minus_T10_model,T11_minus_T10_experiment
E67,15.2805125,456000.0,1117.3179499831108,931.6279999999999,1110.759982194334,991.103,884.3554103801728,878.055,1236.5462276468395,966.6659999999999,904.1980918487172,824.995,677.7820608212043,763.414,377.5241476678808,326.43699999999995,-125.78624545250545,24.437000000000012,-19.84268146854447,53.059999999999945
E68,12.499871559633025,456000.0,1140.3855660102772,1012.649,1121.8345459966092,1047.717,883.3632713776676,898.751,1249.9570532321825,1020.928,902.6884522402185,850.0989999999999,673.0770774171905,773.207,398.8032377259246,338.52,-128.12250723557327,26.7890000000001,-19.325180862550837,48.652000000000044
E69,10.499733944954128,456000.0,1153.496759368438,1058.429,1122.4444675959394,1070.73,869.8817211913929,896.755,1251.1417327618453,1044.378,888.1064188728067,852.837,658.5473690313827,769.76,398.68145693286084,344.308,-128.69726516590595,26.35200000000009,-18.224697681413772,43.918000000000006
E70,9.107139705882352,456000.0,1163.760091706946,1152.474,1125.0056663063672,1120.277,864.1474591675837,912.173,1254.2848131612625,1093.725,881.6968110076455,871.483,651.8808476448094,779.518,409.37783794674397,352.421,-129.27914685489532,26.552000000000135,-17.549351840061718,40.690000000000055
E71,7.126846153846151,456000.0,1176.2350520934324,1203.298,1124.1652855255918,1120.348,848.4793135043047,882.823,1253.6821237065449,1095.306,864.7164657463758,847.476,636.5505723154773,753.56,412.2043999751501,356.00399999999996,-129.51683818095307,25.041999999999916,-16.237152242071033,35.34699999999998
E72,18.707575757575754,304000.0,944.91477400883,737.656,920.103408726455,797.899,705.2876772039274,733.977,972.731814636626,771.112,712.0517281213815,684.1869999999999,551.288902942635,652.9549999999999,338.8170011890119,309.928,-52.62840591017107,26.787000000000035,-6.764050917454142,49.79000000000008
E73,13.170870967741934,304000.0,993.5023927137487,837.694,947.8661835251247,894.482,710.7573821919967,791.76,1004.8136268110569,867.5509999999999,717.2700435856896,747.4,550.690552713858,694.626,357.1267781235088,325.12,-56.947443285932195,26.93100000000004,-6.512661393692838,44.360000000000014
E74,9.023245901639344,304000.0,1026.3067935930196,948.538,955.0972968928713,962.509,695.6908800250364,804.0,1013.5380789061159,935.491,701.3078797995735,767.8009999999999,537.75412887948,697.672,368.1399851396538,333.964,-58.44078201324453,27.01800000000003,-5.616999774537021,36.19900000000007
E75,6.944410852713178,304000.0,1040.495281470429,1008.725,953.490509604607,979.689,682.2246455284966,788.678,1011.9890165057507,954.178,687.2406988077164,757.393,527.9589989654257,681.066,369.9542080213583,336.517,-58.49850690114363,25.510999999999967,-5.016053279219818,31.284999999999968
E76,4.526673611111114,304000.0,1057.9936776364245,1067.693,948.3200249742126,970.472,662.1076399889455,751.1579999999999,1006.4067724749369,947.353,666.2824853957487,726.308,514.246003289106,647.019,372.5404663362916,338.123,-58.0867475007243,23.119000000000028,-4.174845406803229,24.84999999999991
E77,13.84748387096774,256000.0,835.7657720925092,565.544,756.7076917940136,623.3499999999999,562.0538498541089,574.299,777.4559713155583,602.429,564.3272491325234,543.727,463.63846867262987,525.356,322.960153733703,308.37,-20.748279521544646,20.920999999999935,-2.2733992784145585,30.572000000000003
E78,10.009137614678897,256000.0,882.9436234057533,631.689,794.6681766388641,685.819,581.8263910974857,612.092,818.2937242025697,663.635,584.1573576762032,583.704,473.6256627187676,554.4549999999999,342.19149087001074,312.95899999999995,-23.625547563705595,22.18399999999997,-2.3309665787174936,28.388000000000034
E79,8.033490566037736,256000.0,896.665730394637,676.213,793.1466777994024,716.108,573.2506003075877,622.325,816.7042315663336,694.063,575.3667605321226,595.766,467.8667607699498,560.0329999999999,341.3313083234808,314.96,-23.557553766931278,22.04499999999996,-2.1161602245349513,26.559000000000083
E80,6.605050847457628,256000.0,908.3345515202675,710.3340000000001,794.3803253755519,735.351,569.1653185805245,626.4849999999999,818.0396926725234,713.233,571.138086139973,601.77,464.98854158304084,561.2539999999999,343.65187804959675,316.11899999999997,-23.65936729697148,22.118000000000052,-1.9727675594484708,24.714999999999918
E81,4.527140495867768,256000.0,924.5742649112509,760.0609999999999,790.8584689073374,749.902,558.5573722478993,618.9749999999999,814.2213007153971,728.5039999999999,560.258579404914,597.766,458.2070808147676,550.499,345.5296438946668,319.315,-23.362831808059696,21.39800000000014,-1.7012071570147782,21.208999999999946
