variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_heterogeneous,E73,2.74,728.2583230007714,804.4038156280591,296.981,721.0424395102314,5.19850114937835,150.90987414998995,1.8061595259169503,0.8357161452926634,116.4989854022554,5.279432247585447
fitted_heterogeneous,E73,8.220000000000002,736.2814480215754,782.766263579844,721.0424395102314,767.8463520813007,3.378201411718599,123.86751728304034,1.4199733209046805,0.758279534305643,13.424286631800475,3.222954186961787
fitted_heterogeneous,E73,13.700000000000001,738.9558678885658,773.7056966481837,767.8463520813007,772.2507740601658,3.267704232095278,122.02002400836788,1.3930850535819945,0.7516919219530005,1.2684524845361784,2.4093266747853965
fitted_heterogeneous,E73,19.180000000000003,738.6399513238734,767.410641446993,772.2507740601658,768.6108998310018,3.273084128340843,122.11072382613865,1.3944052661457902,0.7520195250968535,-1.0480523536920254,1.99477216550114
fitted_heterogeneous,E73,24.66,736.5361025111766,761.8370447419377,768.6108998310018,763.5059900636383,3.2995302696054973,122.5554471624252,1.4008784789122706,0.7536195711663576,-1.468425894567408,1.7542024576712532
fitted_heterogeneous,E73,30.14,733.3294800481013,756.4930380207778,763.5059900636383,758.2081159098126,3.329990550445096,123.06537004799382,1.4083002352777851,0.755441377817378,-1.522208198769421,1.6060101617352833
fitted_heterogeneous,E73,35.620000000000005,729.4258135869757,751.2294342154694,758.2081159098126,752.9232253438635,3.361297802224754,123.58694906931113,1.4158907421332443,0.7572906742878001,-1.5167383810601518,1.5117209684836634
fitted_heterogeneous,E73,41.1,725.0662020725058,745.9815214793225,752.9232253438635,747.653480088478,3.3930540706545536,124.11344589585367,1.4235514989415183,0.7591429075942026,-1.5106612211758808,1.4501319504935093
fitted_heterogeneous,E73,46.580000000000005,720.3913651724504,740.7096190275902,747.653480088478,742.3691689210576,3.4253860662063342,124.64688712178663,1.4313115515577126,0.761004738010229,-1.5130993783134645,1.40873531598916
fitted_heterogeneous,E73,52.06,715.4798482756385,735.3830227498696,742.3691689210576,737.0395287395593,3.4585010476539426,125.19057915355373,1.4392185109890194,0.7628870125103601,-1.5243146052272762,1.3799564166312797
fitted_heterogeneous,E73,57.54,710.3712208227802,729.9742386397303,737.0395287395593,731.6359921471445,3.4926136775748193,125.74788347743969,1.4473207022280583,0.7648003855560804,-1.5436392593480384,1.3591455100220935
fitted_heterogeneous,E73,63.02,705.080295085161,724.45611281438,731.6359921471445,726.1307819589061,3.527945513297765,126.32220436110116,1.4556669567870406,0.7667552521552892,-1.5708090172581686,1.3433929365153117
fitted_heterogeneous,E73,68.50000000000001,699.6059681039661,718.7999890826467,726.1307819589061,720.4951445114951,3.5647366641934735,126.91717219004823,1.4643092436422176,0.768762334789439,-1.6060624868869686,1.3307883345331928
fitted_heterogeneous,E73,73.98000000000002,693.9369484198147,712.974275218315,720.4951445114951,714.6978081594328,3.6032588290943255,127.53684208564844,1.473305509066007,0.7708332808441889,-1.6500729829600227,1.3199241811958216
fitted_heterogeneous,E73,79.46000000000002,688.0558736248092,706.943111675142,714.6978081594328,708.7035733979844,3.6438290319579867,128.18589550885983,1.482722540627259,0.7729812215850483,-1.7039070845429747,1.3095180054691204
fitted_heterogeneous,E73,84.94000000000001,681.9429404805163,700.6649140418629,708.7035733979844,702.4718330170986,3.686825461546462,128.86986577677177,1.4926391513138006,0.7752213528167778,-1.7690402254101634,1.2980596427685864
fitted_heterogeneous,E73,90.42000000000002,675.5800564142569,694.0905511119154,702.4718330170986,695.9547860477894,3.7327075837558485,129.59541894331863,1.5031501278936348,0.7775716224601461,-1.8474383374901036,1.2833970764877118
fitted_heterogeneous,E73,95.90000000000002,668.9566476425475,687.1608493875384,695.9547860477894,689.0950437878562,3.782043640517478,130.37073386227533,1.514371558916058,0.7800536352438753,-1.9417229902779303,1.2621607191443223
fitted_heterogeneous,E73,101.38000000000001,662.07864887098,679.8029733595732,689.0950437878562,681.8221966537824,3.8355503227127126,131.20604740467536,1.5264484646792746,0.782693931369365,-2.0554550052379,1.2288891573631215
fitted_heterogeneous,E73,106.86000000000001,654.9829374005226,671.9249924762189,681.8221966537824,674.0476866499986,3.894152363779681,132.11446992373578,1.5395661924066746,0.7855258782483547,-2.1935970652382046,1.174651694024845
fitted_heterogeneous,E73,112.34,647.760730456849,663.4075667649635,674.0476866499986,665.6569673644433,3.9590749829359035,133.113243714706,1.5539679707462324,0.788592551232102,-2.3632529246155722,1.0848496651283994
fitted_heterogeneous,E73,117.82000000000002,640.5955514540441,654.0911005553706,665.6569673644433,656.4973652600563,4.031991239022718,134.22573408423972,1.5699826138667201,0.7919512005102669,-2.5748347507519194,0.935693429329569
fitted_heterogeneous,E73,123.30000000000003,633.8248780508239,643.7558449704053,656.4973652600563,646.359189163375,4.11526274277966,135.48464696171848,1.5880691284122368,0.7956802537069142,-2.8438868959539843,0.688548529872577
fitted_heterogeneous,E73,128.78,628.0406973522081,632.091182770361,646.359189163375,634.946348412108,4.21234243876359,136.9373324321394,1.6088898560130953,0.7998903586737269,-3.193898542786336,0.28083426342306883
fitted_heterogeneous,E73,134.26000000000002,624.2554834092659,618.6486422408133,634.946348412108,621.8309024252615,4.328466382373791,138.6547102826164,1.6334326780669677,0.8047418359981771,-3.6605661559154,-0.3887418289708559
