variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_heterogeneous,E68,2.74,907.5959117674589,1057.0810433651661,298.7555,877.7747691747571,3.4549399028221006,117.34795365762898,1.442017397483736,0.76354973697086,154.92797568269748,10.364324887283887
fitted_heterogeneous,E68,8.220000000000002,928.3013980848024,1013.2173511078653,877.7747691747571,968.7367678624919,2.2073108338198124,95.8242791716788,1.1134950385541411,0.671590849712675,25.738253739703246,5.887518817676575
fitted_heterogeneous,E68,13.700000000000001,936.6778509026858,995.0100712239713,968.7367678624919,986.0918528533061,2.0962687076199065,93.60897787550235,1.080457149915193,0.6605596849408533,4.9438866965651025,4.044376028202253
fitted_heterogeneous,E68,19.180000000000003,938.5739242842639,984.083275033,986.0918528533061,984.7669957136204,2.0868778186763475,93.41857742534283,1.0776327259792373,0.6595996063939995,-0.3776272598133642,3.1553218138016588
fitted_heterogeneous,E68,24.66,936.8176285661999,975.4154961532141,984.7669957136204,978.5847844465665,2.101503972518434,93.71491170099058,1.0820296616887937,0.6610930393697527,-1.760537115368771,2.676124610872773
fitted_heterogeneous,E68,30.14,932.9121252879506,967.5030691155911,978.5847844465665,971.2352889619116,2.122405971874541,94.13636037615575,1.088293292905663,0.6632091932655722,-2.09026229509989,2.398310628994701
fitted_heterogeneous,E68,35.620000000000005,927.701107449473,959.8552529315008,971.2352889619116,963.6621782368144,2.14500397446534,94.58934106610822,1.095038737955897,0.6654733521809255,-2.1508931306595636,2.229358911397167
fitted_heterogeneous,E68,41.1,921.6689377226012,952.2866645430677,963.6621782368144,956.0659237060908,2.1682032967541347,95.05153652952008,1.101935121902168,0.6677724395777735,-2.1544401475015404,2.12283365366009
fitted_heterogeneous,E68,46.580000000000005,915.0929634634944,944.7089075216999,956.0659237060908,948.4557034989106,2.1918497001160206,95.51972449769931,1.108934650274864,0.6700897562900088,-2.1553417414578258,2.0533765651618476
fitted_heterogeneous,E68,52.06,908.127225330274,937.0662193398813,948.4557034989106,940.7970423714102,2.2160315476465806,95.99551935018638,1.1160616262983303,0.6724326598609676,-2.16594512375717,2.006441260217834
fitted_heterogeneous,E68,57.54,900.8505822685994,929.3137676527695,940.7970423714102,933.0479706258478,2.240896426249416,96.48164804414834,1.1233572027269265,0.6748137561303243,-2.188307403734639,1.9734517907937106
fitted_heterogeneous,E68,63.02,893.2950383847179,921.4090965314306,933.0479706258478,925.1655809177995,2.266610792914127,96.98113071693597,1.1308671939531991,0.6772467546349029,-2.2226206724765762,1.949245583277724
fitted_heterogeneous,E68,68.50000000000001,885.462692011616,913.3078856953732,925.1655809177995,917.1053582815043,2.293357968529177,97.49722806501487,1.13864130614372,0.6797461467090996,-2.2692595964571955,1.930604273503756
fitted_heterogeneous,E68,73.98000000000002,877.3361708142137,904.961194685835,917.1053582815043,908.8190580457,2.3213459646252357,98.03357676192735,1.146735195372517,0.6823277840854574,-2.3291860481516853,1.9153391334931142
fitted_heterogeneous,E68,79.46000000000002,868.885579642465,896.313139039952,908.8190580457,900.2523828552385,2.3508182723048394,98.59437313333548,1.155213272856978,0.6850096491528588,-2.403997820491133,1.9016482336574525
fitted_heterogeneous,E68,84.94000000000001,860.0740688625394,887.2984629654204,900.2523828552385,891.342512042917,2.3820668952909365,99.18458771233817,1.1641519995732943,0.687812715232612,-2.495960567783214,1.88756207608036
fitted_heterogeneous,E68,90.42000000000002,850.8638015135786,877.8395769820168,891.342512042917,882.0151980353016,2.4154488951877995,99.81023045951468,1.1736439712147169,0.6907619688273567,-2.608117136842949,1.8703244801211019
fitted_heterogeneous,E68,95.90000000000002,841.2242457357794,867.8425458496247,882.0151980353016,872.1809684090812,2.4514088933910414,100.47870571598189,1.1838033887758008,0.6938877422081284,-2.7445213080706528,1.8455394685644426
fitted_heterogeneous,E68,101.38000000000001,831.1453710804896,857.1912776961557,872.1809684090812,861.7297425181473,2.4905115071867496,101.19931937502909,1.1947738690744705,0.6972275873525402,-2.910656259801746,1.8058534334712453
fitted_heterogeneous,E68,106.86000000000001,820.6596412177101,845.7387407498304,861.7297425181473,850.5227838273876,2.5334903243421887,101.98404023251241,1.206740153445416,0.7008290570615876,-3.114139256878843,1.7388213306119238
fitted_heterogeneous,E68,112.34,809.878999966843,833.2933316568281,850.5227838273876,838.3802586827348,2.5813247234231564,102.84868707100448,1.219946334416267,0.7047539889516039,-3.3658816852442586,1.6233971770966003
fitted_heterogeneous,E68,117.82000000000002,799.0569504544468,819.5974031922814,838.3802586827348,825.0616124176323,2.6353643951309182,103.81483668685648,1.2347250986223919,0.709085275765007,-3.68197675320999,1.4241411385296778
fitted_heterogeneous,E68,123.30000000000003,788.6924739401852,804.2932481824322,825.0616124176323,810.2342931254653,2.6975372775331694,104.91297069072131,1.2515458444189342,0.7139377528364171,-4.086738702138695,1.0816560216501014
fitted_heterogeneous,E68,128.78,779.7042495121402,786.8693405700661,810.2342931254653,793.4237726899145,2.7707069507453745,106.18778933604308,1.271095665230922,0.7194759071601982,-4.617525576733411,0.49678072178554866
fitted_heterogeneous,E68,134.26000000000002,773.7255610980666,766.5762993529272,793.4237726899145,773.9340404579511,2.859306139780622,107.70740585025236,1.2944187430669798,0.7259428843574918,-5.332224848461192,-0.4956832203905362
