variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_heterogeneous,E70,2.74,1028.0385071272394,1263.9380940728454,299.03999999999996,864.6786569337377,1.4188321566228856,53.52103188538972,0.8824110697824246,0.5862159542114658,112.80397967753252,16.355740090995333
fitted_heterogeneous,E70,8.220000000000002,1060.0156638714325,1190.0542908462235,864.6786569337377,1030.2865660718887,0.9796137822896192,45.2656007028159,0.7112592712580383,0.5089745262937958,34.653988790690434,9.016030982199196
fitted_heterogeneous,E70,13.700000000000001,1070.554435817716,1151.8872502042047,1030.2865660718887,1090.1199047104287,0.900347256494182,43.56465204316286,0.6773677608562972,0.49204771392103586,12.652745496540703,5.639087334567096
fitted_heterogeneous,E70,19.180000000000003,1070.644074808976,1128.663430077455,1090.1199047104287,1108.9055760469678,0.8793500440189249,43.10099994380875,0.668237047014573,0.48738850838512043,3.983963266764536,4.022684004263099
fitted_heterogeneous,E70,24.66,1065.5137657000807,1111.990680468663,1108.9055760469678,1110.4083992740323,0.8781605805537652,43.07456848327259,0.6677179051435608,0.48712232120778476,0.31876279107888633,3.222406397691375
fitted_heterogeneous,E70,30.14,1057.6977594978873,1098.2264468588328,1110.4083992740323,1104.455430610884,0.8850967793257585,43.22844884652444,0.6707423484175363,0.48867114730481853,-1.2614769817378273,2.809995071579666
fitted_heterogeneous,E70,35.620000000000005,1048.4458642527766,1085.7446101875275,1104.455430610884,1095.268069959329,0.8956802321116938,43.46207618013244,0.6753437845930486,0.4910185894407047,-1.9440531546834356,2.586051981386137
fitted_heterogeneous,E70,41.1,1038.383262377383,1073.8049644789323,1095.268069959329,1084.670945605177,0.9080434360303125,43.733208114292886,0.6806985257373577,0.49373676907244135,-2.238599314181438,2.4559099939720963
fitted_heterogeneous,E70,46.580000000000005,1027.8241925906352,1062.0607799345516,1084.670945605177,1073.4417463541813,0.9213968852575538,44.02390724753255,0.6864572658482351,0.49664382891207576,-2.3678581157308756,2.3737418596195963
fitted_heterogeneous,E70,52.06,1016.9237342585151,1050.3399414271423,1073.4417463541813,1061.8985757597573,0.935422722572287,44.32685546136746,0.6924780308965697,0.4996653132030217,-2.429505277205732,2.3168620443703687
fitted_heterogeneous,E70,57.54,1005.7527928389673,1038.5468418270334,1061.8985757597573,1050.1579177907047,0.9500157656864722,44.639479150334644,0.6987117727068294,0.5027745692408694,-2.466296593076031,2.273725650498301
fitted_heterogeneous,E70,63.02,994.33610402934,1026.618122835771,1050.1579177907047,1038.247567248765,0.9651699889546727,44.96137377975769,0.7051521977926952,0.5059666222556951,-2.496968486097444,2.2382248144095005
fitted_heterogeneous,E70,68.50000000000001,982.6721907502067,1014.502456317879,1038.247567248765,1026.1554458758974,0.9809291225314621,45.29318166402422,0.7118138922338079,0.5092467838143055,-2.529884393933068,2.2069031887378796
fitted_heterogeneous,E70,73.98000000000002,970.744515880648,1002.1509879902601,1026.1554458758974,1013.8501404358773,0.9973662040830983,45.63612104449659,0.7187231597000955,0.5126258421933707,-2.569042511561367,2.1775201120566323
fitted_heterogeneous,E70,79.46000000000002,958.5285858017808,989.512388969958,1013.8501404358773,1001.2889833510983,1.0145765133377749,45.9918113512221,0.7259146684368495,0.5161182249053967,-2.6167148416685073,2.148215002030143
fitted_heterogeneous,E70,84.94000000000001,945.9977555289867,976.5297005584606,1001.2889833510983,988.4205553308985,1.0326770952408375,46.362239197180706,0.7334308828780551,0.5197415501884518,-2.674622641916291,2.1168861032799464
fitted_heterogeneous,E70,90.42000000000002,933.1297510650154,963.137537022907,988.4205553308985,975.1844676347068,1.0518101763566028,46.74980169165464,0.7413230507689376,0.5235169130106594,-2.744503022794225,2.080544329001579
fitted_heterogeneous,E70,95.90000000000002,919.9159590548087,949.2587085399631,975.1844676347068,961.5094152412455,1.0721498725588334,47.157408972354474,0.7496534088739972,0.5274697008286942,-2.8284611812346117,2.0344350337715245
fitted_heterogeneous,E70,101.38000000000001,906.376209025219,934.7993509933845,961.5094152412455,947.3095172958647,1.0939129482515368,47.588654937287494,0.7584988145509878,0.5316309917344353,-2.929311493039304,1.9706754412756466
fitted_heterogeneous,E70,106.86000000000001,892.583201714088,919.6413363470106,947.3095172958647,932.4782711353068,1.117375740916868,48.04808908316908,0.7679565046119488,0.5360397992182449,-3.051047358437136,1.8760347278831242
fitted_heterogeneous,E70,112.34,878.7032635468901,903.6300731108104,932.4782711353068,916.878703582085,1.1429013027899368,48.54165383419752,0.778153344415658,0.5407466885791428,-3.1995857102003433,1.7282625366326918
fitted_heterogeneous,E70,117.82000000000002,865.06441143035,886.5546738794458,916.878703582085,900.3272510167899,1.1709841025385448,49.077402678644795,0.7892610065301267,0.5458196924221657,-3.383988247743191,1.4899947543601857
fitted_heterogeneous,E70,123.30000000000003,852.2700895454717,868.1156575076614,900.3272510167899,882.5672560668423,1.2023256004364122,49.66670348591932,0.8015213992437165,0.5513541248716711,-3.618469036632151,1.0986284229634335
fitted_heterogeneous,E70,128.78,841.3900072052846,847.872578579386,882.5672560668423,863.2253533263298,1.2379652724298023,50.32629312238218,0.8152900656889156,0.5574890485004647,-3.9256700653444057,0.4494592546301307
fitted_heterogeneous,E70,134.26000000000002,834.2839437892601,825.1599371330738,863.2253533263298,841.7398938009942,1.2795137997109436,51.08185422275419,0.8311116222613556,0.5644351664580538,-4.341939356359387,-0.6325991638616341
