variant,simulation_id,z_mm,Twall_K,Tactive_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qactive_wall_W
fitted_heterogeneous,E67,2.74,829.7287010631387,936.7097550653322,296.33849999999995,848.2788422514934,6.151400126451449,194.6135654928709,1.9798264932287526,0.8619068046631531,178.38976167397172,7.417369129705483
fitted_heterogeneous,E67,8.220000000000002,845.1048072601787,909.918117760072,848.2788422514934,896.234120691875,3.804951056456663,156.50571401062243,1.5050722039257707,0.777998736109535,16.396120027368337,4.4937325863892505
fitted_heterogeneous,E67,13.700000000000001,852.0039235146916,899.7050771837033,896.234120691875,898.9150771672914,3.697620045863076,154.49534694764935,1.4801525147819428,0.772397027081215,0.9200904200741229,3.307287145148252
fitted_heterogeneous,E67,19.180000000000003,854.090868010105,892.830574565798,898.9150771672914,894.211654231267,3.709298637823886,154.71569452039463,1.4828794217933752,0.7730168337622234,-1.613520079275164,2.6859588006503867
fitted_heterogeneous,E67,24.66,853.2994293786887,886.8045899252194,894.211654231267,888.4741007815076,3.7394555328592385,155.28285670174674,1.4899034976886434,0.7746055944289378,-1.9661829492868084,2.3230294919188874
fitted_heterogeneous,E67,30.14,850.7491064772482,881.0651897134969,888.4741007815076,882.7224908103212,3.772161985942201,155.8950256392261,1.4974930401634705,0.7763097597459294,-1.9687414360358622,2.1019196532268456
fitted_heterogeneous,E67,35.620000000000005,847.104662711569,875.4382915801136,882.7224908103212,877.0553537186252,3.8050563944464524,156.50767107235953,1.5050965051236598,0.7780041309406297,-1.9376119716616584,1.9644691862707433
fitted_heterogeneous,E67,41.1,842.7600731979314,869.8422798439899,877.0553537186252,871.4314204863379,3.8380879594102217,157.11985020459687,1.512701801731454,0.7796860714353412,-1.9206564858113178,1.8777037244058195
fitted_heterogeneous,E67,46.580000000000005,837.9443963203929,864.2243584296383,871.4314204863379,865.8000415757555,3.871535464098472,157.73670278421852,1.5203724647153483,0.7813695603394395,-1.9210086560898858,1.8220813161454728
fitted_heterogeneous,E67,52.06,832.7849953145732,858.5427454153428,865.8000415757555,860.1170816238391,3.905689049447132,158.36347665649672,1.5281736012547669,0.7830684908404207,-1.936371753695361,1.785874538534642
fitted_heterogeneous,E67,57.54,827.3455876326822,852.759332007179,860.1170816238391,854.3427537237155,3.9408245469826135,159.00505505688233,1.5361659785901538,0.7847953791535336,-1.965196761870833,1.7620234232292564
fitted_heterogeneous,E67,63.02,821.6491356079316,846.8354670078323,854.3427537237155,848.4378049192939,3.977222564748633,159.66630728956724,1.5444103535960039,0.7865623131095558,-2.0072363918349736,1.7462560895345562
fitted_heterogeneous,E67,68.50000000000001,815.6916334096329,840.7289551182557,848.4378049192939,842.3602866060554,4.015191016893735,160.3524893612253,1.5529724486537517,0.7883819856523857,-2.063336403481139,1.7359247285807833
fitted_heterogeneous,E67,73.98000000000002,809.4505600508562,834.3915269928,842.3602866060554,836.0628261906686,4.055086752121764,161.06961369975687,1.5619275619592228,0.7902685889672765,-2.135256161128342,1.7292441169665955
fitted_heterogeneous,E67,79.46000000000002,802.8904602428014,827.7663422714231,836.0628261906686,829.490030986644,4.097338123466958,161.8248199424246,1.571365204539178,0.7922386480829018,-2.225614334875608,1.724731553210451
fitted_heterogeneous,E67,84.94000000000001,795.9674421659048,820.7851608969905,829.490030986644,822.5756490151563,4.1424714535481915,162.6267961693027,1.5813943750700987,0.7943119081933294,-2.337960088660114,1.7206988891873751
fitted_heterogeneous,E67,90.42000000000002,788.634174101553,813.3647826398924,822.5756490151563,815.2390797236586,4.191145154210153,163.48631036493632,1.592150214342399,0.7965124009615698,-2.4769782063374297,1.7146592360863138
fitted_heterogeneous,E67,95.90000000000002,780.8471670926833,805.4022201210335,815.2390797236586,807.3807091982757,4.2441968272030834,164.41693375952272,1.603803052950133,0.7988698469667873,-2.6488649689124024,1.7024873610520894
fitted_heterogeneous,E67,101.38000000000001,772.5787954910935,796.7678094879093,807.3807091982757,798.8753019212159,4.3027116519611495,165.43608043866786,1.6165713945152953,0.8014216198379778,-2.8619514738890155,1.677108599942534
fitted_heterogeneous,E67,106.86000000000001,763.837788741613,787.2950196786181,798.8753019212159,789.5622580519247,4.368125768256714,166.5665649403882,1.6307413299006241,0.8042156204995989,-3.1277080570886486,1.6263715313269071
fitted_heterogeneous,E67,112.34,754.7041347993609,776.7650092546805,789.5622580519247,779.2308520480682,4.442388075937112,167.83901645154782,1.646696557037833,0.8073146164104686,-3.4623469593028147,1.5295572724105087
fitted_heterogeneous,E67,117.82000000000002,745.3880279218911,764.8828808834464,779.2308520480682,767.597474896574,4.528221555320938,169.2957313425893,1.6649661425090658,0.8108029363885918,-3.8893606710345625,1.3516460638182104
fitted_heterogeneous,E67,123.30000000000003,736.3287211017722,751.2409659464623,767.597474896574,754.2702413887915,4.629558183815668,170.9969849203655,1.686302456064883,0.8147969440441889,-4.4434960274856605,1.033917880107504
fitted_heterogeneous,E67,128.78,728.3600541814299,735.2622653750733,754.2702413887915,738.6939362334786,4.752285237113041,173.0316394591017,1.7118114079763045,0.8194615325730334,-5.1768533460134,0.4785543450842127
fitted_heterogeneous,E67,134.26000000000002,722.9898688575247,716.1145973777928,738.6939362334786,720.0651668203675,4.905570040097914,175.53546820928193,1.7431755470083445,0.8250360886195798,-6.167934212321172,-0.4766865208774441
