variant,simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Qrear_tube_W,Qrear_cavity_W,rear_contact_weight,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale,G_rear_axial_W_K
fitted_energy_accounting,E71,2.74,736.6608423063597,724.0746670006163,454.30505333148346,300.7835,724.0349368325099,15.19067428219918,416.98939017430564,3.5270657982932416,0.9999061398602103,62.57516300021236,62.38810979559564,4.924069557143794,0.6494018529423398,0.5611047994735936,0.00036316651963672715,0.0,0.3381472066734684,0.0016997520250656762,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,8.220000000000002,743.5557011795615,724.9693089066988,454.2473355997014,724.0349368325099,724.9685713238085,9.413750824655406,335.859477046835,3.6270315184402806,0.9992106111573703,0.14431436652780955,0.0,4.842906813424771,0.9589916943237252,0.5630856510467664,0.00037210893607276635,0.0,0.33782563704802676,0.0016997520250656762,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,13.700000000000001,745.7314414132903,722.6131066960822,454.1313013676232,724.9685713238085,722.618806469806,7.942237125320327,283.154244849763,3.658964266994395,0.9975801913317875,-0.3631528942981151,0.0,4.763081863758284,1.192823795759885,1.1447737807049374,0.0007688660719846249,0.0,0.6912172817049734,0.003484491651384637,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,19.180000000000003,743.7840567951574,715.1873640486347,453.8978494910537,722.618806469806,715.2217823604483,7.114254086983648,252.37020397788586,3.630374270330284,0.9953685556769478,-1.1419776996016413,0.0,4.684572657473743,1.4754875731899555,2.27229464191496,0.0015589362969764561,0.0,1.4043453440403586,0.007106852078135713,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,24.66,738.3041722975478,703.6380691572766,453.4397216527829,715.2217823604483,703.7222116908148,6.5691085726230245,230.75985014123447,3.550722841803591,0.9927361346001572,-1.771663666670824,0.0,4.607357507358708,1.7886475491334901,3.2848660929739024,0.0023127550766253854,0.0,2.104028301717337,0.010729212504886787,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,30.14,729.8777000069522,688.9548867477972,452.6759788786678,703.7222116908148,689.1059744348215,6.179267186613163,214.09517413935916,3.4305289632018003,0.9897687842850822,-2.2453788494302342,0.0,4.531415083667886,2.1114715243145863,4.149443384253733,0.0030103636781139997,0.0,2.7784557338432894,0.014351572931637859,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,35.620000000000005,719.0801263069849,672.087172153918,451.5575116116508,689.1059744348215,672.3166530146581,5.885973688110941,200.5049373991339,3.280519804566068,0.9865160393221327,-2.5703386164515627,0.0,4.456724408231143,2.424669191466787,4.850377295963609,0.0036385401210886595,0.0,3.41384838401591,0.017973933358388938,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,41.1,706.4667786795899,653.8889621637952,450.06752905874686,672.3166530146581,654.2020206349165,5.657455461879475,189.02411815849655,3.110899909286196,0.9830115192589858,-2.7626605113937774,0.0,4.383264848658757,2.712828213463593,5.386348683336041,0.004190053007113819,0.0,3.9963824031012933,0.02159629378514001,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,46.580000000000005,692.5612820007968,635.0886878947306,448.21832093011136,654.2020206349165,635.4846609556645,5.4746191876870665,179.10070098965446,2.9307949270280793,0.9792828876932921,-2.8431568354299483,0.0,4.311016112641523,2.965381317138583,5.766704949302939,0.004662783810716726,0.0,4.513840324200797,0.02521865421189108,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,52.06,677.8440554800637,616.278006669393,446.04566907898845,635.4846609556645,616.7513218532447,5.325100255975791,170.39266650623063,2.747895298933362,0.9753567083159318,-2.834097622960135,0.0,4.239958242345757,3.1765890117344657,6.007834825761472,0.005058764752707699,0.0,4.956809178685606,0.028841014638642158,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,57.54,662.7424816800143,597.9144094459604,443.60215941322866,616.7513218532447,598.4557700798247,5.200438088495128,162.67324696312465,2.568296943351145,0.9712606491892524,-2.7569427347681876,0.0,4.170071608899694,3.3448978111931624,6.129985672178659,0.0053831874885062626,0.0,5.319363478405929,0.03246337506539323,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,63.02,647.6240567712109,580.3328020602297,440.9503963672873,598.4557700798247,580.9304216550388,5.0946006802957315,155.78269734799827,2.3965126411163387,0.9670241875302669,-2.6309409004139663,0.0,4.1013369069716425,3.471989260803096,6.154728553771759,0.005643444174219344,0.0,5.599260214093345,0.03608573549214431,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,68.50000000000001,632.7933376292284,563.7620660127616,438.1568279102961,580.9304216550388,564.4028162956569,5.003155461806505,149.60218825588836,2.2356123493519586,0.9626784127585605,-2.472428039906798,0.0,4.033735149436908,3.5617679405945433,6.10312408222564,0.005848263215858711,0.0,5.797729917672293,0.03970809591889539,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,73.98000000000002,618.4929013564484,548.3435523989192,435.28660272925737,564.4028162956569,549.0139415917951,4.92277484688976,144.03903514381986,2.087444628407507,0.9582552975537022,-2.2946338555544776,0.0,3.9672476621330195,3.619456752277267,5.994540697407329,0.006006994082009311,0.0,5.91897441655544,0.04333045634564647,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,79.46000000000002,604.9079653412888,534.149395392703,432.3996360322935,549.0139415917951,534.8363349769788,4.8509255377919995,139.01806454062847,1.9528942003181056,0.9537867099960475,-2.10781837428293,0.0,3.901856078700853,3.650890387264295,5.8460217717240806,0.0061290795915984395,0.0,5.969484222356364,0.046952816772397536,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,84.94000000000001,592.1739172690917,521.1993374074628,429.54787132744286,534.8363349769788,521.8906870405648,4.785663359831032,134.47643666374813,1.8321398873947707,0.9493033837120128,-1.919593563442021,0.0,3.8375423355115568,3.662035730021445,5.672078278377842,0.0062237344811981975,0.0,5.9572739101388095,0.05057517719914862,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,90.42000000000002,580.3858467721906,509.47538765374924,426.7735938835322,521.8906870405648,510.1602899287159,4.7254910306342985,130.36046924375606,1.724889369139423,0.9448340105520157,-1.7353244522773388,0.0,3.7742886666765574,3.6587273278717456,5.484788320842913,0.006299831805006596,0.0,5.891109256120211,0.0541975376258997,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,95.90000000000002,569.6092447300518,498.9340912032862,424.1085698327186,510.1602899287159,499.60312141078435,4.669254878703141,126.62364182256343,1.630579183321011,0.9404045640148287,-1.5585394750672692,0.0,3.7120775991398243,3.6465863967683827,5.2941038891496035,0.006365988795440915,0.0,5.779770703049413,0.05781989805265076,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
fitted_energy_accounting,E71,101.38000000000001,559.8912768737999,489.5165045351817,421.57374052432766,499.60312141078435,490.1616656545327,4.6160666598641225,123.22530656412688,1.5485381512430914,0.9360379077238947,-1.3913056011853,0.0,3.6508919478511883,3.631087796484074,5.108292628798833,0.006430843731281478,0.0,5.631367319858659,0.06144225847940184,1.0,0.10160308449647135,5.164573833672361,127.36576179188181,0.04732423019833996,3.8587189944420857
