variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E71,2.74,1262.3838698907364,1309.1457895898661,300.7835,1290.0031641174876,13.286996702227217,512.2268040523328,0.0,0.9999818163792855,155.58921608022607,177.861902787786,15.636736821272487,-25.537015027485122,0.9810339619524091
fitted_energy_accounting,E71,8.220000000000002,1309.7679823763046,1311.2712355249303,1290.0031641174876,1292.1059883226746,8.125091583607217,452.48638052592787,0.0,0.9998596800336583,0.35990849949824366,0.0,13.048203272405189,-0.8209371748115195,0.9810339619524091
fitted_energy_accounting,E71,13.700000000000001,1321.9459867018484,1314.1606411766145,1292.1059883226746,1294.9392899334823,6.849109317023089,382.0355436362306,0.0,0.9994401735739132,0.4850907331149153,0.0,10.888180224814345,4.251632245879795,0.9810339619524091
fitted_energy_accounting,E71,19.180000000000003,1322.7072614132437,1314.5716228758993,1294.9392899334823,1295.3435746206117,6.120240710309243,341.7336785017603,0.0,0.9987648498819246,0.06923247333399841,0.0,9.085731279091675,4.44292973691195,0.9810339619524091
fitted_energy_accounting,E71,24.66,1318.6263903996653,1312.1087588284227,1295.3435746206117,1292.9330842376153,5.629760604916396,314.1405170886133,0.0,0.9978807035586564,-0.4127342743929438,0.0,7.581662975024132,3.559324690888009,0.9810339619524091
fitted_energy_accounting,E71,30.14,1311.7235443392008,1307.0399667379877,1292.9330842376153,1287.9711893910587,5.269963241739669,293.36224373977524,0.0,0.9968243222107234,-0.8491839819191536,0.0,6.3265808443102465,2.5577348482294417,0.9810339619524091
fitted_energy_accounting,E71,35.620000000000005,1302.7803565493198,1299.7411490889842,1287.9711893910587,1280.8265082494333,4.991449435318585,276.77016252151253,0.0,0.9956222351836463,-1.2217721197732099,0.0,5.2792672678075485,1.6597326860316672,0.9810339619524091
fitted_energy_accounting,E71,41.1,1292.2107752550307,1290.5619159323328,1280.8265082494333,1271.841635592677,4.767768480986702,262.9857849260289,0.0,0.9942938281658606,-1.534814208096165,0.0,4.405327865210069,0.9004537361354301,0.9810339619524091
fitted_energy_accounting,E71,46.580000000000005,1280.2942301923974,1279.7991467501731,1271.841635592677,1261.3073873126164,4.583244667605568,251.20427898589506,0.0,0.992853599661368,-1.7971493732190507,0.0,3.676061963814138,0.2703685688117,0.9810339619524091
fitted_energy_accounting,E71,52.06,1267.242123899049,1267.6972467579064,1261.3073873126164,1249.4631300553958,4.42789247138456,240.9181492425876,0.0,0.991312669757583,-2.0176179548142756,0.0,3.0675200519171044,-0.2485458116513726,0.9810339619524091
fitted_energy_accounting,E71,57.54,1253.2201492774266,1254.454217798921,1249.4631300553958,1236.5027746642854,4.2949979695473495,231.7881393190112,0.0,0.989679755172074,-2.204056165708287,0.0,2.559717263076388,-0.6739335463795548,0.9810339619524091
fitted_energy_accounting,E71,63.02,1238.358345120036,1240.2282809139351,1236.5027746642854,1222.5812914278722,4.179854190643721,223.57670422250794,0.0,0.9879617921721839,-2.363185448136056,0.0,2.135977061599436,-1.0211851604143116,0.9810339619524091
fitted_energy_accounting,E71,68.50000000000001,1222.7572782226327,1225.1438207864485,1222.5812914278722,1207.820549568959,4.079049996561991,216.111073826877,0.0,0.9861643317906925,-2.5007159334221285,0.0,1.7823835755186763,-1.3033077706822538,0.9810339619524091
fitted_energy_accounting,E71,73.98000000000002,1206.4926284216267,1209.2964538705871,1207.820549568959,1192.3142913550532,3.990046449078371,209.2615058716321,0.0,0.9842917879599209,-2.6214879420906723,0.0,1.4873245913511133,-1.5311889051013465,0.9810339619524091
fitted_energy_accounting,E71,79.46000000000002,1189.618857963651,1192.7572769426827,1192.3142913550532,1176.1322993854455,3.9109122969131858,202.92785674491734,0.0,0.9823475897025641,-2.72960676388398,0.0,1.2411102023278155,-1.7139127979719977,0.9810339619524091
fitted_energy_accounting,E71,84.94000000000001,1172.1722241710374,1175.576407428698,1176.1322993854455,1159.3238680305965,3.8401522642638386,197.03095206739587,0.0,0.9803342694630631,-2.8285602798802145,0.0,1.0356545862816062,-1.859048549899689,0.9810339619524091
fitted_energy_accounting,E71,90.42000000000002,1154.173277497034,1157.78593052163,1159.3238680305965,1141.9206928499618,3.7765918898315047,191.50685010215025,0.0,0.9782535074798588,-2.921318019280628,0.0,0.8642104625958243,-1.9728953638298983,0.9810339619524091
fitted_energy_accounting,E71,95.90000000000002,1135.6289528587758,1139.4023594432265,1141.9206928499618,1123.9392828459227,3.7192981411195865,186.30291416303956,0.0,0.9761061442554874,-3.010412634259105,0.0,0.7211475076276171,-2.0606840196451692,0.9810339619524091
fitted_energy_accounting,E71,101.38000000000001,1116.534359627799,1120.4287031065355,1123.9392828459227,1105.3829882804055,3.6675234104102796,181.3750528715616,0.0,0.9738921679975149,-3.0980055604078354,0.0,0.6017674516407059,-2.126728512827401,0.9810339619524091
fitted_energy_accounting,E71,106.86000000000001,1096.8744177314818,1100.8562170476741,1105.3829882804055,1086.2387229511805,3.629757760388515,177.12944332398925,0.0,0.971863477437039,-3.186771376601065,0.0,0.5021497849246395,-2.174488764111325,0.9810339619524091
fitted_energy_accounting,E71,112.34,1076.6256785592414,1080.6653275761828,1086.2387229511805,1066.4721521014633,3.629516555975416,174.67001638920902,0.0,0.9707560623579758,-3.280138871290508,0.0,0.4190230060006893,-2.206080894778126,0.9810339619524091
fitted_energy_accounting,E71,117.82000000000002,1055.7603856510207,1059.8252952063856,1066.4721521014633,1046.072322607483,3.6292700386893304,172.13624831630733,0.0,0.9695701105714967,-3.3740926886791343,0.0,0.3496571836313811,-2.2198758534426397,0.9810339619524091
fitted_energy_accounting,E71,123.30000000000003,1034.2608453203889,1038.2964016759506,1046.072322607483,1025.0015484965734,3.6290186816127563,169.52431894200362,0.0,0.9682975257153716,-3.4729228371286816,0.0,0.2917743043083125,-2.20384586345718,0.9810339619524091
fitted_energy_accounting,E71,128.78,1012.16583910302,1016.0202347997756,1025.0015484965734,1003.2037698948266,3.6287625922621247,166.82729554417006,0.0,0.9669275062038922,-3.5794597700875057,0.0,0.2434734609781367,-2.1049127465944273,0.9810339619524091
fitted_energy_accounting,E71,134.26000000000002,989.7472805402418,992.8849579748419,1003.2037698948266,980.5719678665126,3.628501913651112,164.0334607104909,0.0,0.9654450619591008,-3.7017766608551748,0.0,0.20316842616144992,-1.71350783531399,0.9810339619524091
