variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E78,2.74,577.0751502456679,574.128002541774,298.15999999999997,573.9237543036593,18.576570336876546,448.3672584973724,0.0,0.999259884348064,56.39566006846387,51.54875583414246,4.531911082747469,1.609458202032689,1.0
fitted_energy_accounting,E78,8.220000000000002,579.5269209527778,575.7554528970041,573.9237543036593,575.7484296471562,11.829208847711898,354.8885983641246,0.0,0.9961657175075211,0.38268378436139877,0.0,3.78169036775684,2.0596253754262412,1.0
fitted_energy_accounting,E78,13.700000000000001,579.8932125173108,576.5448502493747,575.7484296471562,576.5375810128756,9.970616153771592,299.64805250423643,0.0,0.99087261620461,0.16555086610227088,0.0,3.1556625398119618,1.8285643126695423,1.0
fitted_energy_accounting,E78,19.180000000000003,579.1681820274982,576.5008283963564,576.5375810128756,576.5013799832698,8.911110699089738,267.938793321436,0.0,0.984991900833468,-0.007594957707819473,0.0,2.633268484928693,1.4566606803217723,1.0
fitted_energy_accounting,E78,24.66,577.7260616558187,575.7231950993832,576.5013799832698,575.7395775534758,8.196692022083965,246.32489825549013,0.0,0.9789478638922752,-0.15981238365010147,0.0,2.197352481844221,1.0937795898634248,1.0
fitted_energy_accounting,E78,30.14,575.7412745776882,574.3193773599504,575.7395775534758,574.3578529599531,7.670503801834126,230.18115766307815,0.0,0.9729083264612164,-0.2897963325187783,0.0,1.833598798262195,0.776508125640188,1.0
fitted_energy_accounting,E78,35.620000000000005,573.3175075811009,572.3859506057145,574.3578529599531,572.4511333572225,7.261090441331799,217.4152717568762,0.0,0.9669442295822256,-0.3997702394732073,0.0,1.5300615539691609,0.5087298518209733,1.0
fitted_energy_accounting,E78,41.1,570.5281764899759,570.0050704978213,572.4511333572225,570.1002586778683,6.9303588467061426,206.9190011007727,0.0,0.9610851455917729,-0.4926771357717814,0.0,1.2767724112566525,0.2856718814917976,1.0
fitted_energy_accounting,E78,46.580000000000005,567.4299395375205,567.2450981730827,570.1002586778683,567.3726051655158,6.655795451263684,198.04092120429223,0.0,0.9553415675863787,-0.5713410655936557,0.0,1.0654132089766792,0.10094317623651054,1.0
fitted_energy_accounting,E78,52.06,564.0679089370947,564.1622367883111,567.3726051655158,564.3236709235664,6.4230834265279855,190.36850059021793,0.0,0.9497147628286036,-0.6382596862252319,0.0,0.8890427893447095,-0.051513106594509896,1.0
fitted_energy_accounting,E78,57.54,560.4781972045467,560.8022521692118,564.3236709235664,560.9987423073608,6.222605854461571,183.62535932881082,0.0,0.9442014279312956,-0.6955837268044319,0.0,0.7418690463252218,-0.17696870777818474,1.0
fitted_energy_accounting,E78,63.02,556.6895131887143,557.2020277987515,560.9987423073608,557.4344019603087,6.047622444993026,177.61795100567986,0.0,0.9387959876808591,-0.7451480058735441,0.0,0.6190587095376535,-0.2798878528199005,1.0
