variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E75,2.74,1060.7408638297698,1081.7309880370158,296.71049999999997,1065.4257706850149,13.650047369587579,469.3513337359293,0.0,0.9999744108772705,114.57435326395478,124.90555059539759,10.98107684424531,-11.46285526253099,0.9792546228443693
fitted_energy_accounting,E75,8.220000000000002,1084.0582918270002,1082.4756264199489,1065.4257706850149,1066.1744697897093,8.461968486389567,404.4782271529972,0.0,0.9997850958982993,0.12055712276870889,0.0,9.16324962499141,0.8643047707064577,0.9792546228443693
fitted_energy_accounting,E75,13.700000000000001,1088.5069080740998,1082.7468984770096,1066.1744697897093,1066.440060839422,7.136197709368967,341.2315536723621,0.0,0.9991945976520469,0.042769588674870594,0.0,7.6463487944634085,3.1455819732329715,0.9792546228443693
fitted_energy_accounting,E75,19.180000000000003,1086.4388820889262,1081.0123152075817,1066.440060839422,1064.7446195981815,6.380276761431213,304.9252874502312,0.0,0.9982825780205469,-0.2729941912485685,0.0,6.380558456809132,2.96348654820363,0.9792546228443693
fitted_energy_accounting,E75,24.66,1081.346312353157,1077.1851327849004,1064.7446195981815,1061.0047728525442,5.871659149554008,280.06265449470857,0.0,0.9971212954060455,-0.6019084191191454,0.0,5.32430932921044,2.2724495882620777,0.9792546228443693
fitted_energy_accounting,E75,30.14,1074.3584331890665,1071.5015018074023,1061.0047728525442,1055.451964971572,5.498278102900239,261.3670658690754,0.0,0.9957637189392659,-0.8930092449963033,0.0,4.442913582723306,1.560190430492776,0.9792546228443693
fitted_energy_accounting,E75,35.620000000000005,1065.949497442086,1064.2366619576308,1055.451964971572,1048.3553860629293,5.208899858360926,246.46952760985403,0.0,0.9942471165981365,-1.1400803376298296,0.0,3.707425674021545,0.935391570482513,0.9792546228443693
fitted_energy_accounting,E75,41.1,1056.3907708555423,1055.6382580543761,1048.3553860629293,1039.957052173714,4.976149397211874,234.12170078317692,0.0,0.9925981079509123,-1.3474567699719489,0.0,3.0936917571034632,0.4109525621573915,0.9792546228443693
fitted_energy_accounting,E75,46.580000000000005,1045.8736247040179,1045.915086213854,1039.957052173714,1030.460930377522,4.783825594093474,223.59226446692008,0.0,0.990836180154738,-1.5212788927802234,0.0,2.581556457094951,-0.022642423719139656,0.9792546228443693
fitted_energy_accounting,E75,52.06,1034.5459724020984,1035.2392761355782,1030.460930377522,1020.0351343927628,4.621618107990719,214.4190453612037,0.0,0.9889759409982737,-1.66735894895052,0.0,2.1542009561444986,-0.3786180715932724,0.9792546228443693
