variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E72,2.74,697.6531646500832,685.4330922783406,296.422,683.7005450306489,23.421785102566922,621.6100166113455,0.0,0.9955462780314447,146.2021588168362,124.90555059539759,10.98107684424531,6.673467937201786,1.0
fitted_energy_accounting,E72,8.220000000000002,705.8159827345137,693.6234790388359,683.7005450306489,693.4797338251361,14.734184619229561,506.32442905911176,0.0,0.9855138395981382,3.8446346197945553,0.0,9.16324962499141,6.658412488249216,1.0
fitted_energy_accounting,E72,13.700000000000001,710.6513465693555,700.2838737721625,693.4797338251361,700.0951998143026,12.38805234535309,429.4609852621606,0.0,0.9722707117536241,2.605520970117279,0.0,7.6463487944634085,5.6617502087684635,1.0
fitted_energy_accounting,E72,19.180000000000003,713.6513079848438,705.2516179525735,700.0951998143026,705.0442310388162,11.049403874060854,385.4070924954156,0.0,0.9597808191275078,1.9516655401250471,0.0,6.380558456809132,4.587130125547347,1.0
fitted_energy_accounting,E72,24.66,715.3781600563916,708.7457552549633,705.0442310388162,708.5541106874257,10.145370300718051,355.445139823809,0.0,0.9482254994573253,1.3854125112885525,0.0,5.32430932921044,3.6220031635183303,1.0
fitted_energy_accounting,E72,30.14,716.1042525463532,710.9813663337393,708.5541106874257,710.8297059868498,9.478765269848967,333.08752932439603,0.0,0.9375177694530091,0.8987837659594013,0.0,4.442913582723306,2.797644387513309,1.0
fitted_energy_accounting,E72,35.620000000000005,715.998522085565,712.144472945544,710.8297059868498,712.0492040535673,8.959637642452376,315.40857491127406,0.0,0.9275393320872561,0.4818422383669523,0.0,3.707425674021545,2.104723489510966,1.0
fitted_energy_accounting,E72,41.1,715.1826770848564,712.3895902722371,712.0492040535673,712.3617409300678,8.539971794739268,300.8635442599908,0.0,0.9181831089456503,0.12350788295848947,0.0,3.0936917571034632,1.5253244598565434,1.0
fitted_energy_accounting,E72,46.580000000000005,713.7495260400353,711.8422387216707,712.3617409300678,711.889326621229,8.191362200848912,288.5468685758136,0.0,0.9093595776934933,-0.18668322105614277,0.0,2.581556457094951,1.0415830920584723,1.0
fitted_energy_accounting,E72,52.06,711.7700797300266,710.6023003844571,711.889326621229,710.729722310671,7.895736058176188,277.8861093635478,0.0,0.900995082638269,-0.45815309128757736,0.0,2.1542009561444986,0.6377325586389793,1.0
fitted_energy_accounting,E72,57.54,709.2970891845815,708.7471276760625,710.729722310671,708.9592083609427,7.640955001927377,268.49796040383677,0.0,0.8930287204564692,-0.6992890949148576,0.0,1.7975906537701571,0.30033786888885083,1.0
fitted_energy_accounting,E72,63.02,706.3672427961262,706.3341507748836,708.9592083609427,706.6349576432476,7.418519915931925,260.11366535341307,0.0,0.8854094211260118,-0.9175745766013175,0.0,1.5000142625064625,0.018071786812859644,1.0
fitted_energy_accounting,E72,68.50000000000001,703.0026907336188,703.4029637891324,706.6349576432476,703.7969647052748,7.222282166147189,252.5374363374644,0.0,0.8780935441319683,-1.1197464434319553,0.0,1.2516992024873463,-0.21859194617149705,1.0
