variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E77,2.74,515.2293319726634,510.14932522284556,297.13699999999994,509.5215302450347,22.036811426742762,499.08318479093015,0.0,0.9970527762787713,59.81232484885326,51.54875583414246,4.531911082747469,2.77422760965562,1.0
fitted_energy_accounting,E77,8.220000000000002,517.4210465513878,512.709675614253,509.5215302450347,512.6724815014156,14.157938514582384,387.8599500347209,0.0,0.9883336207951804,0.9027895622303171,0.0,3.78169036775684,2.5729129855185815,1.0
fitted_energy_accounting,E77,13.700000000000001,518.4078324570899,514.4980775851253,512.6724815014156,514.4556171985422,11.923743403938028,327.8889601952256,0.0,0.9767416314254999,0.5111274912522265,0.0,3.1556625398119618,2.135144783651807,1.0
fitted_energy_accounting,E77,19.180000000000003,518.6366642099447,515.531124387646,514.4556171985422,515.4939738682658,10.649805164881355,293.4851478523703,0.0,0.9654576745218156,0.2977185405759291,0.0,2.633268484928693,1.695957257973142,1.0
fitted_energy_accounting,E77,24.66,518.3053108297961,515.9118622886589,515.4939738682658,515.8929753452027,9.789905731511896,270.07884807350985,0.0,0.9548038602304618,0.11441728446064696,0.0,2.197352481844221,1.3070791737335574,1.0
fitted_energy_accounting,E77,30.14,517.523380206154,515.7358086467112,515.8929753452027,515.7444857749091,9.155876898223,252.63027677261385,0.0,0.9447902877569072,-0.042581619293680296,0.0,1.833598798262195,0.9762054695338889,1.0
fitted_energy_accounting,E77,35.620000000000005,516.3642821044797,515.0848331009713,515.7444857749091,515.1274732181831,8.66200943761726,238.85857996191208,0.0,0.935359744761986,-0.17692436290698052,0.0,1.5300615539691609,0.6987161485182206,1.0
fitted_energy_accounting,E77,41.1,514.8827954428301,514.0271111944118,515.1274732181831,514.1080486581128,8.262610678588912,227.55542207120575,0.0,0.9264446955160908,-0.29226752106947074,0.0,1.2767724112566525,0.4672952190850398,1.0
fitted_energy_accounting,E77,46.580000000000005,513.1216368541554,512.618524338476,514.1080486581128,512.740691794779,7.930674538002081,218.01046874696837,0.0,0.9179822345346434,-0.3919301756877934,0.0,1.0654132089766792,0.27475330260360425,1.0
fitted_energy_accounting,E77,52.06,511.1144152915501,510.90428907071924,512.740691794779,511.0697170448686,7.649027314918179,209.7738361571431,0.0,0.9099173770644339,-0.4788195505865166,0.0,0.8890427893447095,0.11475141511620666,1.0
fitted_energy_accounting,E77,57.54,508.88731143548426,508.9204672414235,511.0697170448686,509.1306576076086,7.406134112506562,202.544067073737,0.0,0.9022029147806903,-0.55545074919572,0.0,0.7418690463252218,-0.018106620086749747,1.0
fitted_energy_accounting,E77,63.02,506.460233671508,506.69527445666563,509.1306576076086,506.9514807925331,7.193912224467601,196.1099865860315,0.0,0.8947983458913744,-0.6239926396264788,0.0,0.6190587095376535,-0.128357434879957,1.0
fitted_energy_accounting,E77,68.50000000000001,503.84770320999826,504.2501845040293,506.9514807925331,504.5536246842319,7.0065039873560195,190.3182249496812,0.0,0.8876686791100954,-0.6863174540318817,0.0,0.5165786168768434,-0.2197978808415577,1.0
fitted_energy_accounting,E77,73.98000000000002,501.05956293052316,501.60084996990355,504.5536246842319,501.9528698683349,6.8395468227923715,185.05399009760765,0.0,0.8807833537983075,-0.7440470364344697,0.0,0.43106326314945537,-0.29560067995021316,1.0
fitted_energy_accounting,E77,79.46000000000002,498.10155349004816,498.7578637137366,501.9528698683349,499.16006600894065,6.689718026127576,180.22913154618882,0.0,0.8741153300674629,-0.7985937988257722,0.0,0.35970427494747986,-0.3584156542943481,1.0
fitted_energy_accounting,E77,84.94000000000001,494.97578296897433,495.7273848275579,499.16006600894065,496.1817333402262,6.554439579538683,175.77443205373632,0.0,0.8676403404043386,-0.8511961684449109,0.0,0.30015818205002626,-0.4104550899712434,1.0
fitted_energy_accounting,E77,90.42000000000002,491.68111051239964,492.5116500449535,496.1817333402262,493.02055745892386,6.431680356950779,171.63445975015964,0.0,0.861336276856211,-0.9029489120863466,0.0,0.25046945651321734,-0.4535635119390402,1.0
fitted_energy_accounting,E77,95.90000000000002,488.2134646981762,489.10938817227367,493.02055745892386,489.6757932035273,6.319819858880557,167.7640291793533,0.0,0.8551826858564022,-0.9548290190060549,0.0,0.20900629200762844,-0.4892701447825558,1.0
fitted_energy_accounting,E77,101.38000000000001,484.5661270434647,485.5161502345645,489.6757932035273,486.1435893428286,6.217552100815347,164.12570557409106,0.0,0.8491603455042371,-1.0077182621343517,0.0,0.17440701435974454,-0.5188143828070269,1.0
fitted_energy_accounting,E77,106.86000000000001,480.7300467066792,481.72455814677414,486.1435893428286,482.4172372964263,6.123816480492208,160.688003461121,0.0,0.8432509029873742,-1.0624248333258244,0.0,0.1455353633888199,-0.5431097301846359,1.0
fitted_energy_accounting,E77,112.34,476.6943674760459,477.7244485822339,482.4172372964263,478.4873245081889,6.037747313357835,157.4240555776033,0.0,0.8374365494768936,-1.1197104626610264,0.0,0.12144317746892591,-0.5625345763711409,1.0
fitted_energy_accounting,E77,117.82000000000002,472.44770863893507,473.5028113988763,478.4873245081889,474.3417064533554,5.95863683251133,154.31059768273198,0.0,0.831699699432666,-1.1803419312532872,0.0,0.10133925535573285,-0.5761990784279496,1.0
fitted_energy_accounting,E77,123.30000000000003,467.98185974615683,469.04318590119175,474.3417064533554,469.96500872853323,5.885908873707903,151.3271401992615,0.0,0.8260226004096456,-1.2452244030524078,0.0,0.08456337268252165,-0.5795977184977317,1.0
fitted_energy_accounting,E77,128.78,463.30299965896495,464.3234533247323,469.96500872853323,465.3367519127654,5.819103512886004,148.45515917179642,0.0,0.8203866636937804,-1.3157918464513365,0.0,0.07056459981219461,-0.5572769630764058,1.0
fitted_energy_accounting,E77,134.26000000000002,458.46615017431526,459.30874290075286,465.3367519127654,460.4253057543321,5.757879524419855,145.67694820101914,0.0,0.8147708718825497,-1.3951882606439308,0.0,0.05888320899107565,-0.460145846353847,1.0
