variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E80,2.74,664.6594057306,665.977064617806,296.5685,656.4671554729271,14.773854600007235,385.9697107925166,0.0,0.9999312769783026,48.9047129004209,51.54875583414246,4.531911082747469,-0.7195828362090319,0.9743233508088313
fitted_energy_accounting,E80,8.220000000000002,667.1015336260645,664.9240959775753,656.4671554729271,655.4665279498304,9.371766412088006,312.2773687513294,0.0,0.9994356701747473,-0.14112253194403115,0.0,3.78169036775684,1.189114097724113,0.9743233508088313
fitted_energy_accounting,E80,13.700000000000001,665.6605360136007,663.1469728629661,655.4665279498304,653.7376533713757,7.908949832249661,263.12162363872045,0.0,0.9981716976770304,-0.24375562027070508,0.0,3.1556625398119618,1.3726746113779142,0.9743233508088313
fitted_energy_accounting,E80,19.180000000000003,662.5533352231879,660.4931929361924,653.7376533713757,651.1581770773723,7.076197805805604,234.83312025883959,0.0,0.996408774085759,-0.3635072965361634,0.0,2.633268484928693,1.125058271351111,0.9743233508088313
fitted_energy_accounting,E80,24.66,658.5159506443364,657.0388312273483,651.1581770773723,647.8024675413159,6.5156574126992775,215.48957702220187,0.0,0.9943095216538744,-0.4725822616639651,0.0,2.197352481844221,0.8066653591579827,0.9743233508088313
fitted_energy_accounting,E80,30.14,653.8422025863018,652.905076377525,647.8024675413159,643.7881801442549,6.103548291344527,200.9963915302461,0.0,0.9919753305487508,-0.5648635665601406,0.0,1.833598798262195,0.5117712495586256,0.9743233508088313
fitted_energy_accounting,E80,35.620000000000005,648.685327673633,648.2092372702665,643.7881801442549,639.2290189245423,5.783481153212893,189.50207701949952,0.0,0.9894707058561021,-0.6409205643731086,0.0,1.5300615539691609,0.2599963359809897,0.9743233508088313
fitted_energy_accounting,E80,41.1,643.1464727831446,643.0533542897932,639.2290189245423,634.2238265948577,5.525398411218376,180.026013483981,0.0,0.9868382647262124,-0.7028730996238609,0.0,1.2767724112566525,0.050852667712364956,0.9743233508088313
fitted_energy_accounting,E80,46.580000000000005,637.3018451875541,637.5231852716939,634.2238265948577,628.8556555791293,5.311538791586309,171.99169871879258,0.0,0.9841071876748897,-0.7529762710778309,0.0,1.0654132089766792,-0.1208753851687575,0.9743233508088313
fitted_energy_accounting,E80,52.06,631.2120610093596,631.6898189961964,628.8556555791293,623.1933536615228,5.130609301879378,165.03395468838698,0.0,0.9812980744662313,-0.7932614988718718,0.0,0.8890427893447095,-0.26090701510659825,0.9743233508088313
fitted_energy_accounting,E80,57.54,624.9261676264279,625.6117456726244,623.1933536615228,617.2935786487132,4.975024715720595,158.90806582982563,0.0,0.9784258329140715,-0.8254737242322165,0.0,0.7418690463252218,-0.37439901913521423,0.9743233508088313
fitted_energy_accounting,E80,63.02,618.4839344070494,619.3368050665123,617.2935786487132,611.2026879940828,4.839468339231267,153.4426318849446,0.0,0.9755014580868506,-0.8510879494696306,0.0,0.6190587095376535,-0.4657586982599637,0.9743233508088313
fitted_energy_accounting,E80,68.50000000000001,611.9174680325903,612.9038835302773,611.2026879940828,604.9583820645706,4.720084456611742,148.51323562670208,0.0,0.9725331634787896,-0.8713436104306866,0.0,0.5165786168768434,-0.5386884787847476,0.9743233508088313
fitted_energy_accounting,E80,73.98000000000002,605.2524809565258,606.3443556433847,604.9583820645706,598.5910986577104,4.613998053342261,144.02685372871244,0.0,0.9695271210323158,-0.8872797090022427,0.0,0.43106326314945537,-0.5962804877526214,0.9743233508088313
fitted_energy_accounting,E80,79.46000000000002,598.5093305421512,599.6832975292324,598.5910986577104,592.1251859327407,4.519015335723896,139.91217992582736,0.0,0.9664879577979189,-0.8997663458820845,0.0,0.35970427494747986,-0.6411116734247446,0.9743233508088313
fitted_energy_accounting,E80,84.94000000000001,591.7038833185534,592.9405039240295,592.1251859327407,585.5798853151047,4.433429508234642,136.11337686465882,0.0,0.9634190968792284,-0.9095319124701389,0.0,0.30015818205002626,-0.6753272574891477,0.9743233508088313
fitted_energy_accounting,E80,90.42000000000002,584.848238961758,586.1313387660548,585.5798853151047,578.9701534473637,4.355890574974091,132.58590501477954,0.0,0.9603229960837306,-0.9171862173980045,0.0,0.25046945651321734,-0.7007098766456084,0.9743233508088313
fitted_energy_accounting,E80,95.90000000000002,577.9513439538612,579.2674445595698,578.9701534473637,572.3073477695139,4.285315559462234,129.29365717022847,0.0,0.9572013176095114,-0.9232401348650375,0.0,0.20900629200762844,-0.7187318476638132,0.9743233508088313
fitted_energy_accounting,E80,101.38000000000001,571.0195331034156,572.3573293278614,572.3073477695139,565.5997940891968,4.22082507286802,126.20693988939036,0.0,0.9540550498634716,-0.9281226202108563,0.0,0.17440701435974454,-0.7305799784781142,0.9743233508088313
fitted_energy_accounting,E80,106.86000000000001,564.0570762566794,565.4068378280498,565.5997940891968,558.8532430226252,4.161697557559537,123.3010190143653,0.0,0.9508845944373395,-0.9321966712633231,0.0,0.1455353633888199,-0.7371143390473389,0.9743233508088313
fitted_energy_accounting,E80,112.34,557.0669434817178,558.4194822964604,558.8532430226252,552.071192856566,4.107335731770224,120.55504776079948,0.0,0.9476898243605265,-0.9357782674845995,0.0,0.12144317746892591,-0.7386310112923333,0.9743233508088313
