variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E81,2.74,744.1527113030749,750.6768185537063,297.84499999999997,722.2236707368162,11.940202879712789,333.6584005301135,0.0,0.9999962298134484,39.779823695274814,51.54875583414246,4.531911082747469,-3.5628611051954056,0.9371697247005042
fitted_energy_accounting,E81,8.220000000000002,746.3559567742994,745.8892332000299,722.2236707368162,717.7387448394126,7.604739476607038,273.95180770365505,0.0,0.9999450293038784,-0.44083708357819357,0.0,3.78169036775684,0.25488104437303105,0.9371697247005042
fitted_energy_accounting,E81,13.700000000000001,742.4617796711965,740.7204299173251,717.7387448394126,712.8957357012802,6.424940653435079,230.32817780086955,0.0,0.9997401716052171,-0.4755184594412516,0.0,3.1556625398119618,0.950963414651035,0.9371697247005042
fitted_energy_accounting,E81,19.180000000000003,736.3061494548422,734.7510433551404,712.8957357012802,707.3037495138553,5.754284708611352,205.15683070126747,0.0,0.9993650654173855,-0.5483916028694702,0.0,2.633268484928693,0.8492544380755482,0.9371697247005042
fitted_energy_accounting,E81,24.66,729.0706978445864,728.007860350252,707.3037495138553,700.988151363204,5.303562641357963,187.89693675760284,0.0,0.9988311439053501,-0.6184954855742777,0.0,2.197352481844221,0.5804230715767161,0.9371697247005042
fitted_energy_accounting,E81,30.14,721.1828466569962,720.6165332149021,700.988151363204,694.0667156284467,4.972715596969241,174.93136782854336,0.0,0.9981550016328337,-0.6767798376026953,0.0,1.833598798262195,0.30926777544788275,0.9371697247005042
fitted_energy_accounting,E81,35.620000000000005,712.8450852785766,712.7098532699794,694.0667156284467,686.6637767514022,4.716160361672665,164.62511437154237,0.0,0.997352169941232,-0.7226510813003998,0.0,1.5300615539691609,0.07385115619639442,0.9371697247005042
fitted_energy_accounting,E81,41.1,704.1833273962613,704.4056804182227,686.6637767514022,678.8896199288832,4.5096024881991115,156.11214902214024,0.0,0.9964359230254205,-0.757542829161695,0.0,1.2767724112566525,-0.1214285576761539,0.9371697247005042
fitted_energy_accounting,E81,46.580000000000005,695.2900155964644,695.8035453707583,678.8896199288832,670.8373357378705,4.338688831997994,148.88315951257385,0.0,0.9954173461707504,-0.7831935524605668,0.0,1.0654132089766792,-0.2804422411992961,0.9371697247005042
fitted_energy_accounting,E81,52.06,686.2379547272466,686.9859836036835,670.8373357378705,662.5840904837404,4.194294876980566,142.61536906909254,0.0,0.9943056796960683,-0.8012104459982058,0.0,0.8890427893447095,-0.4085038591544025,0.9371697247005042
fitted_energy_accounting,E81,57.54,677.0857981768174,678.0208259337363,662.5840904837404,654.19328337031,4.070292514986472,137.09235560594922,0.0,0.9931086705395171,-0.8129816591793834,0.0,0.7418690463252218,-0.5106252701596773,0.9371697247005042
fitted_energy_accounting,E81,63.02,667.8809789267575,668.9634562369479,654.19328337031,645.7166674576038,3.962386376023053,132.16244769019164,0.0,0.9918328664235465,-0.8196800050670332,0.0,0.6190587095376535,-0.5911485138998176,0.9371697247005042
