variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
fitted_energy_accounting,E73,2.74,815.7854721585757,810.2571973524131,296.981,809.6848180799198,19.499933333504437,568.3887194586869,0.0,0.9988848513228438,140.9332990690635,124.90555059539759,10.98107684424531,3.019029965180592,1.0
fitted_energy_accounting,E73,8.220000000000002,827.9312470847987,818.1567869306991,809.6848180799198,818.11671526649,12.17755270583598,473.28779305856824,0.0,0.9952700883448752,2.4508476555192953,0.0,9.16324962499141,5.3379018108497265,1.0
fitted_energy_accounting,E73,13.700000000000001,833.4828426550692,824.323972292979,818.11671526649,824.2569157454535,10.247407147402305,400.8925674404959,0.0,0.989197072517003,1.7874828418290858,0.0,7.6463487944634085,5.0017238722524135,1.0
fitted_energy_accounting,E73,19.180000000000003,836.0717229113653,828.5431845924338,824.2569157454535,828.4689030129832,9.145412913593272,359.43785449018765,0.0,0.982669873938757,1.2274921711501,0.0,6.380558456809132,4.111388014490121,1.0
fitted_energy_accounting,E73,24.66,836.8723385718342,831.0054324621674,828.4689030129832,830.9448176831537,8.40180209421759,331.1915151143223,0.0,0.9761032622612781,0.722055899025328,0.0,5.32430932921044,3.203958914676351,1.0
fitted_energy_accounting,E73,30.14,836.3528644879409,831.951426486459,830.9448176831537,831.9208651631557,7.854033062709463,310.0680470726188,0.0,0.9696393244297692,0.2847484806754377,0.0,4.442913582723306,2.4036564176487167,1.0
fitted_energy_accounting,E73,35.620000000000005,834.7619466609968,831.6019875577383,831.9208651631557,831.6136818189601,7.4279191467438155,293.32678400985435,0.0,0.9633268030644295,-0.0896223975438334,0.0,3.707425674021545,1.7256760121345756,1.0
fitted_energy_accounting,E73,41.1,832.2655492528323,830.1439981221148,831.6136818189601,830.2069325947238,7.083853337048737,279.5214978120016,0.0,0.9571782195420562,-0.4103509988572335,0.0,3.0936917571034632,1.1585940751641126,1.0
fitted_energy_accounting,E73,46.580000000000005,828.9874436109016,827.7307073517796,830.2069325947238,827.8515690544843,6.798403565095573,267.80457233173047,0.0,0.951191151512111,-0.6867889273974245,0.0,2.581556457094951,0.6863125581942022,1.0
fitted_energy_accounting,E73,52.06,825.0229160554369,824.4852860736261,827.8515690544843,824.6692301475267,6.556660950876319,257.6402773910284,0.0,0.9453569189083071,-0.9273784967964805,0.0,2.1542009561444986,0.293603534950364,1.0
