variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction
initial_energy_accounting,E67,2.74,851.524512551797,846.2053299026486,296.33849999999995,794.3625971230075,8.079507932476416,241.2431736061187,18.868648035740932,0.9190593939249597,159.44680431705726,164.89972878415463,10.864861252589511,1.2762406992115096,0.9854832707210301
initial_energy_accounting,E67,8.220000000000002,854.2184010279185,842.0534380878952,794.3625971230075,828.794794171436,5.213520461041014,203.41010262833922,19.04829410071631,0.8660163402724697,11.634587157652064,0.0,8.726233587677124,2.918760612768789,0.9854832707210301
initial_energy_accounting,E67,13.700000000000001,854.3352220245124,843.2640779924582,828.794794171436,834.1406462933669,4.3793243035450855,173.59037628107535,19.056110175728474,0.8189487191870363,1.8131913009453442,0.0,7.008571104261057,2.6563187490473528,0.9854832707210301
initial_energy_accounting,E67,19.180000000000003,852.8057216067748,843.9525267567299,834.1406462933669,835.5990766368869,3.9120136792735294,155.4780859862856,18.953945900857793,0.7833996615262081,0.4949800995004738,0.0,5.62901146639583,2.1241623630814854,0.9854832707210301
initial_energy_accounting,E67,24.66,850.1507957623517,843.6358276993018,835.5990766368869,835.668583666449,3.6225507053838237,144.04576386729835,18.777476078385668,0.7575728872969529,0.02359299651770538,0.0,4.521002871691145,1.5631475631803369,0.9854832707210301
initial_energy_accounting,E67,30.14,846.6957011939086,842.3709776835802,835.668583666449,834.7416677232299,3.622560824486403,143.97076251258633,18.549464849527343,0.7574366177259373,-0.31458716511012125,0.0,3.631093503337032,1.0376383968694063,0.9854832707210301
initial_energy_accounting,E67,35.620000000000005,842.6502061121914,840.2759620182217,834.7416677232299,832.9541689115066,3.622560786852434,143.78008124207219,18.284846315298996,0.7570891199186502,-0.6064705919871702,0.0,2.9163529429576305,0.5696564947007217,0.9854832707210301
initial_energy_accounting,E67,41.1,838.1508767150254,837.4623077203129,832.9541689115066,830.4227593737979,3.622552017536207,143.48926121163095,17.993511727039678,0.7565576266577106,-0.8584554799351539,0.0,2.3423011498000035,0.16520955064553555,0.9854832707210301
initial_energy_accounting,E67,46.580000000000005,833.286503506385,834.027187393481,830.4227593737979,827.2485163835408,3.6225357183670135,143.11168175489814,17.682039793499086,0.7558650925395668,-1.0757821923937338,0.0,1.8812450974436563,-0.17771356697319607,0.9854832707210301
initial_energy_accounting,E67,52.06,828.113816589555,830.0512966277681,827.2485163835408,823.5162953454758,3.622512945701872,142.65867192150628,17.354791975351333,0.7550305668569082,-1.2639378255257827,0.0,1.5109428251606225,-0.46486293887151614,0.9854832707210301
initial_energy_accounting,E67,57.54,822.6673699870486,825.5989770862365,823.5162953454758,819.2947414031943,3.622484603131397,142.13948733268717,17.014615379247026,0.754069242431457,-1.4284224763658029,0.0,1.2135304559765028,-0.7033855652014478,0.9854832707210301
initial_energy_accounting,E67,63.02,816.9658330337197,820.7192593503979,819.2947414031943,814.6371230528624,3.6224514367556386,141.56137935467245,16.663299575825533,0.75299261359248,-1.5744579011152124,0.0,0.9746604193484207,-0.9005660724215216,0.9854832707210301
initial_energy_accounting,E67,68.50000000000001,811.0160281537296,815.4472088892696,814.6371230528624,809.5825752499052,3.6224140405419414,140.92973121165056,16.301877759293372,0.7518087139179693,-1.7068401668698368,0.0,0.7828093051690419,-1.0631808631658046,0.9854832707210301
initial_energy_accounting,E67,73.98000000000002,804.8155397546134,809.8052556124353,809.5825752499052,804.1574184735325,3.622372867588188,140.24821584083128,15.930829163988662,0.750522363571146,-1.8299083309839337,0.0,0.6287219590479544,-1.1971911617422928,0.9854832707210301
initial_energy_accounting,E67,79.46000000000002,798.354420394354,803.8043320375199,804.1574184735325,798.3763471624826,3.622328243325793,139.51894387452103,15.55021948146402,0.7491353757779007,-1.947584920798251,0.0,0.504965001283087,-1.307606733005984,0.9854832707210301
initial_energy_accounting,E67,84.94000000000001,791.6163534336614,797.4447126754517,798.3763471624826,792.2433615988455,3.6222803782067277,138.74258197836272,15.159804217383673,0.7476466889368449,-2.0634598538998152,0.0,0.40556823068013614,-1.3984083203439523,0.9854832707210301
initial_energy_accounting,E67,90.42000000000002,784.5795557576539,790.7164635855005,792.2433615988455,785.7523488524175,3.6222293785502853,137.9184274605292,14.759113828535769,0.7460523968162107,-2.1809062158983386,0.0,0.3257366140605153,-1.472438916618413,0.9854832707210301
initial_energy_accounting,E67,95.90000000000002,777.2177089660775,783.5993811606688,785.7523488524175,778.8872043549212,3.6221752549087882,137.044424629583,14.347537971593813,0.7443456435726323,-2.3032317169451932,0.0,0.26161896744641977,-1.531165654758613,0.9854832707210301
initial_energy_accounting,E67,101.38000000000001,769.5013100367754,776.0622116108593,778.8872043549212,771.621319030014,3.6221179276980484,136.11710114900902,13.92442951020936,0.7425163302632278,-2.4338871400691304,0.0,0.21012216979395373,-1.5741684699823815,0.9854832707210301
initial_energy_accounting,E67,106.86000000000001,761.4000893174307,768.0607645355177,771.621319030014,763.9161127867577,3.6220572300695353,135.13138577544262,13.489258914637292,0.7405505372560588,-2.576778498464897,0.0,0.1687619466962434,-1.5981073330717686,0.9854832707210301
initial_energy_accounting,E67,112.34,752.8876786514742,759.5341978915527,763.9161127867577,755.7180198772404,3.6219929082019386,134.0802358854539,13.041870685000566,0.7384294853537363,-2.736772240343756,0.0,0.13554302566280368,-1.5947108647676638,0.9854832707210301
initial_energy_accounting,E67,117.82000000000002,743.9507754664629,750.3981286230608,755.7180198772404,746.952821660938,3.62192461950299,132.9539411928115,12.582934119866799,0.7361277031070355,-2.9205585578137887,0.0,0.10886288150548011,-1.5469246016504703,0.9854832707210301
initial_energy_accounting,E67,123.30000000000003,734.6071292036346,740.5320736166352,746.952821660938,737.5152863479418,3.6218519298529315,131.7388544498941,12.114757816563339,0.7336097706796605,-3.1381743978268553,0.0,0.08743442837965594,-1.421582167637705,0.9854832707210301
initial_energy_accounting,E67,128.78,724.94070689407,729.7566127664971,737.5152863479418,727.2503688047408,3.621774312351814,130.41508464782805,11.642782414531403,0.7308244369487641,-3.40573265670003,0.0,0.07022392904134521,-1.1554886311240453,0.9854832707210301
initial_energy_accounting,E67,134.26000000000002,715.1700607620343,717.7918175741912,727.2503688047408,715.9191503653105,3.6216911526309765,128.9522883069829,11.1783395155507,0.7276937866310217,-3.75033306984238,0.0,0.056401125979697646,-0.6290426495592174,0.9854832707210301
