z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
2.74,845.7023104911884,296.4675,832.9193305049513,87.7952,50.48125906777815,1.72113916673891,23.67934669242544,0.06563213224513166,107.76273092432905,3.61,2674.6655677423446,0.0003738785185185185,0.06839014570705139,14.657167311228049,4.011998351613517
8.220000000000002,831.1541083160963,832.9193305049513,831.1700933784194,0.0,-0.1743317456570556,1.6731747458848683,22.180539336980036,0.06410736405785018,142.59273272750403,3.61,2493.2037113645765,0.0004010903703703704,0.0696461906810601,13.66275633827788,3.739805567046865
13.700000000000001,817.6151673848045,831.1700933784194,817.7409363146564,0.0,-1.336246248861004,1.6285377898588995,21.882518123714625,0.0688226183670374,141.6287851313198,3.61,2205.8823529411766,0.0004533333333333333,0.07493331333784511,12.088235294117649,3.308823529411765
19.180000000000003,804.346525829435,817.7409363146564,804.4762355506878,0.0,-1.3161742780002674,1.5847919922638682,21.60649353538166,0.07551713751012584,139.94029236811636,3.61,1892.7497868903945,0.0005283318518518518,0.08314704698242217,10.372268832159362,2.839124680335592
24.66,791.3355528552788,804.4762355506878,791.468328771854,0.0,-1.2870970939686235,1.5418957102393136,21.343189954594376,0.08342566779463448,138.27162209202925,3.61,1603.0512596420565,0.0006238103703703704,0.09348567945884848,8.78472090283847,2.404576889463085
30.14,778.5751009357759,791.468328771854,778.7109762748496,0.0,-1.25883119497623,1.4998253788823104,21.093011959762325,0.09195481463995268,136.62799851578154,3.6100000000000003,1355.9444605148974,0.0007374933333333332,0.10526163113847797,7.430575643621639,2.033916690772346
35.620000000000005,766.0576107788796,778.7109762748496,766.1966383893746,0.0,-1.231497903226526,1.4585560757274758,20.856406719820047,0.10063310055711626,135.00842660709415,3.61,1153.2626226729722,0.0008671051851851853,0.11788717016592175,6.319879172247888,1.7298939340094583
41.1,753.775120463175,766.1966383893746,753.9173657881934,0.0,-1.2051293907335165,1.4180615508681236,20.633799693391172,0.10909184326893237,133.41182741712265,3.61,989.7360703812316,0.0010103703703703705,0.13086287662312437,5.42375366568915,1.4846041055718473
46.580000000000005,741.7193141910312,753.9173657881934,741.8648561991339,0.0,-1.1797516616438914,1.3783143876920496,20.42560878233214,0.1170486158142349,131.83709332495246,3.6100000000000003,858.3592748580845,0.0011650133333333335,0.14376730264587756,4.7038088262223035,1.2875389122871268
52.06,729.8815627101843,741.8648561991339,730.0304950126015,0.0,-1.1553862702988922,1.3392861361487072,20.232256211026545,0.12429283671943002,130.28309002726434,3.6100000000000003,752.5821931248549,0.0013287585185185187,0.15624772620244964,4.124150418324206,1.1288732896872824
57.54,718.2529566261031,730.0304950126015,718.4053887179238,0.0,-1.132051135915111,1.300947422577784,20.05417765078784,0.1306732861015962,128.74865715544493,3.6100000000000003,666.9644127551262,0.0014993303703703705,0.16801191034477503,3.654964981898092,1.0004466191326893
63.02,706.8243341380362,718.4053887179238,706.9803927721972,0.0,-1.1097611836456154,1.2632680411530384,19.891828916722993,0.1360873484167921,127.23260819272014,3.61,597.2098356478532,0.0016744533333333334,0.1788207825520955,3.272709899350236,0.8958147534717799
68.50000000000001,695.5863045468402,706.9803927721972,695.7461352505231,0.0,-1.088528840152613,1.2262170313859921,19.745690630014014,0.14047179228487208,125.73372988324358,3.61,539.9999999999999,0.0018518518518518521,0.18848195266735263,2.9591999999999996,0.8099999999999998
73.98000000000002,684.5292686575139,695.7461352505231,684.6930374017563,0.0,-1.0683644083093122,1.1897627453916793,19.61627125973972,0.14379491160346242,124.25078129285482,3.61,492.7928138396664,0.0020292503703703705,0.19684399243417006,2.700504619841372,0.7391892207594996
