z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
2.74,696.4552118363089,296.33849999999995,551.4529157794237,131.6928,78.93871710155851,1.2669697964706348,44.170058392105325,0.5212081933699471,96.65087321744134,3.61,300.316065975213,0.0033298251851851856,0.34018211465977544,1.6457320415441674,0.45047409896281954
8.220000000000002,671.8430133301028,551.4529157794237,634.2996618024295,0.0,26.434890560389512,1.1858250726699149,16.795418225872925,0.17906919912856203,113.52864960318509,3.61,302.79051740843613,0.0033026133333333334,0.3028807067483602,1.6592920353982301,0.4541857761126542
13.700000000000001,662.6161711014493,634.2996618024295,654.1547414912072,0.0,6.405164491278733,1.155404809156758,9.322126010547171,0.09376246838860859,118.6221019689201,3.61,307.65724703737465,0.0032503703703703705,0.2859758811212914,1.6859617137648133,0.461485870556062
19.180000000000003,657.5268418505357,654.1547414912072,656.5275370234741,0.0,0.767301858334666,1.1386256410425328,7.445075111219416,0.07109858086909171,119.62927067018666,3.6100000000000003,314.92374646352295,0.0031753718518518523,0.2729892307033501,1.725782130620106,0.4723856196952844
24.66,653.4787641641127,656.5275370234741,654.383100489174,0.0,-0.6934735693251608,1.1252794076410013,7.0254305372408625,0.06345992119996682,119.51522958814682,3.61,324.6865692318349,0.0030798933333333334,0.25992052614427436,1.7792823993904554,0.4870298538477523
30.14,649.6723494447297,654.383100489174,651.0743426410223,0.0,-1.0693610287935134,1.1127299204020842,6.988963675901766,0.059329796156521605,119.10966578875652,3.61,337.1305049665566,0.002966210370370371,0.24597760195975613,1.8474751672167304,0.5056957574498349
35.620000000000005,645.8987390615696,651.0743426410223,647.4452428342479,0.0,-1.1720097822138988,1.1002885868009495,7.065264318654805,0.05596097387314385,118.62601578342095,3.61,352.53490879007927,0.0028365985185185186,0.23115412419147197,1.9318913001696345,0.5288023631851189
41.1,642.0972021008032,647.4452428342479,643.7019731477412,0.0,-1.2079150673854295,1.087755181196333,7.188486770208416,0.05272280643377998,118.11743409091875,3.61,371.28712871287127,0.0026933333333333336,0.21562688208399916,2.0346534653465347,0.5569306930693069
46.580000000000005,638.243101959597,643.7019731477412,639.8882318212183,0.0,-1.2296494960268682,1.075048478405047,7.344920797652702,0.049490292870204455,117.59620776205892,3.6100000000000003,393.903885117786,0.0025386903703703704,0.1996082969879235,2.1585932904454674,0.590855827676679
52.06,634.3194854458859,639.8882318212183,636.0051782198732,0.0,-1.2509569454202099,1.062112584920166,7.5345255725990095,0.046255484547899746,117.06407836564577,3.61,421.06234966514626,0.002374945185185185,0.18331086745499914,2.3074216761650015,0.6315935244977194
