z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
2.74,307.6111955154183,295.681,305.16507345644783,0.0,1.2520103706037904,-0.0022143270860879895,-1.305343015711182,-0.000880663469965218,63.62295646523771,3.61,300.316065975213,0.0033298251851851856,0.029311518038368383,1.6457320415441674,0.45047409896281954
8.220000000000002,308.06768279876684,305.16507345644783,307.48600926738686,0.0,0.3064688983834472,-0.0007093199443440194,-1.598162811764964,-0.0010713492195411924,64.55596923787157,3.61,302.79051740843613,0.0033026133333333334,0.02920159815389052,1.6592920353982301,0.4541857761126542
13.700000000000001,308.627013304445,307.48600926738686,308.3998632367724,0.0,0.12067935816055511,0.0011347542201449762,-1.706430355112965,-0.0011289782515288866,64.82529851986712,3.6099999999999994,307.65724703737465,0.0032503703703703705,0.028896491997066148,1.6859617137648133,0.461485870556062
19.180000000000003,309.22477366907293,308.3998632367724,309.0611178053066,0.0,0.08732554732389035,0.003105528983501559,-1.7825503763022703,-0.0011559013779907797,64.9664665732148,3.61,314.92374646352295,0.0031753718518518523,0.02839408618183551,1.725782130620106,0.4723856196952844
24.66,309.84979299618493,309.0611178053066,309.6937848602761,0.0,0.08355290618858693,0.005166174669250708,-1.85614220394147,-0.001171670736529277,65.08649257317246,3.6100000000000003,324.6865692318349,0.0030798933333333334,0.027707654994813903,1.7792823993904554,0.4870298538477523
30.14,310.5012622460725,309.6937848602761,310.34200207019245,0.0,0.08560924152360935,0.007314023929180018,-1.9330905332274824,-0.0011798323563010202,65.20622958472286,3.6100000000000003,337.1305049665566,0.002966210370370371,0.026853600491591093,1.8474751672167304,0.5056957574498349
35.620000000000005,311.1804408420998,310.34200207019245,311.0155735595977,0.0,0.08896069489946261,0.009553228995403652,-2.0147520786683435,-0.0011809014882012418,65.32990636176639,3.6099999999999994,352.53490879007927,0.0028365985185185186,0.025849087191084207,1.9318913001696345,0.5288023631851189
41.1,311.8890742088071,311.0155735595977,311.71785206144875,0.0,0.09275535938428289,0.011889544412449219,-2.101634959843012,-0.0011748441277048926,65.45858854030463,3.6100000000000003,371.28712871287127,0.0026933333333333336,0.0247116107435444,2.0346534653465347,0.5569306930693069
46.580000000000005,312.62909809206326,311.71785206144875,312.45106194789474,0.0,0.09684428455736936,0.014329352201160899,-2.194101187563874,-0.0011615559495043348,65.59275573264665,3.6099999999999994,393.903885117786,0.0025386903703703704,0.02345894048082544,2.1585932904454674,0.590855827676679
52.06,313.40258892163945,312.45106194789474,313.21731782543714,0.0,0.10121304694748037,0.01687949820752126,-2.2925012466374053,-0.001140965732187257,65.73279363428514,3.61,421.06234966514626,0.002374945185185185,0.022109137166188914,2.3074216761650015,0.6315935244977194
57.54,314.2117615202971,313.21731782543714,314.01882475666775,0.0,0.10587367639774838,0.01954728454967309,-2.397200723279184,-0.0011130715446330565,65.87908860628957,3.6100000000000003,453.6436659247072,0.0022043733333333335,0.020680590042288408,2.485967289267396,0.6804654988870608
63.02,315.05897637594774,314.01882475666775,314.857923807517,0.0,0.1108442306990403,0.022340493593729145,-2.5085865007810675,-0.0010779679586347415,66.03204676056788,3.6099999999999994,492.7928138396664,0.0020292503703703705,0.0191920634793161,2.700504619841372,0.7391892207594996
68.50000000000001,315.9467493441805,314.857923807517,315.73710896048937,0.0,0.11614501589359626,0.02526741994233744,-2.627069138033567,-0.001035875765477678,66.19209881662874,3.61,540.0000000000001,0.0018518518518518515,0.017662752322064105,2.959200000000001,0.8100000000000002
73.98000000000002,316.87776247570804,315.73710896048937,316.6590393000339,0.0,0.1217979641431269,0.028336906132024928,-2.753084594894065,-0.000987177127232172,66.35970235753835,3.61,597.2098356478532,0.0016744533333333334,0.016112346809476537,3.272709899350236,0.8958147534717799
79.46000000000002,317.85487577793765,316.6590393000339,317.62655103778155,0.0,0.12782661525334313,0.031558381410287405,-2.887095925300601,-0.0009324576884979179,66.53534368990469,3.61,666.9644127551263,0.0014993303703703701,0.01456110843083878,3.6549649818980927,1.0004466191326895
84.94000000000001,318.8811399432849,317.62655103778155,318.6426703050179,0.0,0.13425622113646019,0.0349419036999634,-3.0295950736654187,-0.0008725571196781813,66.7195397304663,3.609999999999999,752.5821931248552,0.0013287585185185182,0.013029958363968789,4.124150418324207,1.1288732896872828
90.42000000000002,319.9598101306816,318.6426703050179,319.7106269663539,0.0,0.14111388435309458,0.038498205035917055,-3.1811048152082964,-0.0008086298041661259,66.91284000704249,3.61,858.3592748580845,0.0011650133333333335,0.01154058041616345,4.7038088262223035,1.2875389122871268
95.90000000000002,321.09436090816894,319.7106269663539,320.8338695939071,0.0,0.14842871568829002,0.04223874082973848,-3.342180855889389,-0.000742217736402551,67.11582879999787,3.61,989.7360703812323,0.0010103703703703698,0.010115540702377608,5.423753665689153,1.4846041055718484
101.38000000000001,322.28850247816814,320.8338695939071,322.01608173023124,0.0,0.15623200941604815,0.046175743363344346,-3.513414102115522,-0.0006753381503290019,67.3291274399142,3.61,1153.2626226729722,0.0008671051851851853,0.008778426663334758,6.319879172247888,1.7298939340094583
106.86000000000001,323.54619832000753,322.01608173023124,323.2611995769042,0.0,0.16455743753707186,0.050322279955174534,-3.695433104057805,-0.0006105889597861273,67.55339677610414,3.6099999999999994,1355.9444605148983,0.0007374933333333328,0.007554008462241707,7.430575643621643,2.0339166907723474
112.34,324.8716843964048,323.2611995769042,324.5734312575261,0.0,0.17344126472143917,0.054692316282641866,-3.8889066787623676,-0.0005512757918153637,67.7893398311151,3.6099999999999994,1603.0512596420563,0.0006238103703703705,0.006468426316740909,8.784720902838469,2.4045768894630846
117.82000000000002,326.2694900851516,324.5734312575261,325.9572778183511,0.0,0.18292258606750061,0.059300785392454654,-4.094546718480442,-0.000501565260239195,68.03770465719323,3.61,1892.7497868903954,0.0005283318518518516,0.005549407940045026,10.372268832159367,2.839124680335593
123.30000000000003,327.74446101336366,325.9572778183511,327.4175561460572,0.0,0.1930435900681691,0.06416366298356795,-4.313111197114064,-0.0004666702049917309,68.29928741164403,3.609999999999999,2205.8823529411784,0.00045333333333333293,0.004826521002297688,12.08823529411766,3.3088235294117676
128.78,329.30178399259705,327.4175561460572,328.9594240027695,0.0,0.203849849795499,0.06929804961654362,-4.545407398862443,-0.0004530739654114575,68.57493566932456,3.6100000000000003,2493.203711364579,0.00040109037037037,0.004331466405337114,13.662756338277893,3.739805567046868
134.26000000000002,330.9470142806254,328.9594240027695,330.5884074052979,0.0,0.21539064619861842,0.07472226059375385,NaN,NaN,68.86555199246726,3.61,2674.6655677423432,0.0003738785185185187,0.004098419221906437,14.657167311228042,4.011998351613515
