z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
2.74,689.0021430262516,296.5685,651.2223177833537,73.9328,47.7180421875332,1.2329686499197552,19.106660205557915,0.06776180313727401,96.09526962489021,3.6099999999999994,1000.0,0.001,0.09891728386004542,5.48,1.5
8.220000000000002,678.3585424974374,651.2223177833537,676.7763943675533,0.0,3.571950560327626,1.1978774318419372,14.353321679070604,0.048479513786789025,120.8441308636995,3.61,1000.0,0.001,0.09440355732703395,5.48,1.5
13.700000000000001,670.4246800046061,676.7763943675533,670.786783103544,0.0,-0.8390177163231943,1.1717200334895976,14.020366905305751,0.04542168644102623,122.03378266828007,3.61,1000.0,0.001,0.09112980578272532,5.48,1.5
19.180000000000003,662.7266827645647,670.786783103544,663.1942576145148,0.0,-1.06197625160033,1.1463402666351916,13.93394033104311,0.043313687285289955,121.11017738979483,3.6099999999999994,1000.0,0.001,0.08802658105176535,5.48,1.5
24.66,655.1273385341888,663.1942576145148,655.6045356194321,0.0,-1.0598292452236595,1.1212857519608947,13.869664843143696,0.04136628882149401,120.08070443207282,3.61,1000.0,0.001,0.08503302584858709,5.48,1.5
30.14,647.6141426291879,655.6045356194321,648.0961701274739,0.0,-1.0467490213428574,1.0965152623836116,13.81657129404761,0.039534324056439044,119.05257842832164,3.6100000000000003,1000.0,0.001,0.08214089631815125,5.48,1.5
35.620000000000005,640.180749494198,648.0961701274739,640.6677003615837,0.0,-1.03393491863527,1.0720078770442312,13.774828694811402,0.0378099612201073,118.03069824751019,3.6099999999999994,1000.0,0.001,0.07934476830946025,5.48,1.5
41.1,632.8208434599164,640.6677003615837,633.3131236826705,0.0,-1.0220159278448793,1.0477427736159273,13.745209687510743,0.036187398605725944,117.01455066380841,3.61,1000.0,0.001,0.07663952251417784,5.48,1.5
46.580000000000005,625.527825876861,633.3131236826705,626.0259097626963,0.0,-1.0110596011598467,1.0236981968057084,13.728536149591752,0.03466108161981616,116.00328377861723,3.61,1000.0,0.001,0.07402021891545228,5.48,1.5
52.06,618.2948065545114,626.0259097626963,618.7992264089197,0.0,-1.0011018196132313,0.999851430129853,13.725656257839532,0.03322562580958212,114.99597698865709,3.61,1000.0,0.001,0.07148209302967447,5.48,1.5
57.54,611.1146081493575,618.7992264089197,611.6259573693918,0.0,-0.9921758506417517,0.976178810381005,13.737451022543528,0.03187582380544112,113.99165491893635,3.61,1000.0,0.001,0.06902055709638209,5.48,1.5
63.02,603.9797677219278,611.6259573693918,604.4987052175055,0.0,-0.9843144382797704,0.9526557327615875,13.76484161189287,0.030606649060836946,112.98928695011848,3.61,1000.0,0.001,0.06663120030863376,5.48,1.5
68.50000000000001,596.8825353079129,604.4987052175055,597.4097906083758,0.0,-0.9775503132588977,0.9292566461728968,13.808795378887721,0.02941325223901724,111.98778545461674,3.6099999999999994,1000.0,0.001,0.06430978825284549,5.48,1.5
73.98000000000002,589.8148704499929,597.4097906083758,590.3512494789426,0.0,-0.9719164802242656,0.9059550417807755,13.870330572834463,0.028290951895317166,110.98600355464508,3.61,1000.0,0.001,0.062052262068569425,5.48,1.5
79.46000000000002,582.7684376203547,590.3512494789426,583.3148291632602,0.0,-0.9674463675184312,0.8827234379239667,13.95052003632666,0.027235221506185767,109.9827325521077,3.61,1000.0,0.001,0.059854737762831525,5.48,1.5
84.94000000000001,575.7346012863794,583.3148291632602,576.2919841941545,0.0,-0.9641738688836997,0.8595333638460262,14.050494195585605,0.02624167450123027,108.97669912895147,3.61,1000.0,0.001,0.0577135059961477,5.48,1.5
90.42000000000002,568.7044212011328,576.2919841941545,569.2738723932889,0.0,-0.96213330175979,0.8363553441683931,14.171443572884039,0.02530604847411224,107.96656239236688,3.61,1000.0,0.001,0.05562503255780333,5.48,1.5
95.90000000000002,561.6686483789817,569.2738723932889,562.2513517307545,0.0,-0.9613592999491348,0.813158885622274,14.314620960899893,0.024424189373342835,106.95091081974617,3.61,1000.0,0.001,0.0535859596763294,5.48,1.5
