z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
2.74,845.7100390573652,296.4675,832.9270899401398,87.7952,50.48202899845542,1.7211352958649273,23.57373561176109,0.1700877319715436,107.76328854848427,3.61,1000.0,0.001,0.1829257828806933,5.48,1.5
8.220000000000002,831.226455798742,832.9270899401398,831.2418540232106,0.0,-0.16795467811604353,1.6733839191291446,22.086368604902813,0.15053728932764127,142.5977782205858,3.6100000000000003,1000.0,0.001,0.17368748887122057,5.48,1.5
13.700000000000001,817.7443391964398,831.2418540232106,817.8695353198934,0.0,-1.3306186185355786,1.6289343090032122,21.797042405075327,0.14053301583315414,141.64146780284887,3.61,1000.0,0.001,0.16537242840302663,5.48,1.5
19.180000000000003,804.5264782808212,817.8695353198934,804.6556265620338,0.0,-1.3111772337696546,1.5853559316809362,21.531385000677567,0.1312988398635742,139.9598457012142,3.61,1000.0,0.001,0.15748220631398274,5.48,1.5
24.66,791.5593121724644,804.6556265620338,791.691553128524,0.0,-1.2828149636078106,1.5426040778765981,21.279581838383706,0.12271663530564847,138.29727901180473,3.61,1000.0,0.001,0.14998949811238171,5.48,1.5
30.14,778.8351242610128,791.691553128524,778.9705043592819,0.0,-1.25531395137977,1.5006533064571796,21.0415660144803,0.11473978620436871,136.65889091676476,3.61,1000.0,0.001,0.14287197637860058,5.48,1.5
35.620000000000005,766.346095900583,778.9705043592819,766.48467928756,0.0,-1.2287646440438467,1.4594778398855568,20.81740102807822,0.10732538429036084,135.04362412068346,3.61,1000.0,0.001,0.13610852022069408,5.48,1.5
41.1,754.0842531729177,766.48467928756,754.2261147690099,0.0,-1.2031748715494364,1.4190513887022793,20.607203884085667,0.10043348493250225,133.45037083433704,3.61,1000.0,0.001,0.12967912764171516,5.48,1.5
46.580000000000005,742.0414621938281,754.2261147690099,742.1866887563133,0.0,-1.1785518582583776,1.3793471360512366,20.411147933124674,0.09402690684321377,131.87802140916202,3.61,1000.0,0.001,0.12356486019798513,5.48,1.5
52.06,730.2094242103133,742.1866887563133,730.3581155872282,0.0,-1.1549030495683095,1.3403377215151946,20.22946482950473,0.0880710415145727,130.32546069770152,3.6099999999999994,1000.0,0.001,0.11774779030273794,5.48,1.5
