z_mm,solid_K,gas_in_K,gas_out_K,qsolar_W,qgas_W,qside_cavity_W,qcond_to_next_W,qrad_to_next_W,h_W_m2_K,Nu,beta_tr_1_m,ell_rad_m,k_rad_W_m_K,tau_cell,tau_channel
2.74,696.723660481676,296.33849999999995,551.6519270277902,131.6928,79.00141432623117,1.267854932404547,44.45994508808914,0.1581977211990338,96.67148762461437,3.61,1000.0,0.001,0.10228033513098535,5.48,1.5
8.220000000000002,671.9461879996022,551.6519270277902,634.439467722568,0.0,26.41693563363844,1.1861653116853395,16.864310739922217,0.054851591888023486,113.5498143688865,3.6099999999999994,1000.0,0.001,0.09175166373130222,5.48,1.5
13.700000000000001,662.6808262216823,634.439467722568,654.2428279488688,0.0,6.3886376132036045,1.155618051870517,9.34767862343168,0.02924792794302488,118.63607962877711,3.61,1000.0,0.001,0.08800830964896951,5.48,1.5
19.180000000000003,657.5772871022848,654.2428279488688,656.5892136606028,0.0,0.7587739461385262,1.1387920347983218,7.462811701819398,0.022774625002306738,119.63869830041453,3.61,1000.0,0.001,0.08599057975128854,5.48,1.5
24.66,653.519400058872,656.5892136606028,654.4299253592388,0.0,-0.6982846099168177,1.1254134606222184,7.041952790163831,0.02103071810861548,119.52219595542947,3.61,1000.0,0.001,0.084408448502314,5.48,1.5
30.14,649.7039087875224,654.4299253592388,651.1103832316871,0.0,-1.0728560675917858,1.112834048616434,7.005288772084284,0.020486438587051025,119.11501266742093,3.61,1000.0,0.001,0.08293863879580336,5.48,1.5
35.620000000000005,645.9213900653498,651.1103832316871,647.4718433043619,0.0,-1.175066432576971,1.1003633448349592,7.081406595266046,0.02027613840625687,118.63002816219677,3.61,1000.0,0.001,0.08149847168943049,5.48,1.5
41.1,642.1111032439959,647.4718433043619,643.719647936637,0.0,-1.2108011002590584,1.0878010915424579,7.204308982331183,0.020189462176989362,118.1202093956029,3.6100000000000003,1000.0,0.001,0.08006468580074626,5.48,1.5
46.580000000000005,638.2484852943768,643.719647936637,639.8972977021584,0.0,-1.2324287956586664,1.0750663061233288,7.360273370729303,0.02017813841938994,117.59779159437403,3.6100000000000003,1000.0,0.001,0.07862847325440238,5.48,1.5
52.06,634.3166628184825,639.8972977021584,636.005948261265,0.0,-1.2536308477736693,1.0621033581461516,7.549260131894984,0.020234353646252593,117.06450827281948,3.61,1000.0,0.001,0.07718427418495355,5.48,1.5
57.54,630.2990648198138,636.005948261265,632.0344479708302,0.0,-1.2783677709958432,1.0488576141764654,7.775216676515824,0.02036058214087112,116.51920508137212,3.61,1000.0,0.001,0.07572694780812347,5.48,1.5
63.02,626.1773297997564,632.0344479708302,627.9667596304581,0.0,-1.308197089103096,1.035268537617621,8.04368376719462,0.02056200027155584,115.95973710916608,3.61,1000.0,0.001,0.0742510305133128,5.48,1.5
68.50000000000001,621.9305290415427,627.9667596304581,623.7836276037843,0.0,-1.3441333356447325,1.0212671279314833,8.361259983454294,0.02084447225964823,115.38341557271725,3.61,1000.0,0.001,0.07275051833082533,5.48,1.5
73.98000000000002,617.5347005580277,623.7836276037843,619.4627583824567,0.0,-1.3871274001805332,1.0067743840963388,8.73554706849237,0.021213876836759776,114.78708162597772,3.61,1000.0,0.001,0.07121878563121418,5.48,1.5
79.46000000000002,612.9624386775783,619.4627583824567,614.978600139358,0.0,-1.4381948274241851,0.9916999514998331,9.175225882686345,0.02167570710454813,114.16708031189295,3.61,1000.0,0.001,0.06964854561610388,5.48,1.5
84.94000000000001,608.1824756477063,614.978600139358,610.3020002120307,0.0,-1.4984537927255255,0.9759407425149543,9.690172732192195,0.022234660607559284,113.5192039109899,3.6100000000000003,1000.0,0.001,0.06803183275247979,5.48,1.5
90.42000000000002,603.1592422123449,610.3020002120307,605.3998156302619,0.0,-1.5691385572220238,0.9593794877535741,10.291591463534786,0.02289413148993428,112.83862221607171,3.61,1000.0,0.001,0.0663600073232361,5.48,1.5
95.90000000000002,597.8524095994005,605.3998156302619,600.234502126093,0.0,-1.6516044002522674,0.9418832260309391,10.992152671548649,0.023655565758073555,112.11980421146313,3.61,1000.0,0.001,0.06462378879950602,5.48,1.5
101.38000000000001,592.2164227046665,600.234502126093,594.7636976433779,0.0,-1.7473270394617937,0.9233017653051793,11.806134372778212,0.02451765570443198,111.3564325278925,3.61,1000.0,0.001,0.06281332805827244,5.48,1.5
106.86000000000001,586.2000405094958,594.7636976433779,588.9398182759003,0.0,-1.857895912967247,0.9034661674660187,12.749557866205587,0.0254753597646392,110.54131158051874,3.61,1000.0,0.001,0.0609183310825977,5.48,1.5
112.34,579.7459068777199,588.9398182759003,582.7096905500505,0.0,-1.9849994208156385,0.882187333281769,13.840310577864681,0.02651874864571649,109.66627063305032,3.61,1000.0,0.001,0.058928249174837535,5.48,1.5
117.82000000000002,572.7901834580537,582.7096905500505,576.0142522888754,0.0,-2.13039953227467,0.8592547921038366,15.09824503203488,0.027631701931570475,108.72206371676037,3.61,1000.0,0.001,0.056832552747983926,5.48,1.5
123.30000000000003,565.2622866494239,576.0142522888754,568.7883645474094,0.0,-2.295892639765299,0.8344358346595208,16.545239860464896,0.028790514914709773,107.69826927972227,3.6099999999999994,1000.0,0.001,0.05462110699411493,5.48,1.5
128.78,557.0847823520797,568.7883645474094,560.9607890832161,0.0,-2.48325313099859,0.8074751660536716,18.205205063478566,0.02996252573877941,106.58319364808533,3.61,1000.0,0.001,0.05228466745285001,5.48,1.5
134.26000000000002,548.1735050326009,560.9607890832161,552.4543990953118,0.0,-2.6941559408199023,0.7780952983178253,NaN,NaN,105.36378386007482,3.61,1000.0,0.001,0.04981551072373619,5.48,1.5
