index,name,value
1,A_Nu,2.087730202135983
2,B_Re,0.49940644166095516
3,C_Pr_fixed,0.3333333333333333
4,phi_0,0.861956527420877
5,m_rec,0.2691043290536539
6,front_dep,1.0
7,scale_456,1.34
8,scale_304,1.58
9,scale_256,1.11
10,G_core_perim_W_m_K,11.000547307967606
11,C_perim_eff_J_K,180.71299861548547
12,k_perim_ref_W_m_K,6.344221043258331
13,beta_opt,184.67243519237965
14,spill_capture,0.4537519078039935
15,beta_perim_1_m,12.607965629872641
16,f_core_rear,0.9992076236151953
17,flange_scale,0.10145026438772616
18,flange_cool_gain,4.710520400565495
19,flange_cool_tau_s,121.23490607136135
20,k_core_axial_scale,0.05077605326790914
21,C_rear_eff_J_K,87.2262384009021
22,G_receiver_rear_W_K,0.14161292617715687
23,G_rear_tube_W_K,2.188212572243105
24,G_rear_cavity_W_K,1.4096784900537245
25,G_rear_axial_W_K,4.525763338199959
26,delta_web,0.00010056420362922036
27,C_z,0.4104457219696818
# fitted,phi_0,0.861956527420877
# fitted,m_rec,0.2691043290536539
# fitted,G_core_perim_W_m_K,11.000547307967606
# fitted,C_perim_eff_J_K,180.71299861548547
# fitted,k_perim_ref_W_m_K,6.344221043258331
# fitted,spill_capture,0.4537519078039935
# derived,f_perim_source,0.4223510724161475
# derived,flux_receiver_fraction,0.06920265203911855
# derived,flux_spillover_fraction,0.9307973479608814
# fitted,beta_perim_1_m,12.607965629872641
# fitted,f_core_rear,0.9992076236151953
# fitted,flange_scale,0.10145026438772616
# fitted,flange_cool_gain,4.710520400565495
# fitted,flange_cool_tau_s,121.23490607136135
# fitted,k_core_axial_scale,0.05077605326790914
# fitted,C_rear_eff_J_K,87.2262384009021
# fitted,G_receiver_rear_W_K,0.14161292617715687
# fitted,G_rear_tube_W_K,2.188212572243105
# fitted,G_rear_cavity_W_K,1.4096784900537245
# fitted,G_rear_axial_W_K,4.525763338199959
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_receiver_participating_eff_J_K,253.23993118130633
# derived,C_total_with_rear_eff_J_K,340.4661695822084
# reference,measured_C_eff_J_K,301.0
