variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E71,2.74,1157.9073104648226,1307.0704821766337,300.7835,1292.1239260076807,5.227210727391968,201.32328395510223,0.03169375312272943,4.209541663822317,0.9851468254745548,155.88840704132932,26.6763814827948
fitted_measurement_bias,E71,8.220000000000002,1202.5310214083395,1276.566456991138,1292.1239260076807,1277.697781244018,2.4674699764236654,135.98535942178177,0.03550104596532477,2.621151994131671,0.9272809573538623,-2.4608324382451188,13.240517080632898
fitted_measurement_bias,E71,13.700000000000001,1213.3415907856152,1254.9105350221446,1277.697781244018,1256.5051192843562,2.5270021095054283,137.6529710938874,0.036467125927377,2.6595879516070555,0.9300229502641296,-3.606521723503372,7.4342010937735825
fitted_measurement_bias,E71,19.180000000000003,1209.259039696619,1236.3915447667803,1256.5051192843562,1237.738811381597,2.5951135794201416,139.54732600079547,0.03610025842960089,2.7033171261038964,0.9330170470873042,-3.18518872464036,4.852384456090052
fitted_measurement_bias,E71,24.66,1198.619415862564,1219.2395845483995,1237.738811381597,1220.4290953727213,2.6591413408513063,141.31409073529258,0.03515573710298332,2.7441867877991513,0.9356994303033721,-2.9308497235173827,3.6877164771320854
fitted_measurement_bias,E71,30.14,1185.0994945759528,1202.7109300272907,1220.4290953727213,1203.8059011202104,2.7216441399230384,143.0251295083698,0.03397947948215307,2.783862440245902,0.9382006504865306,-2.808088991224277,3.149633821592342
fitted_measurement_bias,E71,35.620000000000005,1170.3138047438674,1186.4675172905772,1203.8059011202104,1187.497362801624,2.784452428564598,144.7305783084921,0.03272346372407903,2.8235139605415953,0.9406031426477904,-2.748635841572037,2.888934267849964
fitted_measurement_bias,E71,41.1,1154.9630906184439,1170.3466100632745,1187.497362801624,1171.325144203824,2.8485277822327024,146.45576400339343,0.03145260348518717,2.863741666152771,0.9429451199327519,-2.719405942478373,2.7511927277274393
fitted_measurement_bias,E71,46.580000000000005,1139.342431634338,1154.261515909731,1171.325144203824,1155.1958494458552,2.914412043841078,148.21404382236094,0.030193613981815852,2.904870997327495,0.94524414620263,-2.705887232685739,2.668133017936067
fitted_measurement_bias,E71,52.06,1123.5659511789495,1138.1576877677032,1155.1958494458552,1139.0520411085154,2.9824703063159976,150.01364665055334,0.028956628367196768,2.9471099789299253,0.9475088124114432,-2.7019183894068823,2.6095900701957753
fitted_measurement_bias,E71,57.54,1107.6661216906136,1121.9931890418245,1139.0520411085154,1122.8505002575898,3.053007052680105,151.86088806784025,0.027744627717344025,2.9906235325198436,0.9497439093548796,-2.7050314447893733,2.5622565530385026
fitted_measurement_bias,E71,63.02,1091.6375822062607,1105.729935195357,1122.8505002575898,1106.5525325760912,3.126322582312474,153.7616850288654,0.026557532382546326,3.0355687834618914,0.9519526734226303,-2.7143966629738707,2.5202801738062597
fitted_measurement_bias,E71,68.50000000000001,1075.4563969183298,1089.3297073755637,1106.5525325760912,1090.1195850182223,3.2027426026933563,155.72230329190148,0.025393975982185325,3.0821127788409184,0.954137742590895,-2.729917803227225,2.4811065488835533
fitted_measurement_bias,E71,73.98000000000002,1059.0884310912375,1072.7522865690983,1090.1195850182223,1073.5112107194109,3.2826362777568683,157.74976670003971,0.02425207794054944,3.130442478749789,0.9563015426644542,-2.7518320864896295,2.4436475644096802
fitted_measurement_bias,E71,79.46000000000002,1042.4928761812055,1055.954546829564,1073.5112107194109,1056.6840891077009,3.3664298632144964,159.85212471483723,0.0231297836693222,3.1807715444111397,0.9584464176842312,-2.7805299541147006,2.407488775481142
fitted_measurement_bias,E71,84.94000000000001,1025.6235431493517,1038.890017079282,1056.6840891077009,1039.5915547860238,3.4546193191585255,162.03866813170782,0.022025015747526685,3.2333459990112496,0.9605746393730743,-2.8164675612233223,2.3725797422042136
fitted_measurement_bias,E71,90.42000000000002,1008.4289604920327,1021.5087412134362,1039.5915547860238,1022.1834408174618,3.5477835321391655,164.32013284153788,0.020935734948947685,3.288449679048164,0.9626883503876625,-2.8601124402727645,2.339191478910045
fitted_measurement_bias,E71,95.90000000000002,990.8514460515827,1003.7574578282914,1022.1834408174618,1004.4062466806286,3.6465987973864316,166.70890407303355,0.019859939706436867,3.3464097457888915,0.9647894577608993,-2.9118882513972886,2.3081145944127375
fitted_measurement_bias,E71,101.38000000000001,972.8245559173226,985.5803152517902,1004.4062466806286,986.20384009284,3.751854254523308,169.219209108094,0.018795585395099273,3.4076019241104887,0.9668794692360032,-2.97208636963292,2.2812434074974433
fitted_measurement_bias,E71,106.86000000000001,954.2671102536518,966.9206665899414,986.20384009284,967.5192309444805,3.8644662038855735,171.86724592882103,0.017740348627704447,3.472454109793673,0.9689592403216721,-3.040691983189629,2.262965395996397
fitted_measurement_bias,E71,112.34,935.0695215248318,947.7251752217485,967.5192309444805,948.2986375487765,3.9854850899179364,174.6711059932949,0.016691062656866252,3.541444710749586,0.9710285585197449,-3.117017241445467,2.2633404885313246
fitted_measurement_bias,E71,117.82000000000002,915.0627323984389,927.9529620609449,948.2986375487765,928.5005575825006,4.116078851448551,177.6501401615135,0.015642454050404247,3.6150867464798333,0.9730854096300111,-3.1989077380187436,2.3052921168919958
fitted_measurement_bias,E71,123.30000000000003,893.9481532319871,907.5958306805943,928.5005575825006,908.1158440157272,4.257451824891566,180.82292352007227,0.014584423865135154,3.6938761242030806,0.9751246051874737,-3.281010209311293,2.440754281335466
fitted_measurement_bias,E71,128.78,871.1410972109591,886.722849423386,908.1158440157272,887.2119978047473,4.410599300630837,184.20181712396004,0.01349639533184547,3.7781529101060554,0.9771351140556845,-3.350984275030559,2.786644728848779
fitted_measurement_bias,E71,134.26000000000002,845.4254289041287,865.5783228871096,887.2119978047473,866.0305799702215,4.57565711242733,187.779433002189,0.012336109128043723,3.867755617528813,0.9790947638423066,-3.3812387235509678,3.604148944425734
