variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E79,2.74,619.2875578938213,642.7452956699428,296.70399999999995,642.680261280083,16.812629184973954,430.8126185630309,0.004848745026625349,8.579397193813138,0.9998120617664029,57.122834697220235,4.195188091388885
fitted_measurement_bias,E79,8.220000000000002,621.0380993764514,635.1725204373371,642.680261280083,635.186192634746,10.078806969410023,327.5331082137116,0.004889979238362833,6.308325494997818,0.9981789199047606,-1.2793535793191533,2.527803639004937
fitted_measurement_bias,E79,13.700000000000001,618.8176865579431,628.481391249146,635.186192634746,628.4927849437881,10.259305117156773,330.6197438707574,0.004837716750134353,6.377519072625403,0.9983006663453721,-1.1409223985763812,1.7282595289517289
fitted_measurement_bias,E79,19.180000000000003,614.7238264733693,622.2206707539438,628.4927849437881,622.2306622826391,10.429247760544659,333.5049798077086,0.004742337110784669,6.442131164647959,0.9984069919021132,-1.0659237506774761,1.3407376341668193
fitted_measurement_bias,E79,24.66,609.755577304403,616.1788981103547,622.2306622826391,616.1879529607887,10.595380856573545,336.3064801350893,0.004628280025954318,6.504804533539765,0.9985037668064555,-1.027222437846257,1.1487484091381235
fitted_measurement_bias,E79,30.14,604.3846054232383,610.2533627602289,616.1879529607887,610.2617065963287,10.761585046285633,339.0908095114149,0.00450705091415236,6.567030182102385,0.9985940333168966,-1.0061402373748087,1.0495701301792273
fitted_measurement_bias,E79,35.620000000000005,598.8314911269947,604.3924244216579,610.2617065963287,604.4001761440975,10.929899377363698,341.8922326643296,0.004383955886881375,6.629572549300261,0.9986792724887212,-0.9939088123065559,0.994518796204061
fitted_measurement_bias,E79,41.1,593.1975209794717,598.5683353494966,604.4001761440975,598.5755653396025,11.101483663843823,344.7296386072817,0.004261380020115258,6.692850307040104,0.9987602559191041,-0.9864299112751552,0.9605178769252073
fitted_measurement_bias,E79,46.580000000000005,587.5272045819108,592.7644111411081,598.5755653396025,592.7711670209528,11.277091147220883,347.6147695600598,0.004140342088448595,6.757121273535906,0.9988374289144777,-0.9818056423055741,0.9366234203390746
fitted_measurement_bias,E79,52.06,581.8378812021728,586.96896276085,592.7711670209528,586.975280876029,11.457300935713448,350.55622431145696,0.004021223966258859,6.822572236657615,0.9989110836337594,-0.9791769790439773,0.9176439968912842
fitted_measurement_bias,E79,57.54,576.1337390879818,581.1724196795623,586.975280876029,581.1783302563758,11.642633816854397,353.5614239251992,0.0039041114727558753,6.8893629583968705,0.9989814374989496,-0.9781764851826894,0.9011189832477393
fitted_measurement_bias,E79,63.02,570.4124523465701,575.3659620816176,581.1783302563758,575.3714915695494,11.833611744576492,356.63759760702914,0.0037889535088238536,6.957648156991152,0.9990486686724516,-0.978669903815527,0.8858870045091658
fitted_measurement_bias,E79,68.50000000000001,564.6683129110954,569.5408690416755,575.3714915695494,569.54604120022,12.030790342327169,359.79229922023086,0.0036756363293912854,7.027588938906803,0.9991129320205998,-0.9806337330707672,0.8714092402567998
fitted_measurement_bias,E79,73.98000000000002,558.8936849601201,563.6882096877462,569.54604120022,563.6930461115311,12.234778690219448,363.03370053531773,0.00356401801429519,7.099359204813758,0.9991743661840333,-0.9840966661232587,0.8574540833038424
fitted_measurement_bias,E79,79.46000000000002,553.0796324435496,557.7987049547233,563.6930461115311,557.8032253451886,12.446253288964051,366.37077887872357,0.003453943903275639,7.173149667438269,0.9992330965675357,-0.9891105248921455,0.8439601887539724
fitted_measurement_bias,E79,84.94000000000001,547.2160927689932,551.8626867942178,557.8032253451886,551.866909112752,12.665969374339968,369.8134527354382,0.0033452522043725223,7.249170680528209,0.9992892364054223,-0.9957337260983339,0.8309981169618018
fitted_measurement_bias,E79,90.42000000000002,541.2917118920479,545.8701374694925,551.866909112752,545.8740780271926,12.894770641575583,373.3726832555094,0.00323777313414707,7.327654282410928,0.9993428868173578,-1.0040178068359316,0.8188068535473887
