variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_measurement_bias,E77,2.74,515.2519602820985,527.666031374542,297.13699999999994,527.6660313405027,84.19745372113357,1941.06316402032,0.0027926161244445228,22.63612983479281,0.9999999998523431,64.99724157862019,2.2201357910005783
fitted_measurement_bias,E77,8.220000000000002,516.3072727804224,524.4562527167758,527.6660313405027,524.4562527893675,54.90542985009187,1538.3844195519093,0.0028098103698460082,17.60461822462138,0.9999999773842263,-0.9222425188041047,1.457365749085842
fitted_measurement_bias,E77,13.700000000000001,515.566804367562,521.5758395691635,524.4562527893675,521.5758396279252,55.44498473197727,1546.4937418833292,0.002797738527296262,17.70770883550399,0.9999999795995491,-0.8271273662792621,1.074657460966089
fitted_measurement_bias,E77,19.180000000000003,513.9240926230738,518.8524230550634,521.5758396279252,518.852423105535,55.94991428276079,1554.0537664795647,0.002771080973220833,17.803742220616158,0.9999999814675432,-0.7816289195463553,0.8813839312228241
fitted_measurement_bias,E77,24.66,511.8228070883017,516.1979902323685,518.852423105535,516.1979902771823,56.44229008394161,1561.3992893498485,0.0027372293381176947,17.896982642534944,0.9999999831174052,-0.7614435445797276,0.7824589224591932
fitted_measurement_bias,E77,30.14,509.4808128344371,513.5660146889771,516.1979902771823,513.5660147294776,56.93391648129176,1568.7078184838365,0.002699826042013785,17.989687177044146,0.9999999846121435,-0.7546265982343856,0.7305985911621788
fitted_measurement_bias,E77,35.620000000000005,507.00310948617016,510.93019090088023,513.5660147294776,510.930190937822,57.431497621961746,1576.0789363861456,0.0026606279667958452,18.083119033905795,0.999999985984739,-0.7553579534410114,0.7023202894559004
fitted_measurement_bias,E77,41.1,504.4382101495469,508.27386397370464,510.930190937822,508.27386400756177,57.93927664411404,1583.5745641510143,0.0026204520139378506,18.1780609733873,0.9999999872541611,-0.7608591988912136,0.6859693547336323
fitted_measurement_bias,E77,46.580000000000005,501.8061435072229,505.5847489529028,508.27386400756177,505.58474898400885,58.46038611096892,1591.2394279631544,0.0025796465489627616,18.275075941307033,0.9999999884326104,-0.7698702345162526,0.6757668074843063
fitted_measurement_bias,E77,52.06,499.1123100209651,502.8522642447607,505.58474898400885,502.852264273373,58.99754886638954,1599.1115886084722,0.002538324415625076,18.374640934828424,0.9999999895288391,-0.7818968416700759,0.6688544126355671
fitted_measurement_bias,E77,57.54,496.35430308077645,500.066155389699,502.852264273373,500.0661554160286,59.553454704239606,1607.2280202024567,0.002496477504170743,18.477217735466244,0.9999999905496847,-0.7968394159525852,0.663828658671319
fitted_measurement_bias,E77,63.02,493.5252303212052,497.21575426763627,500.0661554160286,497.2157542918624,60.13097776840554,1615.6277504287286,0.0024540327975733213,18.583292535961775,0.9999999915007893,-0.8148101494829582,0.6600142886247667
fitted_measurement_bias,E77,68.50000000000001,490.6152869422038,494.2895501635435,497.2157542918624,494.2895501858209,60.733318399326286,1624.3538288391735,0.002410879541030521,18.693400586451613,0.9999999923869396,-0.8360432560958572,0.6571062162048326
fitted_measurement_bias,E77,73.98000000000002,487.61244411826664,491.2749141021677,494.2895501858209,491.2749141226304,61.36411223031186,1633.4547639043349,0.002366882096577196,18.808144001804706,0.9999999932122343,-0.8608507648073092,0.6549971104703598
fitted_measurement_bias,E77,79.46000000000002,484.50266873728754,488.1579015093906,491.2749141226304,488.1579015281545,62.027528643168125,1642.985753130772,0.0023218855235575555,18.928206837753706,0.9999999939801701,-0.88959982831911,0.6537028055787485
fitted_measurement_bias,E77,84.94000000000001,481.2698570790341,484.92310349954056,488.1579015281545,484.9231035167054,62.728369874597576,1653.0098648764965,0.002275717076664044,19.05436943113298,0.9999999946936915,-0.9226985550912689,0.6533475659284833
fitted_measurement_bias,E77,90.42000000000002,477.8955250493363,481.5535469245061,484.9231035167054,481.55354694015693,63.472175537401306,1663.5992307022354,0.0022281846327532667,19.18752272910202,0.9999999953552242,-0.9605818251633716,0.6542016095164036
fitted_measurement_bias,E77,95.90000000000002,474.3581800822659,478.03067263054146,481.55354694015693,478.03067264475027,64.26533148947912,1674.836220118741,0.002179071424892302,19.3286822313459,0.9999999959667052,-1.0036887442947786,0.6567895485609501
fitted_measurement_bias,E77,101.38000000000001,470.63214623436494,474.3344643791761,478.03067264475027,474.3344643920034,65.11517340058458,1686.8144470481275,0.0021281245770925277,19.47899963129818,0.9999999965296127,-1.052419542192828,0.6621235662142676
fitted_measurement_bias,E77,106.86000000000001,466.6853497227431,470.4438780521088,474.3344643920034,470.4438780636055,66.03005888316922,1699.6392303091836,0.002075031940119616,19.639767411686247,0.9999999970450006,-1.1070500902660734,0.6721762106383995
fitted_measurement_bias,E77,112.34,462.4750718019357,466.33786829591935,470.4438780636055,466.33786830612877,67.01934800115761,1713.4266731913235,0.0020193763633088386,19.812405972658595,0.9999999975135404,-1.1675623738198875,0.6908235570573507
fitted_measurement_bias,E77,117.82000000000002,457.9397073289394,461.9975961526262,466.33786830612877,461.9975961615864,68.09316085683528,1728.29959083804,0.0019605466919536546,19.998411284005172,0.9999999979355692,-1.2333101389381191,0.7257139214268103
fitted_measurement_bias,E77,123.30000000000003,452.9826937772976,457.410957823838,461.9975961615864,457.41095783158414,69.26163288530934,1744.3765973021561,0.0018975669750698962,20.199217400937766,0.9999999983111489,-1.3023628906731466,0.7919519252398827
fitted_measurement_bias,E77,128.78,447.4411862856504,452.5816535727134,457.41095783158414,452.58165357928056,70.53308205636253,1761.7467583459882,0.0018287744955891277,20.415880115144514,0.9999999986401346,-1.3702245691610224,0.9193225430634934
fitted_measurement_bias,E77,134.26000000000002,441.0253042248401,447.54709928963854,452.58165357928056,447.5470992950645,71.90987382124635,1780.414319883853,0.0017512284649199175,20.648391062366837,0.9999999989222508,-1.4273408610185054,1.166359571900918
